"Status","Year","Parent_department","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Rail and Road","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","Male","Unknown","30","30","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Female","Heterosexual / straight","45","45","47870","41910"
"In post","2021","Other Cabinet Office Agencies","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Male","Heterosexual / straight","60","60","54000","54700"
"In post","2021","Other Cabinet Office Agencies","London","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Outside London","Female","Heterosexual / straight","325","310","37470","34800"
"In post","2021","Other Cabinet Office Agencies","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Outside London","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Outside London","Female","Unknown","80","75","32670","29330"
"In post","2021","Other Cabinet Office Agencies","Outside London","Male","Heterosexual / straight","285","285","42030","35440"
"In post","2021","Other Cabinet Office Agencies","Outside London","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Outside London","Male","Unknown","80","80","33670","30090"
"In post","2021","Other Cabinet Office Agencies","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Scotland Office","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Scotland Office","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Female","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Government","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Outside London","Female","Heterosexual / straight","6415","6005","38580","33650"
"In post","2021","Scottish Government","Outside London","Female","LGBO","390","385","35200","32140"
"In post","2021","Scottish Government","Outside London","Female","Undeclared","1500","1350","30370","26850"
"In post","2021","Scottish Government","Outside London","Female","Unknown","3235","2995","34160","30080"
"In post","2021","Scottish Government","Outside London","Male","Heterosexual / straight","5215","5065","39520","34150"
"In post","2021","Scottish Government","Outside London","Male","LGBO","395","390","38270","33620"
"In post","2021","Scottish Government","Outside London","Male","Undeclared","880","840","32990","29350"
"In post","2021","Scottish Government","Outside London","Male","Unknown","4160","3980","34450","33650"
"In post","2021","Scottish Government","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","Female","Heterosexual / straight","125","120","35060","33170"
"In post","2021","The National Archives","London","Female","LGBO","15","15","[c]","[c]"
"In post","2021","The National Archives","London","Female","Undeclared","30","30","33500","30000"
"In post","2021","The National Archives","London","Female","Unknown","115","110","36060","33450"
"In post","2021","The National Archives","London","Male","Heterosexual / straight","95","95","38400","35130"
"In post","2021","The National Archives","London","Male","LGBO","15","15","[c]","[c]"
"In post","2021","The National Archives","London","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","The National Archives","London","Male","Unknown","125","120","34270","31390"
"In post","2021","The National Archives","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Female","Heterosexual / straight","125","125","47970","43000"
"In post","2021","UK Export Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","UK Export Finance","London","Female","Unknown","10","10","[c]","[c]"
"In post","2021","UK Export Finance","London","Male","Heterosexual / straight","195","195","55450","50430"
"In post","2021","UK Export Finance","London","Male","LGBO","15","15","[c]","[c]"
"In post","2021","UK Export Finance","London","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","UK Export Finance","London","Male","Unknown","15","15","[c]","[c]"
"In post","2021","UK Export Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Female","Heterosexual / straight","30","30","40470","35700"
"In post","2021","UK Supreme Court","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Supreme Court","London","Male","LGBO","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Female","Heterosexual / straight","125","120","41320","32540"
"In post","2021","United Kingdom Statistics Authority","London","Female","LGBO","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Female","Unknown","50","50","41010","33130"
"In post","2021","United Kingdom Statistics Authority","London","Male","Heterosexual / straight","90","90","46930","38040"
"In post","2021","United Kingdom Statistics Authority","London","Male","LGBO","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Male","Undeclared","5","5","[c]","[c]"
