"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","London","G6/G7","Unknown","130","[c]","55850","54700"
"New entrant CS","2021","20-29","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","SEO/HEO","Heterosexual / straight","1550","[c]","34630","33570"
"New entrant CS","2021","20-29","London","SEO/HEO","LGBO","230","[c]","34440","33570"
"New entrant CS","2021","20-29","London","SEO/HEO","Undeclared","210","[c]","34150","33420"
"New entrant CS","2021","20-29","London","SEO/HEO","Unknown","1185","[c]","32960","32790"
"New entrant CS","2021","20-29","London","Unknown","Heterosexual / straight","90","[c]","25840","26810"
"New entrant CS","2021","20-29","London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","London","Unknown","Unknown","45","[c]","24890","26810"
"New entrant CS","2021","20-29","Outside London","AA/AO","Heterosexual / straight","4185","[c]","21270","21010"
"New entrant CS","2021","20-29","Outside London","AA/AO","LGBO","615","[c]","21160","21010"
"New entrant CS","2021","20-29","Outside London","AA/AO","Undeclared","310","[c]","20840","20920"
"New entrant CS","2021","20-29","Outside London","AA/AO","Unknown","3065","[c]","20950","20140"
"New entrant CS","2021","20-29","Outside London","EO","Heterosexual / straight","2965","[c]","26770","27570"
"New entrant CS","2021","20-29","Outside London","EO","LGBO","475","[c]","26830","27570"
"New entrant CS","2021","20-29","Outside London","EO","Undeclared","220","[c]","26440","27570"
"New entrant CS","2021","20-29","Outside London","EO","Unknown","1195","[c]","25300","25560"
"New entrant CS","2021","20-29","Outside London","G6/G7","Heterosexual / straight","65","[c]","51350","49860"
"New entrant CS","2021","20-29","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","G6/G7","Unknown","45","[c]","52190","50520"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","Heterosexual / straight","985","[c]","31890","31660"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","LGBO","155","[c]","31050","30650"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","Undeclared","75","[c]","32630","32560"
"New entrant CS","2021","20-29","Outside London","SEO/HEO","Unknown","645","[c]","31140","30650"
"New entrant CS","2021","20-29","Outside London","Unknown","Heterosexual / straight","405","[c]","22980","22920"
"New entrant CS","2021","20-29","Outside London","Unknown","LGBO","50","[c]","22560","22920"
"New entrant CS","2021","20-29","Outside London","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Outside London","Unknown","Unknown","170","[c]","22090","22920"
"New entrant CS","2021","20-29","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AA/AO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Heterosexual / straight","45","[c]","27630","27570"
"New entrant CS","2021","20-29","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","SEO/HEO","Unknown","85","[c]","28770","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA/AO","Heterosexual / straight","205","[c]","25140","25110"
"New entrant CS","2021","30-39","London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","AA/AO","Unknown","180","[c]","25240","25110"
"New entrant CS","2021","30-39","London","EO","Heterosexual / straight","740","[c]","30370","31060"
"New entrant CS","2021","30-39","London","EO","LGBO","70","[c]","29910","31060"
"New entrant CS","2021","30-39","London","EO","Undeclared","50","[c]","29540","31060"
"New entrant CS","2021","30-39","London","EO","Unknown","185","[c]","29610","31060"
"New entrant CS","2021","30-39","London","G6/G7","Heterosexual / straight","415","[c]","56910","54700"
"New entrant CS","2021","30-39","London","G6/G7","LGBO","45","[c]","56320","53380"
"New entrant CS","2021","30-39","London","G6/G7","Undeclared","50","[c]","58370","57000"
"New entrant CS","2021","30-39","London","G6/G7","Unknown","230","[c]","59810","57430"
"New entrant CS","2021","30-39","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","SCS level","Unknown","50","[c]","74860","71000"
"New entrant CS","2021","30-39","London","SEO/HEO","Heterosexual / straight","640","[c]","37650","37260"
"New entrant CS","2021","30-39","London","SEO/HEO","LGBO","85","[c]","36310","35830"
"New entrant CS","2021","30-39","London","SEO/HEO","Undeclared","85","[c]","37320","37300"
"New entrant CS","2021","30-39","London","SEO/HEO","Unknown","315","[c]","37180","36800"
"New entrant CS","2021","30-39","London","Unknown","Heterosexual / straight","40","[c]","27270","26810"
"New entrant CS","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","AA/AO","Heterosexual / straight","2125","[c]","21580","21010"
"New entrant CS","2021","30-39","Outside London","AA/AO","LGBO","200","[c]","21360","21010"
"New entrant CS","2021","30-39","Outside London","AA/AO","Undeclared","125","[c]","21160","21010"
"New entrant CS","2021","30-39","Outside London","AA/AO","Unknown","1295","[c]","21300","20600"
"New entrant CS","2021","30-39","Outside London","EO","Heterosexual / straight","2195","[c]","27310","27570"
"New entrant CS","2021","30-39","Outside London","EO","LGBO","255","[c]","27420","27570"
"New entrant CS","2021","30-39","Outside London","EO","Undeclared","130","[c]","27010","27570"
"New entrant CS","2021","30-39","Outside London","EO","Unknown","755","[c]","26250","25560"
"New entrant CS","2021","30-39","Outside London","G6/G7","Heterosexual / straight","325","[c]","55120","52580"
"New entrant CS","2021","30-39","Outside London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","G6/G7","Undeclared","35","[c]","57080","54500"
"New entrant CS","2021","30-39","Outside London","G6/G7","Unknown","185","[c]","55460","52580"
"New entrant CS","2021","30-39","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","Heterosexual / straight","1205","[c]","34940","34730"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","LGBO","110","[c]","34560","33300"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","Undeclared","85","[c]","34550","33000"
"New entrant CS","2021","30-39","Outside London","SEO/HEO","Unknown","545","[c]","34550","33000"
"New entrant CS","2021","30-39","Outside London","Unknown","Heterosexual / straight","215","[c]","24990","22920"
"New entrant CS","2021","30-39","Outside London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Outside London","Unknown","Unknown","80","[c]","24610","22920"
"New entrant CS","2021","30-39","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Heterosexual / straight","30","[c]","27720","27570"
"New entrant CS","2021","30-39","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA/AO","Heterosexual / straight","155","[c]","25110","25110"
"New entrant CS","2021","40-49","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","AA/AO","Unknown","90","[c]","25390","24120"
"New entrant CS","2021","40-49","London","EO","Heterosexual / straight","415","[c]","30500","31060"
"New entrant CS","2021","40-49","London","EO","LGBO","40","[c]","30090","31060"
"New entrant CS","2021","40-49","London","EO","Undeclared","35","[c]","30090","31060"
"New entrant CS","2021","40-49","London","EO","Unknown","110","[c]","29700","31060"
"New entrant CS","2021","40-49","London","G6/G7","Heterosexual / straight","265","[c]","58780","55760"
"New entrant CS","2021","40-49","London","G6/G7","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","G6/G7","Undeclared","35","[c]","62270","62230"
"New entrant CS","2021","40-49","London","G6/G7","Unknown","140","[c]","63290","60930"
"New entrant CS","2021","40-49","London","SCS level","Heterosexual / straight","50","[c]","92400","90990"
"New entrant CS","2021","40-49","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SCS level","Unknown","70","[c]","95220","77960"
"New entrant CS","2021","40-49","London","SEO/HEO","Heterosexual / straight","305","[c]","38670","39600"
"New entrant CS","2021","40-49","London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","SEO/HEO","Undeclared","45","[c]","38070","38890"
"New entrant CS","2021","40-49","London","SEO/HEO","Unknown","145","[c]","38280","39530"
"New entrant CS","2021","40-49","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","London","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","AA/AO","Heterosexual / straight","1465","[c]","21460","21010"
"New entrant CS","2021","40-49","Outside London","AA/AO","LGBO","85","[c]","20790","21010"
"New entrant CS","2021","40-49","Outside London","AA/AO","Undeclared","75","[c]","21170","21010"
"New entrant CS","2021","40-49","Outside London","AA/AO","Unknown","830","[c]","21290","20600"
"New entrant CS","2021","40-49","Outside London","EO","Heterosexual / straight","1825","[c]","27480","27570"
"New entrant CS","2021","40-49","Outside London","EO","LGBO","165","[c]","27420","27570"
"New entrant CS","2021","40-49","Outside London","EO","Undeclared","80","[c]","27330","27570"
"New entrant CS","2021","40-49","Outside London","EO","Unknown","450","[c]","26370","26160"
"New entrant CS","2021","40-49","Outside London","G6/G7","Heterosexual / straight","415","[c]","56740","53500"
"New entrant CS","2021","40-49","Outside London","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","G6/G7","Undeclared","40","[c]","58460","55000"
"New entrant CS","2021","40-49","Outside London","G6/G7","Unknown","210","[c]","57800","52580"
"New entrant CS","2021","40-49","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","Heterosexual / straight","855","[c]","36020","36030"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","LGBO","50","[c]","34810","33000"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","Undeclared","65","[c]","34120","31990"
"New entrant CS","2021","40-49","Outside London","SEO/HEO","Unknown","365","[c]","35910","36030"
"New entrant CS","2021","40-49","Outside London","Unknown","Heterosexual / straight","140","[c]","29990","22920"
"New entrant CS","2021","40-49","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Outside London","Unknown","Unknown","50","[c]","25650","22920"
"New entrant CS","2021","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Overseas","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA/AO","Heterosexual / straight","145","[c]","23950","25110"
"New entrant CS","2021","50-59","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","AA/AO","Unknown","70","[c]","23690","22680"
"New entrant CS","2021","50-59","London","EO","Heterosexual / straight","300","[c]","30460","31060"
"New entrant CS","2021","50-59","London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","EO","Unknown","65","[c]","29210","28980"
"New entrant CS","2021","50-59","London","G6/G7","Heterosexual / straight","170","[c]","59940","58000"
"New entrant CS","2021","50-59","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","G6/G7","Unknown","95","[c]","63310","59080"
"New entrant CS","2021","50-59","London","SCS level","Heterosexual / straight","35","[c]","106700","105570"
"New entrant CS","2021","50-59","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SCS level","Unknown","50","[c]","94200","76280"
"New entrant CS","2021","50-59","London","SEO/HEO","Heterosexual / straight","190","[c]","39340","39520"
"New entrant CS","2021","50-59","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","SEO/HEO","Unknown","95","[c]","38140","38750"
"New entrant CS","2021","50-59","London","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","AA/AO","Heterosexual / straight","1480","[c]","21090","21010"
"New entrant CS","2021","50-59","Outside London","AA/AO","LGBO","65","[c]","20920","21010"
"New entrant CS","2021","50-59","Outside London","AA/AO","Undeclared","100","[c]","20810","21010"
"New entrant CS","2021","50-59","Outside London","AA/AO","Unknown","720","[c]","21170","20600"
"New entrant CS","2021","50-59","Outside London","EO","Heterosexual / straight","1665","[c]","27710","27570"
"New entrant CS","2021","50-59","Outside London","EO","LGBO","105","[c]","27430","27570"
"New entrant CS","2021","50-59","Outside London","EO","Undeclared","90","[c]","27840","27570"
"New entrant CS","2021","50-59","Outside London","EO","Unknown","385","[c]","26750","27240"
"New entrant CS","2021","50-59","Outside London","G6/G7","Heterosexual / straight","265","[c]","56930","54540"
"New entrant CS","2021","50-59","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","G6/G7","Unknown","145","[c]","59600","57090"
"New entrant CS","2021","50-59","Outside London","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SCS level","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SEO/HEO","Heterosexual / straight","630","[c]","36120","36030"
"New entrant CS","2021","50-59","Outside London","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","SEO/HEO","Undeclared","45","[c]","36770","37890"
"New entrant CS","2021","50-59","Outside London","SEO/HEO","Unknown","220","[c]","35450","35680"
"New entrant CS","2021","50-59","Outside London","Unknown","Heterosexual / straight","115","[c]","27760","22920"
"New entrant CS","2021","50-59","Outside London","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Outside London","Unknown","Unknown","45","[c]","23230","18460"
"New entrant CS","2021","50-59","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Heterosexual / straight","30","[c]","27530","27570"
"New entrant CS","2021","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Heterosexual / straight","35","[c]","30470","31060"
"New entrant CS","2021","60-64","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","EO","Unknown","[c]","[c]","[c]","[c]"
