"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Other","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Policy","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Property","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Tax","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Tax","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Tax","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Finance","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","AO","Unknown","25","20","[c]","[c]"
"In post","2021","Finance","Unknown","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Finance","Unknown","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","G7","Heterosexual / straight","45","45","54330","54700"
"In post","2021","Finance","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Unknown","HEO","Heterosexual / straight","40","40","34020","34550"
"In post","2021","Finance","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Finance","Unknown","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","SEO","Heterosexual / straight","35","30","40100","40600"
"In post","2021","Finance","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","SEO","Unknown","25","20","[c]","[c]"
"In post","2021","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","AO","Heterosexual / straight","325","280","21010","21050"
"In post","2021","Grants Management","Operational Delivery","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","AO","Unknown","580","530","21000","21050"
"In post","2021","Grants Management","Operational Delivery","EO","Heterosexual / straight","245","225","25710","25730"
"In post","2021","Grants Management","Operational Delivery","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","EO","Unknown","255","235","25290","25190"
"In post","2021","Grants Management","Operational Delivery","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","HEO","Heterosexual / straight","130","120","30590","30440"
"In post","2021","Grants Management","Operational Delivery","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","HEO","Unknown","85","80","30610","30230"
"In post","2021","Grants Management","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","SEO","Heterosexual / straight","55","50","38070","37280"
"In post","2021","Grants Management","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","SEO","Unknown","30","30","37590","37010"
"In post","2021","Grants Management","Policy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
