"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","No function","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","45","[c]","38340","36820"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","50","[c]","33070","31060"
"Leaver Dept.","2021","30-39","Unknown","Analysis","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","355","[c]","39840","34980"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","345","[c]","39080","36740"
"Leaver Dept.","2021","30-39","White","Analysis","50","[c]","46280","45550"
"Leaver Dept.","2021","30-39","White","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Communications","40","[c]","45160","43920"
"Leaver Dept.","2021","30-39","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Digital, Data & Technology","55","[c]","43330","40870"
"Leaver Dept.","2021","30-39","White","Finance","35","[c]","44970","41780"
"Leaver Dept.","2021","30-39","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Human Resources","95","[c]","39820","36030"
"Leaver Dept.","2021","30-39","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Legal","45","[c]","50070","51250"
"Leaver Dept.","2021","30-39","White","No function","670","[c]","42490","39390"
"Leaver Dept.","2021","30-39","White","Project Delivery","105","[c]","39830","38180"
"Leaver Dept.","2021","30-39","White","Property","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Security","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","White","Unknown","910","[c]","35360","30110"
"Leaver Dept.","2021","40-49","Asian","Analysis","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","No function","50","[c]","37060","34240"
"Leaver Dept.","2021","40-49","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","100","[c]","35690","30860"
"Leaver Dept.","2021","40-49","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","No function","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Project Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","70","[c]","32300","27840"
"Leaver Dept.","2021","40-49","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","No function","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","135","[c]","48040","48480"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","175","[c]","38670","33300"
"Leaver Dept.","2021","40-49","White","Analysis","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Commercial","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Communications","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Counter Fraud","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Digital, Data & Technology","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Finance","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Human Resources","55","[c]","45040","43170"
"Leaver Dept.","2021","40-49","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Legal","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","No function","305","[c]","51260","52070"
"Leaver Dept.","2021","40-49","White","Project Delivery","80","[c]","48480","41080"
"Leaver Dept.","2021","40-49","White","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Security","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","675","[c]","38420","31990"
"Leaver Dept.","2021","50-59","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","No function","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Human Resources","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","No function","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mixed","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data & Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
