"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","EO","Male","10","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Commercial","SEO/HEO","Female","65","65","36430","36780"
"In post","2021","Department for Education (excl. agencies)","Commercial","SEO/HEO","Male","60","60","36080","36780"
"In post","2021","Department for Education (excl. agencies)","Communications","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","EO","Female","50","50","28010","28500"
"In post","2021","Department for Education (excl. agencies)","Communications","EO","Male","25","25","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Communications","SEO/HEO","Female","65","65","37960","37040"
"In post","2021","Department for Education (excl. agencies)","Communications","SEO/HEO","Male","35","35","37120","36500"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","EO","Female","35","30","26610","26000"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","EO","Male","65","65","26830","26000"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","G6/G7","Female","85","85","56270","53760"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","G6/G7","Male","80","80","54990","53420"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","SEO/HEO","Female","130","120","36480","36780"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","SEO/HEO","Male","165","165","36090","36500"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Finance","EO","Female","40","40","25960","26000"
"In post","2021","Department for Education (excl. agencies)","Finance","EO","Male","25","25","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Finance","G6/G7","Female","90","85","55380","53760"
"In post","2021","Department for Education (excl. agencies)","Finance","G6/G7","Male","80","75","56250","53760"
"In post","2021","Department for Education (excl. agencies)","Finance","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Finance","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Finance","SEO/HEO","Female","105","100","36350","36500"
"In post","2021","Department for Education (excl. agencies)","Finance","SEO/HEO","Male","105","105","35390","36500"
"In post","2021","Department for Education (excl. agencies)","Human Resources","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","EO","Female","30","30","25910","25000"
"In post","2021","Department for Education (excl. agencies)","Human Resources","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","SEO/HEO","Female","40","40","33340","32300"
"In post","2021","Department for Education (excl. agencies)","Human Resources","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","G6/G7","Female","35","30","58410","60350"
"In post","2021","Department for Education (excl. agencies)","Legal","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","EO","Female","50","50","26960","26000"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","EO","Male","30","30","26450","26000"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","G6/G7","Female","90","80","55770","53590"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","G6/G7","Male","65","65","55600","54400"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","SEO/HEO","Female","200","185","34500","33760"
"In post","2021","Department for Education (excl. agencies)","Operational Delivery","SEO/HEO","Male","125","125","34770","36130"
"In post","2021","Department for Education (excl. agencies)","Policy","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Policy","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Policy","EO","Female","185","175","27290","26000"
"In post","2021","Department for Education (excl. agencies)","Policy","EO","Male","95","90","27020","26000"
"In post","2021","Department for Education (excl. agencies)","Policy","G6/G7","Female","690","645","56200","54160"
"In post","2021","Department for Education (excl. agencies)","Policy","G6/G7","Male","390","385","56810","54400"
"In post","2021","Department for Education (excl. agencies)","Policy","SCS level","Female","100","90","82750","74370"
"In post","2021","Department for Education (excl. agencies)","Policy","SCS level","Male","65","60","87050","78000"
"In post","2021","Department for Education (excl. agencies)","Policy","SEO/HEO","Female","835","795","36060","36500"
"In post","2021","Department for Education (excl. agencies)","Policy","SEO/HEO","Male","420","415","36800","36780"
"In post","2021","Department for Education (excl. agencies)","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education (excl. agencies)","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
