"Status","Year","Function_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","SCS level","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Female","Unknown","40","40","88560","79720"
"In post","2021","Project Delivery","SCS level","Male","Heterosexual / straight","285","280","95070","86740"
"In post","2021","Project Delivery","SCS level","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Male","Undeclared","35","35","91440","82120"
"In post","2021","Project Delivery","SCS level","Male","Unknown","50","50","93520","84770"
"In post","2021","Project Delivery","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO","Female","Heterosexual / straight","2025","1930","39760","40000"
"In post","2021","Project Delivery","SEO","Female","LGBO","70","70","39240","38630"
"In post","2021","Project Delivery","SEO","Female","Undeclared","270","255","40400","40580"
"In post","2021","Project Delivery","SEO","Female","Unknown","425","400","39650","39530"
"In post","2021","Project Delivery","SEO","Male","Heterosexual / straight","2940","2880","40840","40580"
"In post","2021","Project Delivery","SEO","Male","LGBO","125","120","39400","39580"
"In post","2021","Project Delivery","SEO","Male","Undeclared","470","450","41750","41310"
"In post","2021","Project Delivery","SEO","Male","Unknown","545","535","40530","40000"
"In post","2021","Project Delivery","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Female","Heterosexual / straight","225","215","39180","36900"
"In post","2021","Project Delivery","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Female","Undeclared","35","30","40690","39860"
"In post","2021","Project Delivery","Unknown","Female","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Male","Heterosexual / straight","820","815","43120","41130"
"In post","2021","Project Delivery","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Male","Undeclared","130","125","47480","46100"
"In post","2021","Project Delivery","Unknown","Male","Unknown","85","80","39550","35980"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","AA","Female","Heterosexual / straight","180","165","18530","18760"
"In post","2021","Property","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","AA","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","AA","Female","Unknown","105","95","19110","18980"
"In post","2021","Property","AA","Male","Heterosexual / straight","305","300","18110","17230"
"In post","2021","Property","AA","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Property","AA","Male","Undeclared","35","35","18450","18230"
"In post","2021","Property","AA","Male","Unknown","155","150","18900","18760"
"In post","2021","Property","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","AO","Female","Heterosexual / straight","390","345","21940","21100"
"In post","2021","Property","AO","Female","LGBO","20","15","[c]","[c]"
"In post","2021","Property","AO","Female","Undeclared","50","45","22120","21100"
"In post","2021","Property","AO","Female","Unknown","275","245","22230","21100"
"In post","2021","Property","AO","Male","Heterosexual / straight","280","270","22780","21100"
"In post","2021","Property","AO","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Property","AO","Male","Undeclared","45","45","22180","21130"
"In post","2021","Property","AO","Male","Unknown","460","445","25140","25430"
"In post","2021","Property","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","EO","Female","Heterosexual / straight","605","550","26920","26500"
"In post","2021","Property","EO","Female","LGBO","25","20","[c]","[c]"
"In post","2021","Property","EO","Female","Undeclared","80","70","27500","26670"
"In post","2021","Property","EO","Female","Unknown","240","220","27560","26500"
"In post","2021","Property","EO","Male","Heterosexual / straight","580","565","27340","26670"
"In post","2021","Property","EO","Male","LGBO","30","30","[c]","[c]"
"In post","2021","Property","EO","Male","Undeclared","85","85","27520","26670"
"In post","2021","Property","EO","Male","Unknown","305","295","28670","28110"
"In post","2021","Property","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6","Female","Heterosexual / straight","55","55","65760","64770"
"In post","2021","Property","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Property","G6","Male","Heterosexual / straight","165","165","66720","65370"
"In post","2021","Property","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","G6","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Property","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","G7","Female","Heterosexual / straight","250","240","53860","54540"
"In post","2021","Property","G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Property","G7","Female","Undeclared","35","30","54320","54370"
"In post","2021","Property","G7","Female","Unknown","35","35","53360","52850"
"In post","2021","Property","G7","Male","Heterosexual / straight","440","430","55180","54990"
"In post","2021","Property","G7","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Property","G7","Male","Undeclared","75","75","55880","54990"
"In post","2021","Property","G7","Male","Unknown","100","100","55280","54990"
"In post","2021","Property","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","HEO","Female","Heterosexual / straight","575","545","32690","33250"
"In post","2021","Property","HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Property","HEO","Female","Undeclared","80","75","33450","33300"
"In post","2021","Property","HEO","Female","Unknown","125","120","32840","32110"
"In post","2021","Property","HEO","Male","Heterosexual / straight","820","795","33720","33300"
"In post","2021","Property","HEO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Property","HEO","Male","Undeclared","135","130","34140","33300"
"In post","2021","Property","HEO","Male","Unknown","195","195","34520","33330"
"In post","2021","Property","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Male","Heterosexual / straight","45","45","93130","89480"
"In post","2021","Property","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Property","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","SEO","Female","Heterosexual / straight","460","430","40950","40580"
"In post","2021","Property","SEO","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Property","SEO","Female","Undeclared","65","60","42220","42140"
"In post","2021","Property","SEO","Female","Unknown","90","85","41540","41340"
"In post","2021","Property","SEO","Male","Heterosexual / straight","695","675","42330","42000"
"In post","2021","Property","SEO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Property","SEO","Male","Undeclared","110","105","42850","42900"
"In post","2021","Property","SEO","Male","Unknown","180","170","42940","42900"
"In post","2021","Property","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","AA","Female","Heterosexual / straight","235","230","19840","19560"
"In post","2021","Security","AA","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Security","AA","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Security","AA","Female","Unknown","35","35","19860","19560"
"In post","2021","Security","AA","Male","Heterosexual / straight","1600","1560","20070","19560"
"In post","2021","Security","AA","Male","LGBO","30","30","20010","19560"
"In post","2021","Security","AA","Male","Undeclared","175","170","20290","19560"
"In post","2021","Security","AA","Male","Unknown","225","220","20150","19560"
"In post","2021","Security","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","AO","Female","Heterosexual / straight","345","320","27220","23130"
"In post","2021","Security","AO","Female","LGBO","40","40","29940","26750"
"In post","2021","Security","AO","Female","Undeclared","50","50","28460","24220"
"In post","2021","Security","AO","Female","Unknown","145","140","25150","21130"
"In post","2021","Security","AO","Male","Heterosexual / straight","1645","1620","32510","38200"
"In post","2021","Security","AO","Male","LGBO","55","55","32460","33200"
"In post","2021","Security","AO","Male","Undeclared","315","310","36000","39070"
"In post","2021","Security","AO","Male","Unknown","570","565","31480","29370"
"In post","2021","Security","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","EO","Female","Heterosexual / straight","260","250","29190","26670"
"In post","2021","Security","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Security","EO","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Security","EO","Female","Unknown","55","55","27090","26670"
"In post","2021","Security","EO","Male","Heterosexual / straight","580","570","33800","30630"
"In post","2021","Security","EO","Male","LGBO","30","30","34630","32280"
"In post","2021","Security","EO","Male","Undeclared","95","95","38660","43920"
"In post","2021","Security","EO","Male","Unknown","115","110","29980","26670"
"In post","2021","Security","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Security","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Security","G6","Male","Heterosexual / straight","40","40","71590","69840"
"In post","2021","Security","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Security","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Security","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","G7","Female","Heterosexual / straight","75","75","54870","54570"
"In post","2021","Security","G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Security","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Security","G7","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Security","G7","Male","Heterosexual / straight","115","115","57900","56340"
"In post","2021","Security","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Security","G7","Male","Undeclared","30","30","[c]","[c]"
"In post","2021","Security","G7","Male","Unknown","40","35","56020","54540"
"In post","2021","Security","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Security","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Security","HEO","Female","Heterosexual / straight","270","265","34590","33300"
"In post","2021","Security","HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Security","HEO","Female","Undeclared","45","45","35020","34550"
"In post","2021","Security","HEO","Female","Unknown","75","75","34120","33300"
"In post","2021","Security","HEO","Male","Heterosexual / straight","425","420","37790","34620"
"In post","2021","Security","HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Security","HEO","Male","Undeclared","90","85","39420","34770"
