"Status","Year","Organisation","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Commercial Service","Unknown","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Eastern Scotland","Male","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","West Central Scotland","Male","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","Eastern Scotland","Female","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","Eastern Scotland","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Eastern Scotland","Female","15","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Eastern Scotland","Female","160","150","54170","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Eastern Scotland","Male","65","65","56570","57440"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Highlands and Islands","Female","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Highlands and Islands","Male","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","North Eastern Scotland","Female","20","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","North Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Southern Scotland","Female","65","60","51480","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Southern Scotland","Male","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","West Central Scotland","Female","165","150","55210","55850"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","West Central Scotland","Male","65","65","54680","55850"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Eastern Scotland","Female","315","285","26110","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Eastern Scotland","Male","115","110","28350","25410"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Highlands and Islands","Female","45","40","23790","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Highlands and Islands","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","North Eastern Scotland","Female","55","55","25950","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","North Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Southern Scotland","Female","145","130","25640","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Southern Scotland","Male","30","30","26800","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","West Central Scotland","Female","390","350","25990","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","West Central Scotland","Male","155","150","27540","23340"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Eastern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","West Central Scotland","Female","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","North Yorkshire","Female","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Inner London - West","Female","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Inner London - West","Male","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
