"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","G7","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","G7","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","HEO","Heterosexual / straight","30","25","35720","35230"
"In post","2021","65+","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","HEO","Undeclared","55","45","35350","35000"
"In post","2021","65+","Undeclared","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","65+","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","SEO","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Unknown","AA","Heterosexual / straight","65","50","19690","19560"
"In post","2021","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA","Undeclared","35","30","19900","20070"
"In post","2021","65+","Unknown","AA","Unknown","115","100","19790","20070"
"In post","2021","65+","Unknown","AO","Heterosexual / straight","105","90","23110","21440"
"In post","2021","65+","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AO","Undeclared","35","25","22810","22820"
"In post","2021","65+","Unknown","AO","Unknown","280","215","22080","21440"
"In post","2021","65+","Unknown","EO","Heterosexual / straight","80","65","28620","28130"
"In post","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","EO","Undeclared","30","25","28020","29350"
"In post","2021","65+","Unknown","EO","Unknown","165","120","28570","28130"
"In post","2021","65+","Unknown","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","65+","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Unknown","G6","Unknown","45","35","71990","72290"
"In post","2021","65+","Unknown","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","65+","Unknown","G7","Unknown","70","55","57420","56920"
"In post","2021","65+","Unknown","HEO","Heterosexual / straight","40","35","35850","34500"
"In post","2021","65+","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","65+","Unknown","HEO","Unknown","100","75","34890","35000"
"In post","2021","65+","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SCS level","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Unknown","SEO","Heterosexual / straight","30","20","[c]","[c]"
"In post","2021","65+","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","65+","Unknown","SEO","Unknown","70","50","43910","44730"
"In post","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","AO","Heterosexual / straight","30","[c]","[c]","[c]"
