"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Medicine","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","South West (England)","35","[c]","34380","29000"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","East Midlands (England)","70","[c]","28230","29930"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","East of England","35","[c]","24680","21470"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Scotland","30","[c]","26450","21370"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","South East (England)","140","[c]","26290","22150"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","South West (England)","135","[c]","29360","25970"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Wales","35","[c]","30120","30690"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","West Midlands (England)","40","[c]","27040","25980"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Other","Yorkshire and The Humber","45","[c]","23070","21130"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Policy","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","South East (England)","30","[c]","39260","36630"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","South West (England)","105","[c]","41850","39510"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Property","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","South East (England)","45","[c]","27390","26480"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","South West (England)","145","[c]","34430","32440"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Scotland","35","[c]","32690","38120"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","South East (England)","50","[c]","28370","27050"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","South West (England)","35","[c]","27590","21580"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Security","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ministry of Defence","Statistics","South West (England)","[c]","[c]","[c]","[c]"
