"Status","Year","Age","Disability","Ethnicity","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Undeclared","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Undeclared","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","AA","85","[c]","19480","19090"
"Leaver CS","2021","30-39","Unknown","Unknown","AO","385","[c]","21880","21010"
"Leaver CS","2021","30-39","Unknown","Unknown","EO","240","[c]","28370","27570"
"Leaver CS","2021","30-39","Unknown","Unknown","G6","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","G7","85","[c]","55240","54700"
"Leaver CS","2021","30-39","Unknown","Unknown","HEO","100","[c]","32900","32560"
"Leaver CS","2021","30-39","Unknown","Unknown","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","SEO","70","[c]","39750","39520"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","AO","55","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","EO","35","[c]","28540","28770"
"Leaver CS","2021","30-39","Unknown","White","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","HEO","45","[c]","33980","32220"
"Leaver CS","2021","30-39","Unknown","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","White","SEO","35","[c]","40660","40460"
"Leaver CS","2021","30-39","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","AO","100","[c]","21290","21010"
"Leaver CS","2021","40-49","Declared disabled","White","EO","60","[c]","27480","27570"
"Leaver CS","2021","40-49","Declared disabled","White","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","White","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","White","AA","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","White","AO","475","[c]","21260","21010"
"Leaver CS","2021","40-49","Declared non-disabled","White","EO","280","[c]","27550","27570"
"Leaver CS","2021","40-49","Declared non-disabled","White","G6","60","[c]","72090","69480"
