"Status","Year","Age","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","West Midlands","5","5","[c]","[c]"
"In post","2021","60-64","Ministry of Housing, Communities and Local Government","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","90","75","25180","21710"
"In post","2021","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","175","145","29050","25840"
"In post","2021","60-64","Ministry of Justice","Cheshire","95","75","29410","28200"
"In post","2021","60-64","Ministry of Justice","Cornwall and Isles of Scilly","15","15","22870","19970"
"In post","2021","60-64","Ministry of Justice","Cumbria","40","30","26660","22750"
"In post","2021","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","230","185","25670","21710"
"In post","2021","60-64","Ministry of Justice","Devon","130","105","28790","27680"
"In post","2021","60-64","Ministry of Justice","Dorset and Somerset","130","105","26830","23080"
"In post","2021","60-64","Ministry of Justice","East Anglia","360","300","27790","23240"
"In post","2021","60-64","Ministry of Justice","East Wales","155","125","30470","28010"
"In post","2021","60-64","Ministry of Justice","East Yorkshire and Northern Lincolnshire","145","110","29390","31650"
"In post","2021","60-64","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Justice","Essex","55","45","27150","23880"
"In post","2021","60-64","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","150","125","27430","23330"
"In post","2021","60-64","Ministry of Justice","Greater Manchester","235","190","27240","22260"
"In post","2021","60-64","Ministry of Justice","Hampshire and Isle of Wight","160","135","27510","23820"
"In post","2021","60-64","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","125","105","27670","24260"
"In post","2021","60-64","Ministry of Justice","Inner London - East","180","170","34760","32090"
"In post","2021","60-64","Ministry of Justice","Inner London - West","455","415","34490","27490"
"In post","2021","60-64","Ministry of Justice","Kent","225","190","27000","23240"
"In post","2021","60-64","Ministry of Justice","Lancashire","230","170","27610","25400"
"In post","2021","60-64","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","210","175","24230","20600"
"In post","2021","60-64","Ministry of Justice","Lincolnshire","75","65","28250","24200"
"In post","2021","60-64","Ministry of Justice","Merseyside","180","145","27790","23240"
"In post","2021","60-64","Ministry of Justice","North Yorkshire","45","30","28040","22430"
"In post","2021","60-64","Ministry of Justice","Northumberland and Tyne and Wear","90","75","24780","20130"
"In post","2021","60-64","Ministry of Justice","Outer London - East and North East","110","90","30530","26340"
"In post","2021","60-64","Ministry of Justice","Outer London - South","100","95","36150","31180"
"In post","2021","60-64","Ministry of Justice","Outer London - West and North West","125","110","27540","24670"
"In post","2021","60-64","Ministry of Justice","Shropshire and Staffordshire","250","205","26820","23240"
"In post","2021","60-64","Ministry of Justice","South Yorkshire","150","115","27860","27380"
"In post","2021","60-64","Ministry of Justice","Surrey, East and West Sussex","205","170","28340","24660"
"In post","2021","60-64","Ministry of Justice","Tees Valley and Durham","280","205","28590","28200"
"In post","2021","60-64","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ministry of Justice","West Central Scotland","30","30","24740","20650"
"In post","2021","60-64","Ministry of Justice","West Midlands","230","190","25170","21180"
"In post","2021","60-64","Ministry of Justice","West Wales and The Valleys","120","95","27290","24100"
"In post","2021","60-64","Ministry of Justice","West Yorkshire","275","215","27080","24050"
"In post","2021","60-64","National Crime Agency","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Cheshire","45","40","35200","34140"
"In post","2021","60-64","National Crime Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","15","10","36840","36400"
"In post","2021","60-64","National Crime Agency","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Inner London - East","75","70","46130","43450"
"In post","2021","60-64","National Crime Agency","Kent","10","10","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Lancashire","5","5","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Northern Ireland","10","5","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Northumberland and Tyne and Wear","10","10","36690","36520"
"In post","2021","60-64","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Overseas","10","10","68810","66650"
"In post","2021","60-64","National Crime Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","Surrey, East and West Sussex","10","10","39830","40060"
"In post","2021","60-64","National Crime Agency","Unknown","20","20","44210","45890"
"In post","2021","60-64","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","West Midlands","25","25","36460","36410"
"In post","2021","60-64","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","60-64","National Crime Agency","West Yorkshire","10","10","35870","36520"
"In post","2021","60-64","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education","Derbyshire and Nottinghamshire","20","15","36760","31700"
"In post","2021","60-64","Office for Standards in Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","48250","51360"
"In post","2021","60-64","Office for Standards in Education","Greater Manchester","35","30","41450","32010"
"In post","2021","60-64","Office for Standards in Education","Inner London - West","30","30","64530","70000"
"In post","2021","60-64","Office for Standards in Education","North Yorkshire","15","15","68350","64500"
"In post","2021","60-64","Office for Standards in Education","West Midlands","15","15","65880","63430"
"In post","2021","60-64","Office of Gas and Electricity Markets","Inner London - East","20","20","61290","64420"
"In post","2021","60-64","Office of Gas and Electricity Markets","West Central Scotland","5","5","[c]","[c]"
"In post","2021","60-64","Office of Qualifications and Examinations Regulation","West Midlands","10","10","58300","44240"
"In post","2021","60-64","Office of Rail and Road","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","Inner London - East","15","10","62210","63520"
"In post","2021","60-64","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Inner London - West","5","5","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","Merseyside","10","10","46960","35420"
"In post","2021","60-64","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Other Cabinet Office Agencies","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government","Eastern Scotland","815","675","37990","33650"
"In post","2021","60-64","Scottish Government","Highlands and Islands","90","75","28760","26530"
"In post","2021","60-64","Scottish Government","North Eastern Scotland","75","60","33680","29190"
"In post","2021","60-64","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Scottish Government","Southern Scotland","140","120","29970","27150"
"In post","2021","60-64","Scottish Government","West Central Scotland","370","300","36660","33650"
"In post","2021","60-64","The National Archives","Outer London - West and North West","40","35","34760","28460"
"In post","2021","60-64","UK Export Finance","Inner London - West","20","20","56160","49760"
"In post","2021","60-64","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","East Wales","115","90","32220","27160"
"In post","2021","60-64","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","60-64","United Kingdom Statistics Authority","Hampshire and Isle of Wight","315","220","23190","19520"
"In post","2021","60-64","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Water Services Regulation Authority","West Midlands","5","5","[c]","[c]"
"In post","2021","60-64","Welsh Government","East Wales","205","175","45380","37410"
"In post","2021","60-64","Welsh Government","West Wales and The Valleys","200","175","42520","37410"
"In post","2021","65+","Attorney General's Departments","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Attorney General's Departments","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","65+","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"In post","2021","65+","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","65+","Attorney General's Departments","East Wales","5","5","[c]","[c]"
"In post","2021","65+","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
