"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AA/AO","Female","185","[c]","21120","21010"
"Leaver CS","2021","40-49","Unknown","AA/AO","Male","185","[c]","21300","21010"
"Leaver CS","2021","40-49","Unknown","EO","Female","110","[c]","28010","27570"
"Leaver CS","2021","40-49","Unknown","EO","Male","70","[c]","27480","27570"
"Leaver CS","2021","40-49","Unknown","G6/G7","Female","60","[c]","61760","60600"
"Leaver CS","2021","40-49","Unknown","G6/G7","Male","50","[c]","60830","57820"
"Leaver CS","2021","40-49","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Female","75","[c]","36470","36590"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Male","65","[c]","37010","37480"
"Leaver CS","2021","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","AA/AO","Female","450","[c]","20940","21010"
"Leaver CS","2021","40-49","White","AA/AO","Male","325","[c]","21350","21010"
"Leaver CS","2021","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","EO","Female","250","[c]","27380","27570"
"Leaver CS","2021","40-49","White","EO","Male","155","[c]","27970","27570"
"Leaver CS","2021","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","G6/G7","Female","115","[c]","59740","56360"
"Leaver CS","2021","40-49","White","G6/G7","Male","110","[c]","61900","58080"
"Leaver CS","2021","40-49","White","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","SCS level","Female","35","[c]","93910","89060"
"Leaver CS","2021","40-49","White","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","SEO/HEO","Female","235","[c]","36690","36690"
"Leaver CS","2021","40-49","White","SEO/HEO","Male","170","[c]","37630","37890"
"Leaver CS","2021","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","AA/AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Female","80","[c]","21840","21010"
"Leaver CS","2021","50-59","Undeclared","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","EO","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","SEO/HEO","Male","65","[c]","38550","37280"
"Leaver CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","AA/AO","Female","220","[c]","20910","21010"
"Leaver CS","2021","50-59","Unknown","AA/AO","Male","180","[c]","21510","21010"
"Leaver CS","2021","50-59","Unknown","EO","Female","135","[c]","27780","27570"
"Leaver CS","2021","50-59","Unknown","EO","Male","120","[c]","29100","27570"
"Leaver CS","2021","50-59","Unknown","G6/G7","Female","55","[c]","66130","60220"
"Leaver CS","2021","50-59","Unknown","G6/G7","Male","60","[c]","62280","58330"
"Leaver CS","2021","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Female","80","[c]","37270","36970"
"Leaver CS","2021","50-59","Unknown","SEO/HEO","Male","105","[c]","38550","38220"
"Leaver CS","2021","50-59","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Male","70","[c]","40420","34310"
"Leaver CS","2021","50-59","White","AA/AO","Female","995","[c]","20970","21010"
"Leaver CS","2021","50-59","White","AA/AO","Male","655","[c]","22440","21010"
"Leaver CS","2021","50-59","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","EO","Female","610","[c]","27260","27570"
"Leaver CS","2021","50-59","White","EO","Male","465","[c]","28580","27570"
"Leaver CS","2021","50-59","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","G6/G7","Female","250","[c]","60660","59050"
"Leaver CS","2021","50-59","White","G6/G7","Male","275","[c]","62640","60740"
"Leaver CS","2021","50-59","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","SCS level","Female","35","[c]","93240","87630"
"Leaver CS","2021","50-59","White","SCS level","Male","70","[c]","109350","103960"
"Leaver CS","2021","50-59","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","SEO/HEO","Female","555","[c]","37410","36960"
"Leaver CS","2021","50-59","White","SEO/HEO","Male","525","[c]","38940","38580"
"Leaver CS","2021","50-59","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Female","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Mixed","AA/AO","Male","[c]","[c]","[c]","[c]"
