"Status","Year","Disability","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Digital, Data & Technology","London","SCS level","30","30","91400","81250"
"In post","2021","Unknown","Digital, Data & Technology","London","SEO","205","205","43000","41760"
"In post","2021","Unknown","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","AA","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","AO","100","95","21820","21590"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","EO","545","535","27010","26350"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","G6","95","95","65500","64670"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","G7","380","375","52850","52580"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","HEO","660","645","33070","31810"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","SEO","605","600","39810","38630"
"In post","2021","Unknown","Digital, Data & Technology","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","London","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","London","EO","65","65","28570","27750"
"In post","2021","Unknown","Finance","London","G6","35","35","69820","71290"
"In post","2021","Unknown","Finance","London","G7","100","100","58200","57550"
"In post","2021","Unknown","Finance","London","HEO","135","135","34180","32790"
"In post","2021","Unknown","Finance","London","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","London","SEO","115","115","41930","40650"
"In post","2021","Unknown","Finance","Outside London","AA","65","60","20030","20070"
"In post","2021","Unknown","Finance","Outside London","AO","340","285","20960","20140"
"In post","2021","Unknown","Finance","Outside London","EO","215","210","25660","25560"
"In post","2021","Unknown","Finance","Outside London","G6","55","50","66410","64670"
"In post","2021","Unknown","Finance","Outside London","G7","140","135","52680","52580"
"In post","2021","Unknown","Finance","Outside London","HEO","215","210","32240","31810"
"In post","2021","Unknown","Finance","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Outside London","SEO","200","195","40470","38890"
"In post","2021","Unknown","Finance","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","AO","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","EO","100","100","28370","27500"
"In post","2021","Unknown","Human Resources","London","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","G7","70","65","56460","56170"
"In post","2021","Unknown","Human Resources","London","HEO","115","110","34850","34550"
"In post","2021","Unknown","Human Resources","London","SCS level","20","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","SEO","60","60","42220","41850"
"In post","2021","Unknown","Human Resources","Outside London","AA","20","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outside London","AO","270","240","21360","21000"
"In post","2021","Unknown","Human Resources","Outside London","EO","285","275","26460","25980"
"In post","2021","Unknown","Human Resources","Outside London","G6","25","25","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outside London","G7","95","95","51920","52580"
"In post","2021","Unknown","Human Resources","Outside London","HEO","265","250","32550","31810"
"In post","2021","Unknown","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outside London","SEO","130","125","39120","38630"
"In post","2021","Unknown","Human Resources","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Legal","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","London","AO","145","140","22580","23520"
"In post","2021","Unknown","Legal","London","EO","150","145","28580","27760"
"In post","2021","Unknown","Legal","London","G6","215","200","70220","70220"
"In post","2021","Unknown","Legal","London","G7","345","325","56500","55650"
"In post","2021","Unknown","Legal","London","HEO","110","105","36190","36160"
"In post","2021","Unknown","Legal","London","SCS level","40","40","92550","80670"
"In post","2021","Unknown","Legal","London","SEO","40","40","38760","38100"
"In post","2021","Unknown","Legal","Outside London","AA","270","220","20070","20070"
"In post","2021","Unknown","Legal","Outside London","AO","935","855","21890","22820"
"In post","2021","Unknown","Legal","Outside London","EO","670","625","27950","29350"
"In post","2021","Unknown","Legal","Outside London","G6","40","35","69270","67320"
"In post","2021","Unknown","Legal","Outside London","G7","495","455","53810","53350"
"In post","2021","Unknown","Legal","Outside London","HEO","430","415","34040","35230"
"In post","2021","Unknown","Legal","Outside London","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Legal","Outside London","SEO","160","150","41030","40660"
"In post","2021","Unknown","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","London","AA","210","200","21300","20380"
"In post","2021","Unknown","No function","London","AO","1235","1205","26600","24900"
"In post","2021","Unknown","No function","London","EO","1385","1345","30600","29570"
"In post","2021","Unknown","No function","London","G6","600","585","68310","66230"
"In post","2021","Unknown","No function","London","G7","1600","1575","55150","53870"
"In post","2021","Unknown","No function","London","HEO","3035","2985","33470","32790"
"In post","2021","Unknown","No function","London","SCS level","380","370","98190","90000"
"In post","2021","Unknown","No function","London","SEO","1140","1120","42140","40650"
"In post","2021","Unknown","No function","London","Unknown","95","95","27860","26810"
"In post","2021","Unknown","No function","Outside London","AA","1770","1535","19770","20500"
"In post","2021","Unknown","No function","Outside London","AO","13555","12445","22010","21400"
"In post","2021","Unknown","No function","Outside London","EO","6835","6475","28880","28130"
"In post","2021","Unknown","No function","Outside London","G6","355","335","67830","65360"
"In post","2021","Unknown","No function","Outside London","G7","1175","1130","52330","52310"
"In post","2021","Unknown","No function","Outside London","HEO","3790","3620","33290","31810"
"In post","2021","Unknown","No function","Outside London","SCS level","130","125","108010","106390"
"In post","2021","Unknown","No function","Outside London","SEO","1540","1450","40650","38980"
"In post","2021","Unknown","No function","Outside London","Unknown","620","550","23560","22920"
"In post","2021","Unknown","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Overseas","G6","30","30","64870","64270"
"In post","2021","Unknown","No function","Overseas","G7","80","80","57530","56120"
"In post","2021","Unknown","No function","Overseas","HEO","60","60","38760","34770"
"In post","2021","Unknown","No function","Overseas","SCS level","45","45","85400","75410"
"In post","2021","Unknown","No function","Overseas","SEO","60","60","58330","56980"
"In post","2021","Unknown","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","AO","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","G6","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","G7","20","20","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","HEO","380","380","31350","30410"
"In post","2021","Unknown","No function","Unknown","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","AO","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","London","EO","85","85","29500","30260"
"In post","2021","Unknown","Project Delivery","London","G6","170","165","67910","68180"
"In post","2021","Unknown","Project Delivery","London","G7","360","350","55480","55060"
"In post","2021","Unknown","Project Delivery","London","HEO","220","215","36090","36160"
"In post","2021","Unknown","Project Delivery","London","SCS level","65","60","95230","88300"
"In post","2021","Unknown","Project Delivery","London","SEO","205","200","41990","41760"
"In post","2021","Unknown","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Outside London","AO","85","80","21320","21440"
"In post","2021","Unknown","Project Delivery","Outside London","EO","635","600","23690","25350"
"In post","2021","Unknown","Project Delivery","Outside London","G6","135","130","65400","64670"
"In post","2021","Unknown","Project Delivery","Outside London","G7","490","475","51830","52580"
"In post","2021","Unknown","Project Delivery","Outside London","HEO","685","655","31860","31810"
"In post","2021","Unknown","Project Delivery","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Outside London","SEO","720","695","39810","39110"
"In post","2021","Unknown","Project Delivery","Outside London","Unknown","160","155","43060","41000"
"In post","2021","Unknown","Project Delivery","Overseas","G6","55","55","66720","65610"
"In post","2021","Unknown","Project Delivery","Overseas","G7","100","100","54610","53850"
"In post","2021","Unknown","Project Delivery","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","London","AA","10","10","[c]","[c]"
"In post","2021","Unknown","Property","London","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","London","EO","50","45","29190","29450"
"In post","2021","Unknown","Property","London","G6","10","10","[c]","[c]"
