"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","AO","Female","Unknown","740","[c]","21000","21010"
"Leaver CS","2021","50-59","AO","Male","Heterosexual / straight","290","[c]","23580","21010"
"Leaver CS","2021","50-59","AO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AO","Male","Undeclared","60","[c]","23530","21010"
"Leaver CS","2021","50-59","AO","Male","Unknown","375","[c]","22780","21010"
"Leaver CS","2021","50-59","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Female","Heterosexual / straight","300","[c]","27160","27570"
"Leaver CS","2021","50-59","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Female","Undeclared","65","[c]","27620","27240"
"Leaver CS","2021","50-59","EO","Female","Unknown","470","[c]","27880","27570"
"Leaver CS","2021","50-59","EO","Male","Heterosexual / straight","295","[c]","28520","27570"
"Leaver CS","2021","50-59","EO","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Male","Undeclared","55","[c]","28630","27570"
"Leaver CS","2021","50-59","EO","Male","Unknown","305","[c]","29160","27570"
"Leaver CS","2021","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Female","Heterosexual / straight","50","[c]","69540","69450"
"Leaver CS","2021","50-59","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Male","Heterosexual / straight","55","[c]","74180","72770"
"Leaver CS","2021","50-59","G6","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Female","Heterosexual / straight","105","[c]","56740","55610"
"Leaver CS","2021","50-59","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Female","Unknown","105","[c]","55660","55650"
"Leaver CS","2021","50-59","G7","Male","Heterosexual / straight","120","[c]","57570","56370"
"Leaver CS","2021","50-59","G7","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Male","Unknown","110","[c]","55670","55470"
"Leaver CS","2021","50-59","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Female","Heterosexual / straight","155","[c]","33680","33450"
"Leaver CS","2021","50-59","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Female","Unknown","250","[c]","33890","33180"
"Leaver CS","2021","50-59","HEO","Male","Heterosexual / straight","160","[c]","34350","33660"
"Leaver CS","2021","50-59","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Male","Undeclared","30","[c]","36400","34480"
"Leaver CS","2021","50-59","HEO","Male","Unknown","215","[c]","34430","33710"
"Leaver CS","2021","50-59","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Male","Heterosexual / straight","50","[c]","106910","102320"
"Leaver CS","2021","50-59","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Female","Heterosexual / straight","135","[c]","41480","41090"
"Leaver CS","2021","50-59","SEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Female","Unknown","125","[c]","42100","40760"
"Leaver CS","2021","50-59","SEO","Male","Heterosexual / straight","155","[c]","43170","41970"
"Leaver CS","2021","50-59","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Male","Unknown","125","[c]","42200","40720"
"Leaver CS","2021","50-59","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Male","Unknown","65","[c]","40420","34310"
"Leaver CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Female","Heterosexual / straight","60","[c]","18340","17640"
"Leaver CS","2021","60-64","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Male","Heterosexual / straight","80","[c]","18800","18800"
"Leaver CS","2021","60-64","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AO","Female","Heterosexual / straight","330","[c]","21260","21010"
"Leaver CS","2021","60-64","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AO","Female","Undeclared","70","[c]","21770","21010"
"Leaver CS","2021","60-64","AO","Female","Unknown","430","[c]","21210","21010"
"Leaver CS","2021","60-64","AO","Male","Heterosexual / straight","225","[c]","23520","21010"
"Leaver CS","2021","60-64","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AO","Male","Undeclared","40","[c]","24480","21010"
"Leaver CS","2021","60-64","AO","Male","Unknown","225","[c]","22900","21010"
"Leaver CS","2021","60-64","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Female","Heterosexual / straight","260","[c]","27390","27570"
"Leaver CS","2021","60-64","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Female","Undeclared","50","[c]","28190","27300"
"Leaver CS","2021","60-64","EO","Female","Unknown","295","[c]","27560","27570"
"Leaver CS","2021","60-64","EO","Male","Heterosexual / straight","250","[c]","28310","27570"
"Leaver CS","2021","60-64","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Male","Undeclared","55","[c]","28500","27570"
"Leaver CS","2021","60-64","EO","Male","Unknown","200","[c]","28200","27570"
"Leaver CS","2021","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Female","Heterosexual / straight","35","[c]","72780","73020"
"Leaver CS","2021","60-64","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Male","Heterosexual / straight","50","[c]","74150","71780"
"Leaver CS","2021","60-64","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Female","Heterosexual / straight","70","[c]","58850","56330"
"Leaver CS","2021","60-64","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Male","Heterosexual / straight","110","[c]","57540","57440"
"Leaver CS","2021","60-64","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Male","Unknown","85","[c]","57820","57180"
"Leaver CS","2021","60-64","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HEO","Female","Heterosexual / straight","120","[c]","33590","33620"
"Leaver CS","2021","60-64","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HEO","Female","Undeclared","40","[c]","33840","33840"
"Leaver CS","2021","60-64","HEO","Female","Unknown","145","[c]","33810","34090"
"Leaver CS","2021","60-64","HEO","Male","Heterosexual / straight","155","[c]","35570","34290"
"Leaver CS","2021","60-64","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HEO","Male","Undeclared","50","[c]","34820","33840"
"Leaver CS","2021","60-64","HEO","Male","Unknown","145","[c]","34840","34050"
"Leaver CS","2021","60-64","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Male","Heterosexual / straight","40","[c]","101620","95790"
"Leaver CS","2021","60-64","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Female","Heterosexual / straight","85","[c]","42960","42220"
"Leaver CS","2021","60-64","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Male","Heterosexual / straight","145","[c]","43730","42990"
"Leaver CS","2021","60-64","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Male","Undeclared","35","[c]","43570","44050"
"Leaver CS","2021","60-64","SEO","Male","Unknown","115","[c]","42890","43340"
"Leaver CS","2021","60-64","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Male","Unknown","50","[c]","42970","37300"
"Leaver CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Female","Heterosexual / straight","90","[c]","18400","17990"
"Leaver CS","2021","65+","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Female","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Male","Heterosexual / straight","155","[c]","18760","18760"
"Leaver CS","2021","65+","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Male","Unknown","90","[c]","19100","19040"
"Leaver CS","2021","65+","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AO","Female","Heterosexual / straight","370","[c]","21200","21010"
"Leaver CS","2021","65+","AO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","AO","Female","Undeclared","65","[c]","21120","21010"
"Leaver CS","2021","65+","AO","Female","Unknown","365","[c]","21330","21010"
"Leaver CS","2021","65+","AO","Male","Heterosexual / straight","250","[c]","21800","21010"
"Leaver CS","2021","65+","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","AO","Male","Undeclared","65","[c]","22460","21170"
"Leaver CS","2021","65+","AO","Male","Unknown","180","[c]","22480","21010"
"Leaver CS","2021","65+","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Female","Heterosexual / straight","205","[c]","27420","27570"
"Leaver CS","2021","65+","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Female","Undeclared","45","[c]","26970","27570"
"Leaver CS","2021","65+","EO","Female","Unknown","200","[c]","27600","27570"
"Leaver CS","2021","65+","EO","Male","Heterosexual / straight","180","[c]","27410","27260"
"Leaver CS","2021","65+","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Male","Undeclared","60","[c]","28100","27570"
"Leaver CS","2021","65+","EO","Male","Unknown","165","[c]","27850","27570"
"Leaver CS","2021","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Male","Heterosexual / straight","45","[c]","57190","59270"
"Leaver CS","2021","65+","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Female","Heterosexual / straight","65","[c]","33470","33650"
"Leaver CS","2021","65+","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Male","Heterosexual / straight","135","[c]","34550","33690"
"Leaver CS","2021","65+","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Male","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
