"Status","Year","Disability","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Chancellor's other departments","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Other","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Other","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Charity Commission","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Economics","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Finance","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Legal","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Legal","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","50","45","30720","29420"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","45","45","31970","24920"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Other","Female","[c]","[c]","[c]","[c]"
