"Status","Year","Function_of_post","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Medicines and Healthcare Products Regulatory Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Met Office","Human Resources","Female","45","45","37140","32810"
"In post","2021","Human Resources","Met Office","Human Resources","Male","25","20","[c]","[c]"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Female","1165","1070","29920","26670"
"In post","2021","Human Resources","Ministry of Defence (excl. agencies)","Human Resources","Male","505","500","32730","27720"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","Female","50","50","41220","33620"
"In post","2021","Human Resources","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","Female","465","445","41790","37170"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Human Resources","Male","190","185","41470","36800"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","Female","55","55","38040","31660"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Operational Delivery","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Policy","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice (excl. agencies)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Human Resources","Female","115","105","40250","40060"
"In post","2021","Human Resources","National Crime Agency","Human Resources","Male","70","70","40030","38730"
"In post","2021","Human Resources","National Savings and Investments","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","National Savings and Investments","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Female","35","35","40910","32010"
"In post","2021","Human Resources","Office for Standards in Education, Children's Services and Skills","Human Resources","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Human Resources","Female","10","5","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Planning Inspectorate","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","Planning Inspectorate","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","Public Health England","Human Resources","Female","100","100","43590","38550"
"In post","2021","Human Resources","Public Health England","Human Resources","Male","30","30","51600","42470"
"In post","2021","Human Resources","Queen Elizabeth II Centre","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Queen Elizabeth II Centre","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Registers of Scotland","Human Resources","Female","30","30","38630","36780"
"In post","2021","Human Resources","Registers of Scotland","Human Resources","Male","15","10","[c]","[c]"
"In post","2021","Human Resources","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Courts and Tribunals Service","Human Resources","Female","20","20","[c]","[c]"
"In post","2021","Human Resources","Scottish Courts and Tribunals Service","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Human Resources","Female","80","75","32380","30930"
"In post","2021","Human Resources","Scottish Prison Service","Human Resources","Male","25","25","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Other","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Scottish Prison Service","Other","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Serious Fraud Office","Human Resources","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Serious Fraud Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Human Resources","Female","25","25","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Human Resources","Male","10","5","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Operational Delivery","Female","110","100","31440","27040"
"In post","2021","Human Resources","Submarine Delivery Agency","Operational Delivery","Male","35","35","39330","31180"
"In post","2021","Human Resources","Submarine Delivery Agency","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Security","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Security","Male","15","15","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Submarine Delivery Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Human Resources","Female","20","15","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Human Resources","Male","10","10","[c]","[c]"
"In post","2021","Human Resources","UK Hydrographic Office","Human Resources","Female","15","15","[c]","[c]"
"In post","2021","Human Resources","UK Hydrographic Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Intellectual Property Office","Human Resources","Female","40","35","36640","31140"
"In post","2021","Human Resources","UK Intellectual Property Office","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Human Resources","UK Space Agency","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Space Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Space Agency","Policy","Female","5","5","[c]","[c]"
"In post","2021","Human Resources","UK Space Agency","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Supreme Court","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Supreme Court","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Female","125","115","36940","31090"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Male","35","35","37860","36030"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Policy","Female","35","35","33610","32540"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Policy","Male","20","20","[c]","[c]"
"In post","2021","Human Resources","Valuation Office Agency","Human Resources","Female","60","55","39370","33250"
"In post","2021","Human Resources","Valuation Office Agency","Human Resources","Male","30","30","[c]","[c]"
"In post","2021","Human Resources","Vehicle Certification Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Vehicle Certification Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Vehicle Certification Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Vehicle Certification Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","Human Resources","Female","10","10","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Revenue Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Revenue Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wilton Park","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wilton Park","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Debt Management Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Debt Management Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Defence Science and Technology Laboratory","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Defence Science and Technology Laboratory","Internal Audit","Male","[c]","[c]","[c]","[c]"
