"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Internal Audit","London","London","105","105","58650","55040"
"In post","2021","White","Internal Audit","North East (England)","Outside London","40","35","42880","40900"
"In post","2021","White","Internal Audit","North West (England)","Outside London","55","50","43380","40700"
"In post","2021","White","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Scotland","Outside London","45","45","39290","33930"
"In post","2021","White","Internal Audit","South East (England)","Outside London","55","50","35870","33300"
"In post","2021","White","Internal Audit","South West (England)","Outside London","80","80","44620","42510"
"In post","2021","White","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Wales","Outside London","45","40","44980","42950"
"In post","2021","White","Internal Audit","West Midlands (England)","Outside London","40","40","51890","45390"
"In post","2021","White","Internal Audit","Yorkshire and The Humber","Outside London","45","45","47210","45520"
"In post","2021","White","International Trade","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","White","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","International Trade","London","London","520","515","49920","51970"
"In post","2021","White","International Trade","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","White","International Trade","North West (England)","Outside London","30","30","[c]","[c]"
"In post","2021","White","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","International Trade","Overseas","Overseas","95","95","55110","54470"
"In post","2021","White","International Trade","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","White","International Trade","South East (England)","Outside London","45","45","44260","38540"
"In post","2021","White","International Trade","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","White","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","International Trade","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","White","International Trade","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","East Midlands (England)","Outside London","60","55","35530","33350"
"In post","2021","White","Knowledge and Information Management","East of England","Outside London","130","125","35900","33300"
"In post","2021","White","Knowledge and Information Management","London","London","455","435","43650","39630"
"In post","2021","White","Knowledge and Information Management","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","North West (England)","Outside London","105","105","33840","33000"
"In post","2021","White","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Scotland","Outside London","45","40","31080","29040"
"In post","2021","White","Knowledge and Information Management","South East (England)","Outside London","205","200","32760","30970"
"In post","2021","White","Knowledge and Information Management","South West (England)","Outside London","415","400","35890","33300"
"In post","2021","White","Knowledge and Information Management","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Wales","Outside London","145","135","33670","30130"
"In post","2021","White","Knowledge and Information Management","West Midlands (England)","Outside London","95","90","33480","28730"
"In post","2021","White","Knowledge and Information Management","Yorkshire and The Humber","Outside London","90","80","34720","31780"
"In post","2021","White","Legal","East Midlands (England)","Outside London","340","310","43440","43310"
"In post","2021","White","Legal","East of England","Outside London","470","425","39770","35320"
"In post","2021","White","Legal","London","London","2730","2555","56690","55490"
"In post","2021","White","Legal","North East (England)","Outside London","360","340","41820","40590"
"In post","2021","White","Legal","North West (England)","Outside London","845","790","44190","45040"
"In post","2021","White","Legal","Northern Ireland","Outside London","130","120","29110","27650"
"In post","2021","White","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Scotland","Outside London","760","720","48900","52490"
"In post","2021","White","Legal","South East (England)","Outside London","590","535","46910","50410"
"In post","2021","White","Legal","South West (England)","Outside London","410","380","44060","43460"
"In post","2021","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Wales","Outside London","535","495","45990","48080"
"In post","2021","White","Legal","West Midlands (England)","Outside London","400","370","45780","46560"
"In post","2021","White","Legal","Yorkshire and The Humber","Outside London","615","560","46860","48830"
"In post","2021","White","Medicine","East Midlands (England)","Outside London","130","120","42770","37890"
"In post","2021","White","Medicine","East of England","Outside London","105","95","53660","37890"
"In post","2021","White","Medicine","London","London","215","190","84650","82100"
"In post","2021","White","Medicine","North East (England)","Outside London","20","15","[c]","[c]"
"In post","2021","White","Medicine","North West (England)","Outside London","55","45","74210","74070"
"In post","2021","White","Medicine","Northern Ireland","Outside London","35","30","43800","38270"
"In post","2021","White","Medicine","Overseas","Overseas","35","35","55460","52720"
"In post","2021","White","Medicine","Scotland","Outside London","70","65","46960","37890"
"In post","2021","White","Medicine","South East (England)","Outside London","265","235","50360","38490"
"In post","2021","White","Medicine","South West (England)","Outside London","285","250","49790","37890"
"In post","2021","White","Medicine","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Medicine","Wales","Outside London","235","215","48710","41070"
"In post","2021","White","Medicine","West Midlands (England)","Outside London","120","110","54260","40890"
"In post","2021","White","Medicine","Yorkshire and The Humber","Outside London","140","130","51760","37890"
"In post","2021","White","Operational Delivery","East Midlands (England)","Outside London","7200","6665","28020","25830"
"In post","2021","White","Operational Delivery","East of England","Outside London","7710","7140","28710","27130"
"In post","2021","White","Operational Delivery","London","London","12295","11635","37770","34100"
"In post","2021","White","Operational Delivery","North East (England)","Outside London","10770","9455","26180","23240"
"In post","2021","White","Operational Delivery","North West (England)","Outside London","20405","18695","27730","25300"
"In post","2021","White","Operational Delivery","Northern Ireland","Outside London","1310","1190","26960","25530"
"In post","2021","White","Operational Delivery","Overseas","Overseas","210","205","49490","53370"
"In post","2021","White","Operational Delivery","Scotland","Outside London","8415","7685","28370","25560"
"In post","2021","White","Operational Delivery","South East (England)","Outside London","13555","12360","28950","27370"
"In post","2021","White","Operational Delivery","South West (England)","Outside London","8340","7685","29610","27130"
"In post","2021","White","Operational Delivery","Unknown","Unknown","95","90","40440","42890"
"In post","2021","White","Operational Delivery","Wales","Outside London","13320","11985","27060","23830"
"In post","2021","White","Operational Delivery","West Midlands (England)","Outside London","8645","8065","28930","26470"
"In post","2021","White","Operational Delivery","Yorkshire and The Humber","Outside London","11315","10355","28500","26100"
"In post","2021","White","Operational Research","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","White","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","London","London","275","265","50500","48230"
"In post","2021","White","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","North West (England)","Outside London","65","60","43550","38630"
"In post","2021","White","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","South East (England)","Outside London","385","365","42170","46080"
"In post","2021","White","Operational Research","South West (England)","Outside London","95","90","43680","46080"
