"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","AA/AO","75","[c]","20680","19930"
"Leaver CS","2021","Mixed","No function","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","AA/AO","85","[c]","22070","21010"
"Leaver CS","2021","Mixed","Unknown","EO","65","[c]","28250","27570"
"Leaver CS","2021","Mixed","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","AA/AO","195","[c]","20210","19220"
"Leaver CS","2021","Undeclared","No function","EO","55","[c]","27660","26780"
"Leaver CS","2021","Undeclared","No function","G6/G7","40","[c]","57940","56220"
"Leaver CS","2021","Undeclared","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","SEO/HEO","105","[c]","36330","35540"
"Leaver CS","2021","Undeclared","No function","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","230","[c]","21090","21010"
"Leaver CS","2021","Undeclared","Unknown","EO","230","[c]","28210","27570"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","160","[c]","36900","35590"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SCS level","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","SEO/HEO","35","[c]","37160","37410"
"Leaver CS","2021","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","G6/G7","40","[c]","58610","57490"
"Leaver CS","2021","Unknown","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","50","[c]","37290","36100"
"Leaver CS","2021","Unknown","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","AA/AO","45","[c]","20830","21050"
"Leaver CS","2021","Unknown","Grants Management","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","SEO/HEO","10","[c]","[c]","[c]"
