"Status","Year","Age","Disability","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Declared disabled","Home Office (incl. agencies)","AA/AO","105","85","22060","21430"
"In post","2021","60-64","Declared disabled","Home Office (incl. agencies)","EO","105","90","28110","28450"
"In post","2021","60-64","Declared disabled","Home Office (incl. agencies)","G6/G7","15","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Home Office (incl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Home Office (incl. agencies)","SEO/HEO","45","40","37390","36510"
"In post","2021","60-64","Declared disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Insolvency Service","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Insolvency Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Insolvency Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Insolvency Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Legal Aid Agency","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Legal Aid Agency","EO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Maritime and Coastguard Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Met Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","AA/AO","210","190","21830","21130"
"In post","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","EO","95","90","29110","26930"
"In post","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","G6/G7","15","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","SEO/HEO","125","115","38780","37570"
"In post","2021","60-64","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","SEO/HEO","20","15","[c]","[c]"
"In post","2021","60-64","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Crime Agency","EO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Crime Agency","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Records of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Records of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Records of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","AA/AO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","EO","10","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","AA/AO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","EO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Housing Regulator","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","AA/AO","10","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","EO","20","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","SEO/HEO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
