"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Other","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Project Delivery","40","[c]","38420","35260"
"Leaver CS","2021","Declared disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Property","35","[c]","33880","32700"
"Leaver CS","2021","Declared disabled","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Security","Security","40","[c]","31010","30190"
"Leaver CS","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Operational Delivery","80","[c]","29570","25220"
"Leaver CS","2021","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Other","120","[c]","26780","25630"
"Leaver CS","2021","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Policy","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","1405","[c]","27090","26890"
"Leaver CS","2021","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Economics","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Operational Research","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Science and Engineering","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Social Research","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Statistics","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Commercial","75","[c]","44870","40700"
"Leaver CS","2021","Declared non-disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Operational Delivery","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Communications","90","[c]","37670","32730"
"Leaver CS","2021","Declared non-disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Other","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Communications","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Counter Fraud","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","165","[c]","42490","37860"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Corporate Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Finance","130","[c]","43290","40580"
"Leaver CS","2021","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Human Resources","155","[c]","38970","34560"
"Leaver CS","2021","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Human Resources","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Internal Audit","Internal Audit","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Legal","270","[c]","54220","54770"
"Leaver CS","2021","Declared non-disabled","Legal","Operational Delivery","80","[c]","28910","24590"
"Leaver CS","2021","Declared non-disabled","Legal","Other","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Economics","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Inspector of Education and Training","65","[c]","68170","75500"
"Leaver CS","2021","Declared non-disabled","No function","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","International Trade","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Knowledge and Information Management","55","[c]","37250","33400"
"Leaver CS","2021","Declared non-disabled","No function","Medicine","45","[c]","79130","82100"
"Leaver CS","2021","Declared non-disabled","No function","Operational Delivery","3785","[c]","27800","22450"
"Leaver CS","2021","Declared non-disabled","No function","Operational Research","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Other","70","[c]","43910","36410"
"Leaver CS","2021","Declared non-disabled","No function","Planning","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Planning Inspectors","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Policy","220","[c]","50790","46300"
"Leaver CS","2021","Declared non-disabled","No function","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Psychology","70","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Science and Engineering","280","[c]","31530","28650"
"Leaver CS","2021","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Unknown","225","[c]","54650","37080"
"Leaver CS","2021","Declared non-disabled","No function","Veterinarian","[c]","[c]","[c]","[c]"
