"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Undeclared","Outside London","AO","335","305","23870","21590"
"In post","2021","Unknown","Undeclared","Outside London","EO","450","425","30330","30930"
"In post","2021","Unknown","Undeclared","Outside London","G6","55","55","69440","66720"
"In post","2021","Unknown","Undeclared","Outside London","G7","225","215","53710","52580"
"In post","2021","Unknown","Undeclared","Outside London","HEO","295","280","34180","33300"
"In post","2021","Unknown","Undeclared","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Outside London","SEO","240","230","40400","39150"
"In post","2021","Unknown","Undeclared","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","AA","220","220","21250","20330"
"In post","2021","Unknown","Unknown","London","AO","1380","1345","26250","24490"
"In post","2021","Unknown","Unknown","London","EO","1920","1875","29350","29560"
"In post","2021","Unknown","Unknown","London","G6","1010","975","69310","67190"
"In post","2021","Unknown","Unknown","London","G7","2410","2365","55890","54700"
"In post","2021","Unknown","Unknown","London","HEO","3480","3440","33290","32790"
"In post","2021","Unknown","Unknown","London","SCS level","660","645","92480","80000"
"In post","2021","Unknown","Unknown","London","SEO","1530","1510","41590","40650"
"In post","2021","Unknown","Unknown","London","Unknown","95","95","28230","26810"
"In post","2021","Unknown","Unknown","Outside London","AA","2645","2400","19970","20070"
"In post","2021","Unknown","Unknown","Outside London","AO","15025","14045","22080","21010"
"In post","2021","Unknown","Unknown","Outside London","EO","9395","9015","27050","26290"
"In post","2021","Unknown","Unknown","Outside London","G6","665","645","69580","66810"
"In post","2021","Unknown","Unknown","Outside London","G7","2115","2035","53430","52580"
"In post","2021","Unknown","Unknown","Outside London","HEO","5135","4980","32150","31810"
"In post","2021","Unknown","Unknown","Outside London","SCS level","310","305","85450","76350"
"In post","2021","Unknown","Unknown","Outside London","SEO","2610","2505","40210","38630"
"In post","2021","Unknown","Unknown","Outside London","Unknown","675","610","25610","22920"
"In post","2021","Unknown","Unknown","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","G6","55","55","66420","64840"
"In post","2021","Unknown","Unknown","Overseas","G7","160","160","55820","55060"
"In post","2021","Unknown","Unknown","Overseas","HEO","210","210","41510","41600"
"In post","2021","Unknown","Unknown","Overseas","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Overseas","SEO","35","35","51610","45330"
"In post","2021","Unknown","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","EO","50","50","27790","27570"
"In post","2021","Unknown","Unknown","Unknown","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","HEO","390","390","31110","30880"
"In post","2021","Unknown","Unknown","Unknown","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Unknown","1840","1840","37610","34460"
"In post","2021","Unknown","White","London","AA","45","45","21710","22210"
"In post","2021","Unknown","White","London","AO","220","210","25410","24590"
"In post","2021","Unknown","White","London","EO","700","680","31630","31060"
"In post","2021","Unknown","White","London","G6","410","390","71260","68950"
"In post","2021","Unknown","White","London","G7","870","835","56290","54760"
"In post","2021","Unknown","White","London","HEO","860","840","36540","35860"
"In post","2021","Unknown","White","London","SCS level","235","220","98040","89340"
"In post","2021","Unknown","White","London","SEO","710","695","43480","42000"
"In post","2021","Unknown","White","London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","White","Outside London","AA","1075","965","19900","19560"
"In post","2021","Unknown","White","Outside London","AO","5075","4540","23060","21440"
"In post","2021","Unknown","White","Outside London","EO","4940","4670","28630","27900"
"In post","2021","Unknown","White","Outside London","G6","600","580","68830","68140"
"In post","2021","Unknown","White","Outside London","G7","1870","1785","53860","52580"
"In post","2021","Unknown","White","Outside London","HEO","3465","3290","34110","33300"
"In post","2021","Unknown","White","Outside London","SCS level","135","130","97750","91000"
"In post","2021","Unknown","White","Outside London","SEO","2510","2395","41250","40560"
"In post","2021","Unknown","White","Outside London","Unknown","190","185","41670","39860"
"In post","2021","Unknown","White","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Overseas","EO","15","15","[c]","[c]"
"In post","2021","Unknown","White","Overseas","G6","25","25","[c]","[c]"
"In post","2021","Unknown","White","Overseas","G7","50","50","61050","58030"
"In post","2021","Unknown","White","Overseas","HEO","70","70","41530","39410"
"In post","2021","Unknown","White","Overseas","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","White","Overseas","SEO","55","55","56330","54310"
"In post","2021","Unknown","White","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","White","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Unknown","White","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","G7","5","5","[c]","[c]"
"In post","2021","Unknown","White","Unknown","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
