"Status","Year","Age","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Scottish Prison Service","Outside London","65","45","33450","33650"
"In post","2021","65+","Scottish Public Pensions Agency","Outside London","10","10","24430","24110"
"In post","2021","65+","Serious Fraud Office","London","10","5","[c]","[c]"
"In post","2021","65+","Social Security Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Submarine Delivery Agency","Outside London","40","35","41230","40010"
"In post","2021","65+","Submarine Delivery Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","The National Archives","London","20","20","28840","24330"
"In post","2021","65+","Transport Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","65+","UK Export Finance","London","10","5","[c]","[c]"
"In post","2021","65+","UK Hydrographic Office","Outside London","25","20","32300","33290"
"In post","2021","65+","UK Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Intellectual Property Office","Outside London","25","15","34130","27710"
"In post","2021","65+","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","London","5","5","[c]","[c]"
"In post","2021","65+","United Kingdom Statistics Authority","Outside London","240","155","23600","19520"
"In post","2021","65+","Valuation Office Agency","London","25","20","36500","31140"
"In post","2021","65+","Valuation Office Agency","Outside London","70","55","32270","26500"
"In post","2021","65+","Vehicle Certification Agency","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Vehicle Certification Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Veterinary Medicines Directorate","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Welsh Government (excl. agencies)","Outside London","170","130","39770","34490"
"In post","2021","65+","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","London","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","20","15","28000","27570"
"In post","2021","Unknown","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Outside London","15","15","33450","28480"
"In post","2021","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Office and Procurator Fiscal Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Defence Equipment and Support","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions (excl. agencies)","Outside London","20","[c]","21320","21010"
"Leaver CS","2021","16-19","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign and Commonwealth Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Courts and Tribunals Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Prison and Probation Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office (incl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office (incl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Royal Fleet Auxiliary","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Animal and Plant Health Agency","Outside London","50","[c]","23110","23660"
"Leaver CS","2021","20-29","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","London","80","[c]","30700","26000"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Outside London","15","[c]","21580","20580"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","45","[c]","29290","28000"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Outside London","10","[c]","21280","19450"
"Leaver CS","2021","20-29","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","London","25","[c]","32610","27150"
"Leaver CS","2021","20-29","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Office and Procurator Fiscal Service","Outside London","20","[c]","22040","21490"
"Leaver CS","2021","20-29","Crown Prosecution Service","London","20","[c]","29500","26970"
"Leaver CS","2021","20-29","Crown Prosecution Service","Outside London","35","[c]","25980","21950"
"Leaver CS","2021","20-29","Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","Outside London","110","[c]","24440","23230"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","Outside London","105","[c]","21090","17180"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","60","[c]","31500","32490"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","London","60","[c]","35090","33300"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Outside London","35","[c]","28990","25000"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","80","[c]","26490","24370"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","20","[c]","24120","21050"
"Leaver CS","2021","20-29","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Development","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","London","70","[c]","24190","18200"
"Leaver CS","2021","20-29","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","London","40","[c]","28740","28820"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","London","155","[c]","29480","31060"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Outside London","495","[c]","23400","21010"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","10","[c]","26690","27570"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Outside London","10","[c]","[c]","[c]"
