"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Government Legal Department","Communications","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Finance","London","30","30","38770","31780"
"In post","2021","Declared non-disabled","Government Legal Department","Human Resources","London","45","45","39710","32250"
"In post","2021","Declared non-disabled","Government Legal Department","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Legal","London","1405","1300","59160","54640"
"In post","2021","Declared non-disabled","Government Legal Department","Legal","North West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Legal","South West (England)","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Legal","Yorkshire and The Humber","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Other","London","270","260","32380","27580"
"In post","2021","Declared non-disabled","Government Legal Department","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Policy","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Legal Department","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Human Resources","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Planning","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Project Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Unknown","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Commercial","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Commercial","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Communications","North West (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Digital, Data and Technology","North West (England)","40","35","40600","35910"
"In post","2021","Declared non-disabled","Health and Safety Executive","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
