"Status","Year","Disability","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","UK Supreme Court","London","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","Female","70","70","44590","39030"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","Male","65","65","50250","41260"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Scotland","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","South East (England)","Female","660","540","29650","25270"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","South East (England)","Male","470","385","29780","23050"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Wales","Female","775","700","34710","31090"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Wales","Male","535","525","40230","36480"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","East Midlands (England)","Female","50","45","32830","31100"
"In post","2021","Declared non-disabled","Valuation Office Agency","East Midlands (England)","Male","55","55","37330","33250"
"In post","2021","Declared non-disabled","Valuation Office Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","East of England","Female","50","50","32270","26500"
"In post","2021","Declared non-disabled","Valuation Office Agency","East of England","Male","60","55","35620","33250"
"In post","2021","Declared non-disabled","Valuation Office Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","Female","225","205","38410","33750"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","Male","215","210","43320","37450"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","North East (England)","Female","135","125","29350","25860"
"In post","2021","Declared non-disabled","Valuation Office Agency","North East (England)","Male","110","100","33380","26500"
"In post","2021","Declared non-disabled","Valuation Office Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","North West (England)","Female","105","95","35680","31100"
"In post","2021","Declared non-disabled","Valuation Office Agency","North West (England)","Male","120","115","36860","32480"
"In post","2021","Declared non-disabled","Valuation Office Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","Scotland","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","Scotland","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","South East (England)","Female","70","60","33970","30270"
"In post","2021","Declared non-disabled","Valuation Office Agency","South East (England)","Male","85","80","37580","33610"
"In post","2021","Declared non-disabled","Valuation Office Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","South West (England)","Female","180","160","28660","25860"
"In post","2021","Declared non-disabled","Valuation Office Agency","South West (England)","Male","140","135","31980","26500"
"In post","2021","Declared non-disabled","Valuation Office Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","Wales","Female","110","100","35670","32650"
"In post","2021","Declared non-disabled","Valuation Office Agency","Wales","Male","75","70","38230","33250"
"In post","2021","Declared non-disabled","Valuation Office Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","West Midlands (England)","Female","85","70","32970","31100"
"In post","2021","Declared non-disabled","Valuation Office Agency","West Midlands (England)","Male","80","80","37480","33250"
"In post","2021","Declared non-disabled","Valuation Office Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","Yorkshire and The Humber","Female","175","150","30060","26000"
"In post","2021","Declared non-disabled","Valuation Office Agency","Yorkshire and The Humber","Male","135","125","35640","32550"
"In post","2021","Declared non-disabled","Valuation Office Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","East Midlands (England)","Male","40","40","40370","38150"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","South West (England)","Female","35","35","28600","26710"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","South West (England)","Male","70","65","37700","37790"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","South East (England)","Female","85","80","38910","35580"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","South East (England)","Male","55","55","48870","53200"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Wales","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Wales","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","Female","65","60","50650","45340"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","Male","55","55","52010","51630"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","London","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Wales","Female","2945","2720","39970","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Wales","Male","1965","1920","43160","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","South East (England)","Female","50","45","32580","27530"
"In post","2021","Declared non-disabled","Wilton Park","South East (England)","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","Scotland","Female","[c]","[c]","[c]","[c]"
