"Status","Year","Disability","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Scotland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","South East (England)","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","South East (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","South West (England)","Female","30","[c]","25780","21830"
"Leaver CS","2021","Declared disabled","Other","South West (England)","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectors","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Policy","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South West (England)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
