"Status","Year","Age","Disability","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Declared non-disabled","Psychology","Female","185","170","45650","48100"
"In post","2021","40-49","Declared non-disabled","Psychology","Male","25","25","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","Female","765","685","43670","40640"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","Male","1275","1260","43630","42000"
"In post","2021","40-49","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Security","Female","260","250","34130","31990"
"In post","2021","40-49","Declared non-disabled","Security","Male","780","775","32440","30450"
"In post","2021","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Social Research","Female","130","115","50400","47000"
"In post","2021","40-49","Declared non-disabled","Social Research","Male","35","35","51720","51090"
"In post","2021","40-49","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Statistics","Female","145","135","50660","49690"
"In post","2021","40-49","Declared non-disabled","Statistics","Male","155","150","51150","52580"
"In post","2021","40-49","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Tax","Female","960","885","35880","31810"
"In post","2021","40-49","Declared non-disabled","Tax","Male","985","975","37670","31870"
"In post","2021","40-49","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Unknown","Female","12905","11185","30550","27570"
"In post","2021","40-49","Declared non-disabled","Unknown","Male","7470","7365","34090","27570"
"In post","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Veterinarian","Female","80","70","44110","40810"
"In post","2021","40-49","Declared non-disabled","Veterinarian","Male","55","55","44360","38300"
"In post","2021","40-49","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Female","45","40","43660","42010"
"In post","2021","40-49","Undeclared","Commercial","Male","35","35","45280","42960"
"In post","2021","40-49","Undeclared","Communications","Female","30","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Male","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Male","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","Female","60","55","43140","40950"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","Male","145","145","42910","38970"
"In post","2021","40-49","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Economics","Male","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","Female","70","65","42420","38820"
"In post","2021","40-49","Undeclared","Finance","Male","65","65","42030","36640"
"In post","2021","40-49","Undeclared","Human Resources","Female","75","75","38670","37250"
"In post","2021","40-49","Undeclared","Human Resources","Male","30","30","[c]","[c]"
"In post","2021","40-49","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Intelligence Analysis","Female","40","40","31010","28080"
"In post","2021","40-49","Undeclared","Intelligence Analysis","Male","35","35","38260","33520"
"In post","2021","40-49","Undeclared","Internal Audit","Female","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","Male","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","Female","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","Male","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","Female","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","Male","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Legal","Female","85","75","49070","50630"
"In post","2021","40-49","Undeclared","Legal","Male","80","80","45120","38630"
"In post","2021","40-49","Undeclared","Medicine","Female","30","25","61200","68750"
"In post","2021","40-49","Undeclared","Medicine","Male","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Delivery","Female","1420","1260","29430","26810"
"In post","2021","40-49","Undeclared","Operational Delivery","Male","1700","1670","31420","31650"
"In post","2021","40-49","Undeclared","Operational Research","Female","10","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","Male","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Other","Female","110","105","30560","26670"
"In post","2021","40-49","Undeclared","Other","Male","125","120","35150","31000"
"In post","2021","40-49","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Policy","Female","140","135","47460","42580"
"In post","2021","40-49","Undeclared","Policy","Male","175","175","52380","53550"
"In post","2021","40-49","Undeclared","Project Delivery","Female","105","100","42830","40080"
"In post","2021","40-49","Undeclared","Project Delivery","Male","135","135","45750","42260"
"In post","2021","40-49","Undeclared","Property","Female","60","55","36370","33300"
"In post","2021","40-49","Undeclared","Property","Male","50","50","38630","33300"
"In post","2021","40-49","Undeclared","Psychology","Female","35","30","45990","49920"
"In post","2021","40-49","Undeclared","Psychology","Male","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Science and Engineering","Female","65","60","44580","42130"
"In post","2021","40-49","Undeclared","Science and Engineering","Male","145","140","41300","40820"
"In post","2021","40-49","Undeclared","Security","Female","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Security","Male","125","125","34040","37460"
"In post","2021","40-49","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Statistics","Female","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Statistics","Male","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Tax","Female","65","60","39820","36160"
"In post","2021","40-49","Undeclared","Tax","Male","115","115","39660","36160"
"In post","2021","40-49","Undeclared","Unknown","Female","675","605","29160","27570"
"In post","2021","40-49","Undeclared","Unknown","Male","515","500","31520","27570"
"In post","2021","40-49","Undeclared","Veterinarian","Female","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Veterinarian","Male","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Commercial","Female","140","130","40170","38240"
"In post","2021","40-49","Unknown","Commercial","Male","90","90","47750","39950"
"In post","2021","40-49","Unknown","Communications","Female","130","120","48800","44620"
"In post","2021","40-49","Unknown","Communications","Male","105","105","48390","45320"
"In post","2021","40-49","Unknown","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Counter Fraud","Female","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Counter Fraud","Male","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Digital, Data and Technology","Female","255","245","44460","40130"
"In post","2021","40-49","Unknown","Digital, Data and Technology","Male","555","555","44740","41430"
"In post","2021","40-49","Unknown","Economics","Female","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Economics","Male","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Finance","Female","175","160","39550","38370"
"In post","2021","40-49","Unknown","Finance","Male","155","150","44010","40120"
"In post","2021","40-49","Unknown","Human Resources","Female","205","185","37710","35000"
"In post","2021","40-49","Unknown","Human Resources","Male","85","80","37380","33300"
"In post","2021","40-49","Unknown","Inspector of Education and Training","Female","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Intelligence Analysis","Female","40","40","51320","53360"
"In post","2021","40-49","Unknown","Intelligence Analysis","Male","50","50","46310","45200"
"In post","2021","40-49","Unknown","Internal Audit","Female","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","International Trade","Female","40","40","50100","51970"
"In post","2021","40-49","Unknown","International Trade","Male","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Knowledge and Information Management","Female","45","40","42290","41430"
"In post","2021","40-49","Unknown","Knowledge and Information Management","Male","55","55","46980","46200"
"In post","2021","40-49","Unknown","Legal","Female","385","345","50350","51470"
"In post","2021","40-49","Unknown","Legal","Male","275","275","45320","40800"
"In post","2021","40-49","Unknown","Medicine","Female","140","120","53110","41720"
"In post","2021","40-49","Unknown","Medicine","Male","55","50","66130","63160"
"In post","2021","40-49","Unknown","Operational Delivery","Female","3260","2890","28280","24830"
"In post","2021","40-49","Unknown","Operational Delivery","Male","2720","2665","30530","26470"
"In post","2021","40-49","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Operational Research","Female","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Operational Research","Male","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Other","Female","425","400","36280","31950"
"In post","2021","40-49","Unknown","Other","Male","725","720","38100","33650"
"In post","2021","40-49","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Unknown","Planning Inspectors","Female","15","10","[c]","[c]"
"In post","2021","40-49","Unknown","Planning Inspectors","Male","10","10","[c]","[c]"
"In post","2021","40-49","Unknown","Policy","Female","520","490","51520","50420"
"In post","2021","40-49","Unknown","Policy","Male","435","430","57230","55620"
"In post","2021","40-49","Unknown","Project Delivery","Female","275","265","44240","40000"
"In post","2021","40-49","Unknown","Project Delivery","Male","260","260","47280","42690"
"In post","2021","40-49","Unknown","Property","Female","85","80","35480","31960"
"In post","2021","40-49","Unknown","Property","Male","105","100","35590","33300"
"In post","2021","40-49","Unknown","Psychology","Female","25","20","[c]","[c]"
"In post","2021","40-49","Unknown","Psychology","Male","5","5","[c]","[c]"
"In post","2021","40-49","Unknown","Science and Engineering","Female","275","250","43210","41030"
"In post","2021","40-49","Unknown","Science and Engineering","Male","340","335","44560","44950"
"In post","2021","40-49","Unknown","Security","Female","65","60","35890","36780"
"In post","2021","40-49","Unknown","Security","Male","310","310","33590","39070"
"In post","2021","40-49","Unknown","Social Research","Female","20","15","[c]","[c]"
"In post","2021","40-49","Unknown","Social Research","Male","15","15","[c]","[c]"
"In post","2021","40-49","Unknown","Statistics","Female","25","25","[c]","[c]"
"In post","2021","40-49","Unknown","Statistics","Male","30","30","[c]","[c]"
"In post","2021","40-49","Unknown","Tax","Female","460","420","28030","25560"
"In post","2021","40-49","Unknown","Tax","Male","505","495","30850","25560"
"In post","2021","40-49","Unknown","Unknown","Female","1530","1415","42670","35110"
"In post","2021","40-49","Unknown","Unknown","Male","1240","1225","45490","38420"
