"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Female","45","[c]","36480","37350"
"New entrant CS","2021","40-49","Undeclared","SEO/HEO","Male","35","[c]","35280","34020"
"New entrant CS","2021","40-49","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA/AO","Female","510","[c]","21010","20700"
"New entrant CS","2021","40-49","Unknown","AA/AO","Male","500","[c]","22490","21010"
"New entrant CS","2021","40-49","Unknown","EO","Female","380","[c]","27630","27570"
"New entrant CS","2021","40-49","Unknown","EO","Male","305","[c]","26980","26350"
"New entrant CS","2021","40-49","Unknown","G6/G7","Female","260","[c]","57910","55000"
"New entrant CS","2021","40-49","Unknown","G6/G7","Male","260","[c]","59040","55000"
"New entrant CS","2021","40-49","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Female","50","[c]","83120","74000"
"New entrant CS","2021","40-49","Unknown","SCS level","Male","60","[c]","97630","80000"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Female","370","[c]","36840","36820"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Male","330","[c]","36740","36500"
"New entrant CS","2021","40-49","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","90","[c]","24380","22640"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","Female","100","[c]","20840","21010"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","Male","90","[c]","21000","21010"
"New entrant CS","2021","50-59","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","EO","Female","195","[c]","28080","27570"
"New entrant CS","2021","50-59","Declared disabled","EO","Male","110","[c]","27830","27570"
"New entrant CS","2021","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","Female","45","[c]","36390","36490"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","Male","35","[c]","35020","33300"
"New entrant CS","2021","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","Female","805","[c]","21100","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","Male","665","[c]","21660","21010"
"New entrant CS","2021","50-59","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Female","1020","[c]","27990","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Male","680","[c]","27880","27570"
"New entrant CS","2021","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","Female","135","[c]","59360","56700"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","Male","215","[c]","59120","56520"
"New entrant CS","2021","50-59","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Male","30","[c]","107190","105000"
"New entrant CS","2021","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","Female","300","[c]","35990","36010"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","Male","350","[c]","37180","36710"
"New entrant CS","2021","50-59","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Female","65","[c]","22550","18460"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Male","55","[c]","32580","26810"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Female","35","[c]","21140","21010"
"New entrant CS","2021","50-59","Undeclared","AA/AO","Male","35","[c]","21660","21010"
"New entrant CS","2021","50-59","Undeclared","EO","Female","65","[c]","27670","27570"
"New entrant CS","2021","50-59","Undeclared","EO","Male","35","[c]","27580","27570"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Female","40","[c]","36140","36110"
"New entrant CS","2021","50-59","Undeclared","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","AA/AO","Female","450","[c]","20670","20600"
"New entrant CS","2021","50-59","Unknown","AA/AO","Male","430","[c]","22180","20810"
"New entrant CS","2021","50-59","Unknown","EO","Female","295","[c]","27620","27570"
"New entrant CS","2021","50-59","Unknown","EO","Male","295","[c]","28400","27570"
"New entrant CS","2021","50-59","Unknown","G6/G7","Female","130","[c]","60020","55490"
"New entrant CS","2021","50-59","Unknown","G6/G7","Male","185","[c]","59970","56060"
"New entrant CS","2021","50-59","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SCS level","Female","30","[c]","97010","77300"
"New entrant CS","2021","50-59","Unknown","SCS level","Male","60","[c]","96540","82500"
"New entrant CS","2021","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Female","195","[c]","35810","36010"
"New entrant CS","2021","50-59","Unknown","SEO/HEO","Male","255","[c]","38200","38550"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","70","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Female","40","[c]","27920","27570"
"New entrant CS","2021","60-64","Declared disabled","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","Female","165","[c]","21050","21010"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","Male","170","[c]","21070","21010"
"New entrant CS","2021","60-64","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Female","130","[c]","27890","27570"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Male","130","[c]","27860","27570"
"New entrant CS","2021","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","SEO/HEO","Female","45","[c]","35270","36010"
"New entrant CS","2021","60-64","Declared non-disabled","SEO/HEO","Male","65","[c]","37760","38100"
"New entrant CS","2021","60-64","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Female","80","[c]","20140","20140"
"New entrant CS","2021","60-64","Unknown","AA/AO","Male","70","[c]","21520","20600"
"New entrant CS","2021","60-64","Unknown","EO","Female","35","[c]","27870","27570"
"New entrant CS","2021","60-64","Unknown","EO","Male","50","[c]","27010","27570"
"New entrant CS","2021","60-64","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Male","30","[c]","58740","57450"
"New entrant CS","2021","60-64","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Male","45","[c]","37520","37400"
"New entrant CS","2021","60-64","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","AA/AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
