"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Charity Commission","EO","Female","30","30","24870","24440"
"In post","2021","Unknown","Charity Commission","EO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Charity Commission","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Charity Commission","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","SEO/HEO","Female","65","60","33160","30860"
"In post","2021","Unknown","Charity Commission","SEO/HEO","Male","45","45","34140","31810"
"In post","2021","Unknown","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Female","300","265","21370","20880"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","AA/AO","Male","225","220","21160","20880"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Female","345","320","25480","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","EO","Male","295","295","26180","24500"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Female","230","215","57290","55070"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","G6/G7","Male","260","255","58530","56360"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","575","545","36360","34500"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","655","640","37490","37370"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Female","60","55","57760","55920"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","G6/G7","Male","55","55","59040","55490"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","45","45","36590","34020"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","60","60","37970","35130"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Education","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education","EO","Female","175","170","26500","25000"
"In post","2021","Unknown","Department for Education","EO","Male","110","110","26080","25000"
"In post","2021","Unknown","Department for Education","G6/G7","Female","195","185","55320","53420"
"In post","2021","Unknown","Department for Education","G6/G7","Male","135","135","55700","53420"
"In post","2021","Unknown","Department for Education","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Education","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Education","SEO/HEO","Female","345","335","35130","36500"
"In post","2021","Unknown","Department for Education","SEO/HEO","Male","245","245","34870","36500"
"In post","2021","Unknown","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Female","70","60","22130","21050"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","AA/AO","Male","35","35","22400","21050"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","Female","75","70","26080","25170"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","EO","Male","85","80","26410","25320"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Female","180","170","54590","53310"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","G6/G7","Male","180","175","54780","53360"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Female","315","290","34980","35900"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","SEO/HEO","Male","245","240","34680","35620"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","EO","Female","55","55","26830","26510"
"In post","2021","Unknown","Department for International Trade","EO","Male","35","35","26570","26510"
"In post","2021","Unknown","Department for International Trade","G6/G7","Female","180","175","54090","51970"
"In post","2021","Unknown","Department for International Trade","G6/G7","Male","200","200","55820","54600"
"In post","2021","Unknown","Department for International Trade","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","SCS level","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","SEO/HEO","Female","235","235","35060","33100"
"In post","2021","Unknown","Department for International Trade","SEO/HEO","Male","235","235","35300","34030"
"In post","2021","Unknown","Department for Transport","AA/AO","Female","485","425","21010","21590"
"In post","2021","Unknown","Department for Transport","AA/AO","Male","410","400","23350","21590"
"In post","2021","Unknown","Department for Transport","EO","Female","205","195","27270","26700"
"In post","2021","Unknown","Department for Transport","EO","Male","410","405","27910","26700"
"In post","2021","Unknown","Department for Transport","G6/G7","Female","55","50","59650","54700"
"In post","2021","Unknown","Department for Transport","G6/G7","Male","95","90","61700","58370"
"In post","2021","Unknown","Department for Transport","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","SEO/HEO","Female","110","105","36060","35430"
"In post","2021","Unknown","Department for Transport","SEO/HEO","Male","235","230","37870","36460"
"In post","2021","Unknown","Department for Work and Pensions","AA/AO","Female","535","480","21260","21010"
"In post","2021","Unknown","Department for Work and Pensions","AA/AO","Male","370","360","21250","21010"
"In post","2021","Unknown","Department for Work and Pensions","EO","Female","1150","1085","28360","27570"
"In post","2021","Unknown","Department for Work and Pensions","EO","Male","765","755","28320","27570"
"In post","2021","Unknown","Department for Work and Pensions","G6/G7","Female","60","55","57500","54640"
"In post","2021","Unknown","Department for Work and Pensions","G6/G7","Male","80","80","60480","59000"
"In post","2021","Unknown","Department for Work and Pensions","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Work and Pensions","SEO/HEO","Female","120","115","35930","35960"
"In post","2021","Unknown","Department for Work and Pensions","SEO/HEO","Male","140","140","36880","36650"
"In post","2021","Unknown","Department of Health and Social Care","AA/AO","Female","140","120","22350","22240"
"In post","2021","Unknown","Department of Health and Social Care","AA/AO","Male","55","50","21960","22130"
"In post","2021","Unknown","Department of Health and Social Care","EO","Female","455","425","27240","27270"
"In post","2021","Unknown","Department of Health and Social Care","EO","Male","205","205","26960","27270"
"In post","2021","Unknown","Department of Health and Social Care","G6/G7","Female","965","925","57580","53830"
"In post","2021","Unknown","Department of Health and Social Care","G6/G7","Male","725","715","58650","53970"
"In post","2021","Unknown","Department of Health and Social Care","SCS level","Female","195","175","100780","93000"
"In post","2021","Unknown","Department of Health and Social Care","SCS level","Male","180","175","101930","93000"
"In post","2021","Unknown","Department of Health and Social Care","SEO/HEO","Female","1195","1145","36240","35730"
"In post","2021","Unknown","Department of Health and Social Care","SEO/HEO","Male","695","690","36610","36820"
"In post","2021","Unknown","ESTYN","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Female","45","45","24290","23000"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Male","40","40","24840","23000"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Female","90","85","28620","28220"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","EO","Male","55","55","28780","28670"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Female","380","365","57190","55730"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Male","365","360","58670","56600"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","50","50","84800","77650"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","50","50","84870","76570"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Female","250","245","37690","38600"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Male","260","260","37690","37690"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","AA/AO","Female","815","775","22460","22350"
"In post","2021","Unknown","HM Land Registry","AA/AO","Male","505","495","22430","22350"
"In post","2021","Unknown","HM Land Registry","EO","Female","165","155","27590","27130"
"In post","2021","Unknown","HM Land Registry","EO","Male","145","145","28120","27130"
"In post","2021","Unknown","HM Land Registry","G6/G7","Female","60","55","60470","60520"
"In post","2021","Unknown","HM Land Registry","G6/G7","Male","30","30","59920","57000"
"In post","2021","Unknown","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","HM Land Registry","SEO/HEO","Female","90","85","38300","38550"
"In post","2021","Unknown","HM Land Registry","SEO/HEO","Male","130","130","39320","38550"
"In post","2021","Unknown","HM Revenue and Customs","AA/AO","Female","5085","4220","20690","20140"
"In post","2021","Unknown","HM Revenue and Customs","AA/AO","Male","3795","3600","20500","20140"
