"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Economics","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Delivery","Female","145","[c]","26650","23050"
"Leaver CS","2021","Undeclared","Operational Delivery","Male","180","[c]","30740","27370"
"Leaver CS","2021","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Operational Research","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other","Male","45","[c]","27750","26670"
"Leaver CS","2021","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Policy","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Science and Engineering","Female","40","[c]","29960","34530"
"Leaver CS","2021","Undeclared","Science and Engineering","Male","40","[c]","38970","37100"
"Leaver CS","2021","Undeclared","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","285","[c]","26580","26510"
"Leaver CS","2021","Undeclared","Unknown","Male","290","[c]","32220","27570"
"Leaver CS","2021","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Female","45","[c]","35640","34210"
"Leaver CS","2021","Unknown","Communications","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Female","40","[c]","44110","38160"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Male","85","[c]","41500","38450"
"Leaver CS","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Female","40","[c]","52280","55000"
"Leaver CS","2021","Unknown","Legal","Male","30","[c]","54110","55610"
"Leaver CS","2021","Unknown","Medicine","Female","35","[c]","37860","30620"
"Leaver CS","2021","Unknown","Medicine","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Female","1035","[c]","24630","21590"
"Leaver CS","2021","Unknown","Operational Delivery","Male","1070","[c]","28140","23000"
"Leaver CS","2021","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Female","90","[c]","31060","27600"
"Leaver CS","2021","Unknown","Other","Male","250","[c]","32620","30290"
"Leaver CS","2021","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Female","135","[c]","39190","32960"
"Leaver CS","2021","Unknown","Policy","Male","150","[c]","44330","39250"
"Leaver CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Female","50","[c]","28300","24800"
"Leaver CS","2021","Unknown","Property","Male","70","[c]","29700","25500"
"Leaver CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Science and Engineering","Female","35","[c]","30070","24370"
"Leaver CS","2021","Unknown","Science and Engineering","Male","65","[c]","27800","26480"
"Leaver CS","2021","Unknown","Security","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Male","60","[c]","28190","25250"
"Leaver CS","2021","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Female","1620","[c]","30640","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1300","[c]","35210","27570"
"Leaver CS","2021","Unknown","Veterinarian","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinarian","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Female","70","[c]","37960","35050"
"Leaver CS","2021","White","Commercial","Male","80","[c]","40760","40300"
"Leaver CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Communications","Female","70","[c]","38060","34490"
"Leaver CS","2021","White","Communications","Male","60","[c]","37350","32700"
"Leaver CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Female","80","[c]","39750","36740"
"Leaver CS","2021","White","Digital, Data and Technology","Male","165","[c]","42700","39040"
"Leaver CS","2021","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Female","85","[c]","36940","32430"
"Leaver CS","2021","White","Finance","Male","80","[c]","47790","46810"
"Leaver CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Female","140","[c]","37070","32490"
"Leaver CS","2021","White","Human Resources","Male","85","[c]","42100","37250"
"Leaver CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Female","40","[c]","63550","51360"
"Leaver CS","2021","White","Inspector of Education and Training","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Male","35","[c]","37220","32680"
"Leaver CS","2021","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Female","60","[c]","33100","28540"
"Leaver CS","2021","White","Knowledge and Information Management","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Female","155","[c]","52370","51510"
"Leaver CS","2021","White","Legal","Male","120","[c]","55120","55240"
"Leaver CS","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Female","125","[c]","48100","37890"
"Leaver CS","2021","White","Medicine","Male","55","[c]","73510","78770"
"Leaver CS","2021","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Female","2610","[c]","26740","22020"
"Leaver CS","2021","White","Operational Delivery","Male","2555","[c]","30560","26180"
"Leaver CS","2021","White","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Female","15","[c]","[c]","[c]"
