"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","EO","25","[c]","28350","27570"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","HEO","10","[c]","34610","33920"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","AO","35","[c]","20890","21010"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","EO","30","[c]","26760","26670"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","AO","60","[c]","20820","21010"
"Leaver CS","2021","Coventry","Outside London","EO","50","[c]","27080","26890"
"Leaver CS","2021","Coventry","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","G7","15","[c]","50170","50400"
"Leaver CS","2021","Coventry","Outside London","HEO","30","[c]","33340","31000"
"Leaver CS","2021","Coventry","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Coventry","Outside London","SEO","25","[c]","38960","38830"
"Leaver CS","2021","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","AA","20","[c]","21600","21770"
"Leaver CS","2021","Croydon","London","AO","75","[c]","24690","25120"
"Leaver CS","2021","Croydon","London","EO","105","[c]","29130","28810"
"Leaver CS","2021","Croydon","London","G6","15","[c]","73030","73600"
"Leaver CS","2021","Croydon","London","G7","35","[c]","60350","57680"
"Leaver CS","2021","Croydon","London","HEO","70","[c]","35590","36050"
"Leaver CS","2021","Croydon","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Croydon","London","SEO","35","[c]","43620","43440"
"Leaver CS","2021","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","AO","35","[c]","22450","21010"
"Leaver CS","2021","Derby","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Outside London","AA","50","[c]","18680","18800"
"Leaver CS","2021","Devon CC","Outside London","AO","180","[c]","20770","21010"
"Leaver CS","2021","Devon CC","Outside London","EO","85","[c]","25880","26910"
"Leaver CS","2021","Devon CC","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Outside London","HEO","50","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Outside London","AO","65","[c]","21360","21130"
"Leaver CS","2021","Dorset CC","Outside London","EO","40","[c]","27600","26930"
"Leaver CS","2021","Dorset CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Outside London","HEO","25","[c]","34440","33840"
"Leaver CS","2021","Dorset CC","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Outside London","AO","90","[c]","20540","21010"
"Leaver CS","2021","Dudley","Outside London","EO","25","[c]","26990","27230"
"Leaver CS","2021","Dudley","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Outside London","AO","15","[c]","25460","25870"
"Leaver CS","2021","Dumfries and Galloway","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Outside London","AA","40","[c]","18200","17990"
"Leaver CS","2021","Durham CC","Outside London","AO","175","[c]","21280","21010"
"Leaver CS","2021","Durham CC","Outside London","EO","30","[c]","26910","27130"
"Leaver CS","2021","Durham CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","London","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","London","EO","35","[c]","31060","31060"
"Leaver CS","2021","Ealing","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ealing","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","AA","10","[c]","21400","22230"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","AO","15","[c]","22920","20890"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","EO","15","[c]","25110","26540"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Outside London","AO","15","[c]","23120","21050"
"Leaver CS","2021","East Cumbria","Outside London","EO","25","[c]","20380","18330"
"Leaver CS","2021","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Outside London","AO","15","[c]","20360","20420"
"Leaver CS","2021","East Derbyshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","20","[c]","19950","19560"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","45","[c]","30220","27470"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","25","[c]","31900","29960"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","10","[c]","36830","37020"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Outside London","AO","60","[c]","22780","23550"
"Leaver CS","2021","East Kent","Outside London","EO","65","[c]","27720","27240"
"Leaver CS","2021","East Kent","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Kent","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","Outside London","AO","10","[c]","20590","20420"
"Leaver CS","2021","East Lancashire","Outside London","EO","10","[c]","27250","27570"
"Leaver CS","2021","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Outside London","AO","25","[c]","21220","21010"
"Leaver CS","2021","East Merseyside","Outside London","EO","15","[c]","27290","27570"
"Leaver CS","2021","East Merseyside","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Outside London","AO","80","[c]","28260","23880"
"Leaver CS","2021","East Riding of Yorkshire","Outside London","EO","40","[c]","27460","26930"
"Leaver CS","2021","East Riding of Yorkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Outside London","AO","60","[c]","20870","21010"
"Leaver CS","2021","East Sussex CC","Outside London","EO","25","[c]","26930","27570"
"Leaver CS","2021","East Sussex CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","London","AO","10","[c]","24290","25110"
"Leaver CS","2021","Enfield","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Outside London","AO","35","[c]","24600","21580"
"Leaver CS","2021","Essex Haven Gateway","Outside London","EO","25","[c]","28270","27370"
"Leaver CS","2021","Essex Haven Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","Outside London","HEO","10","[c]","36390","34530"
"Leaver CS","2021","Essex Haven Gateway","Outside London","SEO","10","[c]","43250","40990"
"Leaver CS","2021","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Outside London","AO","30","[c]","23810","24180"
"Leaver CS","2021","Essex Thames Gateway","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Outside London","AO","30","[c]","21470","21010"
"Leaver CS","2021","Falkirk","Outside London","EO","20","[c]","29320","27570"
"Leaver CS","2021","Falkirk","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Outside London","AA","20","[c]","[c]","[c]"
