"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA","Female","Heterosexual / straight","2610","2340","19830","20600"
"In post","2021","Ministry of Justice","AA","Female","LGBO","235","225","20700","20600"
"In post","2021","Ministry of Justice","AA","Female","Undeclared","310","275","19800","20600"
"In post","2021","Ministry of Justice","AA","Female","Unknown","1025","915","20550","20600"
"In post","2021","Ministry of Justice","AA","Male","Heterosexual / straight","2280","2155","20660","20600"
"In post","2021","Ministry of Justice","AA","Male","LGBO","100","95","20070","20600"
"In post","2021","Ministry of Justice","AA","Male","Undeclared","270","250","20350","20600"
"In post","2021","Ministry of Justice","AA","Male","Unknown","1075","1000","21050","20600"
"In post","2021","Ministry of Justice","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AO","Female","Heterosexual / straight","10710","9490","23050","21710"
"In post","2021","Ministry of Justice","AO","Female","LGBO","930","910","26030","25760"
"In post","2021","Ministry of Justice","AO","Female","Undeclared","1460","1280","23200","21310"
"In post","2021","Ministry of Justice","AO","Female","Unknown","2855","2605","24860","23240"
"In post","2021","Ministry of Justice","AO","Male","Heterosexual / straight","11040","10715","26970","26580"
"In post","2021","Ministry of Justice","AO","Male","LGBO","500","485","25620","24920"
"In post","2021","Ministry of Justice","AO","Male","Undeclared","1215","1155","27110","26810"
"In post","2021","Ministry of Justice","AO","Male","Unknown","3960","3740","28010","29440"
"In post","2021","Ministry of Justice","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Female","Heterosexual / straight","3830","3595","26290","26330"
"In post","2021","Ministry of Justice","EO","Female","LGBO","280","275","28650","27380"
"In post","2021","Ministry of Justice","EO","Female","Undeclared","510","485","26960","26410"
"In post","2021","Ministry of Justice","EO","Female","Unknown","620","585","27860","27170"
"In post","2021","Ministry of Justice","EO","Male","Heterosexual / straight","3580","3470","29810","30220"
"In post","2021","Ministry of Justice","EO","Male","LGBO","175","170","28030","26410"
"In post","2021","Ministry of Justice","EO","Male","Undeclared","540","520","29910","30570"
"In post","2021","Ministry of Justice","EO","Male","Unknown","885","835","30990","32240"
"In post","2021","Ministry of Justice","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Female","Heterosexual / straight","130","125","80090","81240"
"In post","2021","Ministry of Justice","G6","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Female","Unknown","20","20","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Male","Heterosexual / straight","130","125","84390","84390"
"In post","2021","Ministry of Justice","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G7","Female","Heterosexual / straight","1055","1015","58070","57450"
"In post","2021","Ministry of Justice","G7","Female","LGBO","50","50","59780","60380"
"In post","2021","Ministry of Justice","G7","Female","Undeclared","140","130","58970","58410"
"In post","2021","Ministry of Justice","G7","Female","Unknown","185","175","58540","57190"
"In post","2021","Ministry of Justice","G7","Male","Heterosexual / straight","860","850","60700","60000"
"In post","2021","Ministry of Justice","G7","Male","LGBO","95","90","59160","58130"
"In post","2021","Ministry of Justice","G7","Male","Undeclared","130","130","60600","59150"
"In post","2021","Ministry of Justice","G7","Male","Unknown","175","175","61260","60300"
"In post","2021","Ministry of Justice","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","HEO","Female","Heterosexual / straight","2785","2670","31600","31180"
"In post","2021","Ministry of Justice","HEO","Female","LGBO","200","200","33660","33630"
"In post","2021","Ministry of Justice","HEO","Female","Undeclared","310","295","32360","31180"
"In post","2021","Ministry of Justice","HEO","Female","Unknown","460","440","31940","30890"
"In post","2021","Ministry of Justice","HEO","Male","Heterosexual / straight","2220","2125","34900","36480"
"In post","2021","Ministry of Justice","HEO","Male","LGBO","145","140","32960","32170"
"In post","2021","Ministry of Justice","HEO","Male","Undeclared","355","340","35290","36710"
"In post","2021","Ministry of Justice","HEO","Male","Unknown","425","405","35010","36480"
"In post","2021","Ministry of Justice","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Female","Heterosexual / straight","140","135","87950","82790"
"In post","2021","Ministry of Justice","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Male","Heterosexual / straight","120","120","93600","94000"
"In post","2021","Ministry of Justice","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SEO","Female","Heterosexual / straight","2325","2200","42950","42320"
"In post","2021","Ministry of Justice","SEO","Female","LGBO","135","135","45300","45680"
"In post","2021","Ministry of Justice","SEO","Female","Undeclared","310","285","44070","43460"
"In post","2021","Ministry of Justice","SEO","Female","Unknown","380","355","43220","42630"
"In post","2021","Ministry of Justice","SEO","Male","Heterosexual / straight","1695","1655","46360","46550"
"In post","2021","Ministry of Justice","SEO","Male","LGBO","95","90","42910","42000"
"In post","2021","Ministry of Justice","SEO","Male","Undeclared","260","255","46770","46830"
"In post","2021","Ministry of Justice","SEO","Male","Unknown","305","300","45480","44490"
"In post","2021","Ministry of Justice","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Female","Heterosexual / straight","7600","6955","29870","28690"
"In post","2021","Ministry of Justice","Unknown","Female","LGBO","410","390","28780","26810"
"In post","2021","Ministry of Justice","Unknown","Female","Undeclared","635","575","31600","31420"
"In post","2021","Ministry of Justice","Unknown","Female","Unknown","730","645","27070","24020"
"In post","2021","Ministry of Justice","Unknown","Male","Heterosexual / straight","2045","1975","31250","30210"
"In post","2021","Ministry of Justice","Unknown","Male","LGBO","175","170","30230","28200"
"In post","2021","Ministry of Justice","Unknown","Male","Undeclared","280","265","32650","33360"
"In post","2021","Ministry of Justice","Unknown","Male","Unknown","275","250","27120","24020"
"In post","2021","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","AO","Female","Heterosexual / straight","155","140","23320","22980"
"In post","2021","National Crime Agency","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","AO","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","AO","Female","Unknown","30","25","24520","24330"
"In post","2021","National Crime Agency","AO","Male","Heterosexual / straight","90","90","23920","24220"
"In post","2021","National Crime Agency","AO","Male","LGBO","10","10","[c]","[c]"
"In post","2021","National Crime Agency","AO","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","National Crime Agency","AO","Male","Unknown","15","15","[c]","[c]"
"In post","2021","National Crime Agency","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","EO","Female","Heterosexual / straight","945","910","32570","32770"
"In post","2021","National Crime Agency","EO","Female","LGBO","65","65","31970","32770"
"In post","2021","National Crime Agency","EO","Female","Undeclared","85","85","32300","32750"
"In post","2021","National Crime Agency","EO","Female","Unknown","165","155","34210","33960"
"In post","2021","National Crime Agency","EO","Male","Heterosexual / straight","890","885","34130","34140"
"In post","2021","National Crime Agency","EO","Male","LGBO","40","40","32960","32770"
"In post","2021","National Crime Agency","EO","Male","Undeclared","85","85","32470","32770"
"In post","2021","National Crime Agency","EO","Male","Unknown","190","190","35820","36410"
"In post","2021","National Crime Agency","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","National Crime Agency","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Female","Unknown","5","5","[c]","[c]"
"In post","2021","National Crime Agency","G6","Male","Heterosexual / straight","55","55","75350","74010"
"In post","2021","National Crime Agency","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G7","Female","Heterosexual / straight","70","70","60090","59160"
"In post","2021","National Crime Agency","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","G7","Female","Unknown","15","15","[c]","[c]"
"In post","2021","National Crime Agency","G7","Male","Heterosexual / straight","130","130","62620","60990"
"In post","2021","National Crime Agency","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2021","National Crime Agency","G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","National Crime Agency","G7","Male","Unknown","40","40","61240","60990"
"In post","2021","National Crime Agency","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","HEO","Female","Heterosexual / straight","455","435","40640","40210"
"In post","2021","National Crime Agency","HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2021","National Crime Agency","HEO","Female","Undeclared","35","35","41210","40210"
"In post","2021","National Crime Agency","HEO","Female","Unknown","100","95","42010","42310"
"In post","2021","National Crime Agency","HEO","Male","Heterosexual / straight","710","700","42570","43080"
"In post","2021","National Crime Agency","HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2021","National Crime Agency","HEO","Male","Undeclared","50","50","42330","43300"
"In post","2021","National Crime Agency","HEO","Male","Unknown","170","170","43050","43630"
"In post","2021","National Crime Agency","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","National Crime Agency","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
