"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Declared disabled","National Records of Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Records of Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","National Savings and Investments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Budget Responsibility","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","AO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Public Guardian","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Scottish Charity Regulator","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Office of the Scottish Charity Regulator","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Public Health England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Queen Elizabeth II Centre","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","AO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","EO","10","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Revenue Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","AO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","EO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Fiscal Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Forestry","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","AA","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Government (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Housing Regulator","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Housing Regulator","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Housing Regulator","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","AO","10","5","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","EO","20","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","HEO","15","10","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Scottish Public Pensions Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Social Security Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Social Security Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Social Security Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Social Security Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Social Security Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Standards and Testing Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Student Awards Agency for Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Student Awards Agency for Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Submarine Delivery Agency","Unknown","15","15","[c]","[c]"
