"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Female","245","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Male","120","[c]","39550","36280"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","AA/AO","Female","85","[c]","21230","21010"
"Leaver CS","2021","Undeclared","Undeclared","AA/AO","Male","70","[c]","23710","21010"
"Leaver CS","2021","Undeclared","Undeclared","EO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","EO","Male","65","[c]","29280","27470"
"Leaver CS","2021","Undeclared","Undeclared","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","SEO/HEO","Female","55","[c]","37220","35600"
"Leaver CS","2021","Undeclared","Undeclared","SEO/HEO","Male","100","[c]","38350","37650"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","AA/AO","Female","235","[c]","20470","21010"
"Leaver CS","2021","Undeclared","White","AA/AO","Male","285","[c]","22560","21010"
"Leaver CS","2021","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","EO","Female","90","[c]","26980","27240"
"Leaver CS","2021","Undeclared","White","EO","Male","90","[c]","27240","27570"
"Leaver CS","2021","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","SEO/HEO","Female","80","[c]","35940","34480"
"Leaver CS","2021","Undeclared","White","SEO/HEO","Male","95","[c]","38890","37490"
"Leaver CS","2021","Undeclared","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
