"Status","Year","Disability","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Met Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Female","115","[c]","28820","22920"
"Leaver CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Male","160","[c]","32530","29050"
"Leaver CS","2021","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of the Public Guardian","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Public Health England","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Public Health England","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Prison Service","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Prison Service","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Hydrographic Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Space Agency","Male","[c]","[c]","[c]","[c]"
