"Status","Year","Ethnicity","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","No function","Overseas","Male","840","835","54570","54470"
"In post","2021","White","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","No function","Unknown","Female","65","60","42640","40600"
"In post","2021","White","No function","Unknown","Male","75","75","43870","43710"
"In post","2021","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","London","Female","1425","1360","54720","54700"
"In post","2021","White","Project Delivery","London","Male","1490","1465","56830","55900"
"In post","2021","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Outside London","Female","7935","7450","36690","33300"
"In post","2021","White","Project Delivery","Outside London","Male","10325","10120","39860","38630"
"In post","2021","White","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","Female","190","190","56430","56830"
"In post","2021","White","Project Delivery","Overseas","Male","220","215","55020","55060"
"In post","2021","White","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","Female","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","Male","15","15","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","London","Female","260","245","43800","37890"
"In post","2021","White","Property","London","Male","435","425","49840","47470"
"In post","2021","White","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Outside London","Female","2475","2290","31910","29720"
"In post","2021","White","Property","Outside London","Male","3395","3310","34510","33250"
"In post","2021","White","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Overseas","Female","15","15","[c]","[c]"
"In post","2021","White","Property","Overseas","Male","140","140","40390","39410"
"In post","2021","White","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Unknown","Female","5","5","[c]","[c]"
"In post","2021","White","Property","Unknown","Male","10","10","[c]","[c]"
"In post","2021","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","London","Female","240","235","43270","38670"
"In post","2021","White","Security","London","Male","415","415","43090","40570"
"In post","2021","White","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Outside London","Female","1235","1185","29580","26670"
"In post","2021","White","Security","Outside London","Male","4525","4435","30160","26610"
"In post","2021","White","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","Female","20","20","[c]","[c]"
"In post","2021","White","Security","Overseas","Male","80","80","39740","34450"
"In post","2021","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Unknown","Female","15","15","[c]","[c]"
"In post","2021","White","Security","Unknown","Male","15","15","[c]","[c]"
"In post","2021","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","London","Female","6140","5720","42070","35590"
"In post","2021","White","Unknown","London","Male","5815","5635","44140","37880"
"In post","2021","White","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Outside London","Female","66920","58605","28510","27570"
"In post","2021","White","Unknown","Outside London","Male","41980","40385","30390","27570"
"In post","2021","White","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Overseas","Female","205","200","42530","40580"
"In post","2021","White","Unknown","Overseas","Male","295","295","41720","33300"
"In post","2021","White","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Female","410","375","30840","27570"
"In post","2021","White","Unknown","Unknown","Male","290","280","30460","27570"
"In post","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","London","Female","100","[c]","31990","27150"
"Leaver CS","2021","Asian","No function","London","Male","65","[c]","34110","32650"
"Leaver CS","2021","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Outside London","Female","100","[c]","27340","21180"
"Leaver CS","2021","Asian","No function","Outside London","Male","75","[c]","31510","23850"
"Leaver CS","2021","Asian","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
