"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Debt Management Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Female","Heterosexual / straight","100","[c]","31760","26830"
"Leaver CS","2021","Defence Equipment and Support","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Male","Heterosexual / straight","245","[c]","37570","33040"
"Leaver CS","2021","Defence Equipment and Support","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Male","Undeclared","30","[c]","39750","39700"
"Leaver CS","2021","Defence Equipment and Support","Male","Unknown","50","[c]","28560","25860"
"Leaver CS","2021","Defence Equipment and Support","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Female","Heterosexual / straight","45","[c]","32350","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Male","Heterosexual / straight","95","[c]","31660","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Male","Unknown","30","[c]","31060","26480"
"Leaver CS","2021","Defence Science and Technology Laboratory","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Heterosexual / straight","60","[c]","44950","40220"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Heterosexual / straight","70","[c]","51760","46400"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","Unknown","30","[c]","49390","39650"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Female","Heterosexual / straight","95","[c]","44240","40300"
"Leaver CS","2021","Department for Education (excl. agencies)","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Female","Unknown","40","[c]","34520","29500"
"Leaver CS","2021","Department for Education (excl. agencies)","Male","Heterosexual / straight","85","[c]","44170","40780"
"Leaver CS","2021","Department for Education (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","Unknown","140","[c]","35860","32240"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","Unknown","125","[c]","40750","35900"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Female","Unknown","50","[c]","29140","18200"
"Leaver CS","2021","Department for International Trade","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Male","Unknown","40","[c]","29470","25730"
"Leaver CS","2021","Department for International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Female","Heterosexual / straight","1475","[c]","26150","25600"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Female","LGBO","70","[c]","26410","25110"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Female","Undeclared","170","[c]","25810","26110"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Female","Unknown","1045","[c]","26160","26890"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Male","Heterosexual / straight","870","[c]","26570","25110"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Male","LGBO","75","[c]","26150","26890"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Male","Undeclared","110","[c]","27230","26890"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Male","Unknown","575","[c]","27630","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Female","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Disclosure Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Female","Heterosexual / straight","80","[c]","21580","21590"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Driver and Vehicle Licensing Agency","Female","Undeclared","40","[c]","23850","21590"
