"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Submarine Delivery Agency","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","South West (England)","Unknown","Female","480","455","38260","35630"
"In post","2021","Submarine Delivery Agency","South West (England)","Unknown","Male","1020","1010","43180","40520"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Teaching Regulation Agency","West Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","The National Archives","London","AA/AO","Female","40","35","21620","20870"
"In post","2021","The National Archives","London","AA/AO","Male","55","50","21000","20650"
"In post","2021","The National Archives","London","EO","Female","45","40","25150","24020"
"In post","2021","The National Archives","London","EO","Male","35","35","26050","25070"
"In post","2021","The National Archives","London","G6/G7","Female","50","45","51570","49190"
"In post","2021","The National Archives","London","G6/G7","Male","40","40","55010","52350"
"In post","2021","The National Archives","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","London","SEO/HEO","Female","155","150","34600","34260"
"In post","2021","The National Archives","London","SEO/HEO","Male","120","120","37650","36000"
"In post","2021","Transport Scotland","Scotland","AA/AO","Female","30","30","22580","22230"
"In post","2021","Transport Scotland","Scotland","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","Transport Scotland","Scotland","EO","Female","25","20","[c]","[c]"
"In post","2021","Transport Scotland","Scotland","EO","Male","15","15","[c]","[c]"
"In post","2021","Transport Scotland","Scotland","G6/G7","Female","45","45","60560","61010"
"In post","2021","Transport Scotland","Scotland","G6/G7","Male","90","90","64760","64060"
"In post","2021","Transport Scotland","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Transport Scotland","Scotland","SEO/HEO","Female","105","100","38940","38540"
"In post","2021","Transport Scotland","Scotland","SEO/HEO","Male","145","145","41140","39660"
"In post","2021","UK Export Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","London","EO","Female","25","20","[c]","[c]"
"In post","2021","UK Export Finance","London","EO","Male","20","20","[c]","[c]"
"In post","2021","UK Export Finance","London","G6/G7","Female","35","35","68000","65630"
"In post","2021","UK Export Finance","London","G6/G7","Male","85","85","67720","67880"
"In post","2021","UK Export Finance","London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","UK Export Finance","London","SCS level","Male","20","20","[c]","[c]"
"In post","2021","UK Export Finance","London","SEO/HEO","Female","80","80","41700","41250"
"In post","2021","UK Export Finance","London","SEO/HEO","Male","115","115","43150","43700"
"In post","2021","UK Hydrographic Office","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","South West (England)","AA/AO","Female","30","30","20400","20170"
"In post","2021","UK Hydrographic Office","South West (England)","AA/AO","Male","50","50","20330","20170"
"In post","2021","UK Hydrographic Office","South West (England)","EO","Female","90","80","27550","26740"
"In post","2021","UK Hydrographic Office","South West (England)","EO","Male","135","130","27470","26740"
"In post","2021","UK Hydrographic Office","South West (England)","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","UK Hydrographic Office","South West (England)","G6/G7","Male","40","40","57220","53720"
"In post","2021","UK Hydrographic Office","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","South West (England)","SEO/HEO","Female","145","135","36840","33290"
"In post","2021","UK Hydrographic Office","South West (England)","SEO/HEO","Male","320","315","37230","33900"
"In post","2021","UK Intellectual Property Office","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","G6/G7","Male","10","5","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Wales","AA/AO","Female","115","100","20860","21140"
"In post","2021","UK Intellectual Property Office","Wales","AA/AO","Male","80","75","20660","21140"
"In post","2021","UK Intellectual Property Office","Wales","EO","Female","265","245","25080","23320"
"In post","2021","UK Intellectual Property Office","Wales","EO","Male","205","200","26140","26860"
"In post","2021","UK Intellectual Property Office","Wales","G6/G7","Female","110","100","59600","59040"
"In post","2021","UK Intellectual Property Office","Wales","G6/G7","Male","220","210","60260","59720"
"In post","2021","UK Intellectual Property Office","Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Wales","SCS level","Male","20","20","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Wales","SEO/HEO","Female","200","185","36900","39120"
"In post","2021","UK Intellectual Property Office","Wales","SEO/HEO","Male","270","265","39910","40720"
"In post","2021","UK Space Agency","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","London","EO","Female","5","5","[c]","[c]"
"In post","2021","UK Space Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","London","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","UK Space Agency","London","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","UK Space Agency","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","London","SEO/HEO","Female","35","35","38430","40050"
"In post","2021","UK Space Agency","London","SEO/HEO","Male","35","35","38840","40050"
"In post","2021","UK Space Agency","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","EO","Female","5","5","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","G6/G7","Male","30","30","54410","51400"
"In post","2021","UK Space Agency","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","South West (England)","SEO/HEO","Female","30","30","35220","36740"
"In post","2021","UK Space Agency","South West (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","UK Supreme Court","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","EO","Female","15","10","[c]","[c]"
"In post","2021","UK Supreme Court","London","EO","Male","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","UK Supreme Court","London","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","EO","Female","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","EO","Male","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","G6/G7","Female","35","35","57000","55500"
"In post","2021","United Kingdom Statistics Authority","London","G6/G7","Male","45","40","56100","53140"
"In post","2021","United Kingdom Statistics Authority","London","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","SCS level","Male","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","SEO/HEO","Female","135","135","34860","32540"
"In post","2021","United Kingdom Statistics Authority","London","SEO/HEO","Male","85","85","34660","32540"
"In post","2021","United Kingdom Statistics Authority","London","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","Scotland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Female","555","345","19610","19130"
"In post","2021","United Kingdom Statistics Authority","South East (England)","AA/AO","Male","495","315","19850","19520"
"In post","2021","United Kingdom Statistics Authority","South East (England)","EO","Female","200","185","23770","23050"
"In post","2021","United Kingdom Statistics Authority","South East (England)","EO","Male","110","110","24260","23050"
"In post","2021","United Kingdom Statistics Authority","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","Female","140","135","51710","49120"
"In post","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","Male","120","120","53610","50090"
"In post","2021","United Kingdom Statistics Authority","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","Female","470","445","33100","31870"
"In post","2021","United Kingdom Statistics Authority","South East (England)","SEO/HEO","Male","310","305","33240","32570"
