"Status","Year","Age","Ethnicity","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Mixed","G7","Heterosexual / straight","125","120","57150","57000"
"In post","2021","50-59","Mixed","G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","G7","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","HEO","Heterosexual / straight","160","155","34590","33900"
"In post","2021","50-59","Mixed","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","SEO","Heterosexual / straight","140","140","43420","42080"
"In post","2021","50-59","Mixed","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Heterosexual / straight","50","50","34540","34220"
"In post","2021","50-59","Mixed","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AO","Heterosexual / straight","75","70","24610","22450"
"In post","2021","50-59","Other ethnicity","AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","AO","Unknown","30","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","EO","Heterosexual / straight","110","105","28790","27850"
"In post","2021","50-59","Other ethnicity","EO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","EO","Unknown","35","30","29060","27570"
"In post","2021","50-59","Other ethnicity","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G6","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G7","Heterosexual / straight","40","40","56990","56770"
"In post","2021","50-59","Other ethnicity","G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","G7","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","HEO","Heterosexual / straight","50","50","34540","35010"
"In post","2021","50-59","Other ethnicity","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SEO","Heterosexual / straight","50","50","45200","42240"
"In post","2021","50-59","Other ethnicity","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","AA","Undeclared","120","110","19300","19560"
"In post","2021","50-59","Undeclared","AA","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","AO","Heterosexual / straight","240","225","23080","21580"
"In post","2021","50-59","Undeclared","AO","LGBO","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","AO","Undeclared","1005","925","22910","21440"
"In post","2021","50-59","Undeclared","AO","Unknown","515","430","21780","21010"
"In post","2021","50-59","Undeclared","EO","Heterosexual / straight","335","315","29000","27910"
"In post","2021","50-59","Undeclared","EO","LGBO","35","30","28830","27570"
"In post","2021","50-59","Undeclared","EO","Undeclared","1355","1270","28320","27570"
"In post","2021","50-59","Undeclared","EO","Unknown","635","575","28890","27570"
"In post","2021","50-59","Undeclared","G6","Heterosexual / straight","35","35","71870","69430"
"In post","2021","50-59","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","G6","Undeclared","200","195","70170","68940"
"In post","2021","50-59","Undeclared","G6","Unknown","45","40","68660","69160"
"In post","2021","50-59","Undeclared","G7","Heterosexual / straight","70","65","56640","55250"
"In post","2021","50-59","Undeclared","G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","G7","Undeclared","490","480","56490","56040"
"In post","2021","50-59","Undeclared","G7","Unknown","145","140","53970","53440"
"In post","2021","50-59","Undeclared","HEO","Heterosexual / straight","140","135","34580","34290"
"In post","2021","50-59","Undeclared","HEO","LGBO","15","10","[c]","[c]"
"In post","2021","50-59","Undeclared","HEO","Undeclared","950","930","34640","33840"
"In post","2021","50-59","Undeclared","HEO","Unknown","225","215","34420","33860"
"In post","2021","50-59","Undeclared","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","SCS level","Undeclared","50","45","93060","83970"
"In post","2021","50-59","Undeclared","SCS level","Unknown","20","15","[c]","[c]"
"In post","2021","50-59","Undeclared","SEO","Heterosexual / straight","95","90","42610","41770"
"In post","2021","50-59","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","SEO","Undeclared","725","700","42630","41940"
"In post","2021","50-59","Undeclared","SEO","Unknown","150","145","41150","40560"
"In post","2021","50-59","Undeclared","Unknown","Heterosexual / straight","35","30","31080","28690"
"In post","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Unknown","Undeclared","135","135","38790","37170"
"In post","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","AA","Heterosexual / straight","55","50","20520","20600"
"In post","2021","50-59","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","AA","Undeclared","145","125","20130","20070"
"In post","2021","50-59","Unknown","AA","Unknown","630","575","20050","20070"
"In post","2021","50-59","Unknown","AO","Heterosexual / straight","235","205","22630","21440"
"In post","2021","50-59","Unknown","AO","LGBO","10","5","[c]","[c]"
"In post","2021","50-59","Unknown","AO","Undeclared","255","220","22740","22820"
"In post","2021","50-59","Unknown","AO","Unknown","3065","2765","22400","21100"
"In post","2021","50-59","Unknown","EO","Heterosexual / straight","180","165","27550","27570"
"In post","2021","50-59","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","EO","Undeclared","205","195","28730","29350"
"In post","2021","50-59","Unknown","EO","Unknown","2420","2300","28890","27570"
"In post","2021","50-59","Unknown","G6","Heterosexual / straight","40","40","70890","70410"
"In post","2021","50-59","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","G6","Unknown","505","485","71260","69620"
"In post","2021","50-59","Unknown","G7","Heterosexual / straight","85","80","56060","54120"
"In post","2021","50-59","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","G7","Undeclared","65","65","56490","55420"
"In post","2021","50-59","Unknown","G7","Unknown","1035","1010","55930","54760"
"In post","2021","50-59","Unknown","HEO","Heterosexual / straight","120","115","33930","33350"
"In post","2021","50-59","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","HEO","Undeclared","115","110","34250","35110"
"In post","2021","50-59","Unknown","HEO","Unknown","1325","1280","34880","33670"
"In post","2021","50-59","Unknown","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","SCS level","Unknown","310","305","101310","90140"
"In post","2021","50-59","Unknown","SEO","Heterosexual / straight","100","95","43100","41090"
"In post","2021","50-59","Unknown","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","SEO","Undeclared","95","90","43990","45190"
"In post","2021","50-59","Unknown","SEO","Unknown","975","945","42220","40770"
"In post","2021","50-59","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","Unknown","685","660","40100","35380"
"In post","2021","50-59","White","AA","Heterosexual / straight","3605","3360","19710","19560"
"In post","2021","50-59","White","AA","LGBO","105","100","20360","20600"
"In post","2021","50-59","White","AA","Undeclared","400","350","19380","18800"
"In post","2021","50-59","White","AA","Unknown","550","485","21040","20670"
"In post","2021","50-59","White","AO","Heterosexual / straight","18215","16350","22810","21130"
"In post","2021","50-59","White","AO","LGBO","620","585","23160","21160"
"In post","2021","50-59","White","AO","Undeclared","2350","2080","23060","21260"
"In post","2021","50-59","White","AO","Unknown","4635","3980","23560","21440"
"In post","2021","50-59","White","EO","Heterosexual / straight","22080","20455","27920","27570"
"In post","2021","50-59","White","EO","LGBO","765","725","28100","27570"
"In post","2021","50-59","White","EO","Undeclared","2670","2450","27960","27570"
"In post","2021","50-59","White","EO","Unknown","4110","3690","28170","27570"
"In post","2021","50-59","White","G6","Heterosexual / straight","3505","3440","69640","68540"
"In post","2021","50-59","White","G6","LGBO","160","160","70260","68720"
"In post","2021","50-59","White","G6","Undeclared","300","290","70530","68520"
"In post","2021","50-59","White","G6","Unknown","475","460","69650","68380"
"In post","2021","50-59","White","G7","Heterosexual / straight","7780","7585","56070","54700"
"In post","2021","50-59","White","G7","LGBO","305","300","56730","55610"
"In post","2021","50-59","White","G7","Undeclared","665","650","57400","56440"
"In post","2021","50-59","White","G7","Unknown","1110","1060","55330","54540"
"In post","2021","50-59","White","HEO","Heterosexual / straight","12440","11955","34070","33300"
"In post","2021","50-59","White","HEO","LGBO","450","440","34070","33350"
"In post","2021","50-59","White","HEO","Undeclared","1280","1230","34420","33780"
"In post","2021","50-59","White","HEO","Unknown","1615","1540","34500","33840"
"In post","2021","50-59","White","SCS level","Heterosexual / straight","1635","1605","94520","86660"
"In post","2021","50-59","White","SCS level","LGBO","75","75","94240","82030"
"In post","2021","50-59","White","SCS level","Undeclared","135","130","93110","85610"
"In post","2021","50-59","White","SCS level","Unknown","165","160","99280","90100"
"In post","2021","50-59","White","SEO","Heterosexual / straight","9845","9565","42500","41140"
"In post","2021","50-59","White","SEO","LGBO","315","310","42350","41960"
"In post","2021","50-59","White","SEO","Undeclared","1020","980","42980","42140"
"In post","2021","50-59","White","SEO","Unknown","1215","1170","42110","40610"
"In post","2021","50-59","White","Unknown","Heterosexual / straight","2340","2215","34440","32690"
"In post","2021","50-59","White","Unknown","LGBO","95","90","34060","37170"
"In post","2021","50-59","White","Unknown","Undeclared","180","170","36440","37170"
"In post","2021","50-59","White","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","60-64","Asian","AA","Heterosexual / straight","55","50","20810","21100"
"In post","2021","60-64","Asian","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","AA","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Asian","AA","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Asian","AO","Heterosexual / straight","280","240","23510","23520"
"In post","2021","60-64","Asian","AO","LGBO","15","15","[c]","[c]"
"In post","2021","60-64","Asian","AO","Undeclared","65","50","23230","23500"
"In post","2021","60-64","Asian","AO","Unknown","105","80","23130","22430"
"In post","2021","60-64","Asian","EO","Heterosexual / straight","315","270","29250","29290"
"In post","2021","60-64","Asian","EO","LGBO","15","15","[c]","[c]"
"In post","2021","60-64","Asian","EO","Undeclared","55","45","29720","29820"
"In post","2021","60-64","Asian","EO","Unknown","70","55","29450","29570"
"In post","2021","60-64","Asian","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Asian","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","G7","Heterosexual / straight","45","40","59430","59160"
"In post","2021","60-64","Asian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","HEO","Heterosexual / straight","130","115","36020","36300"
"In post","2021","60-64","Asian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","HEO","Undeclared","15","10","[c]","[c]"
"In post","2021","60-64","Asian","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","60-64","Asian","SCS level","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","60-64","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","SEO","Heterosexual / straight","75","70","45490","43360"
"In post","2021","60-64","Asian","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Asian","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Black","AA","Heterosexual / straight","50","45","21090","21520"
