"Status","Year","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Registers of Scotland","Property","10","10","[c]","[c]"
"In post","2021","Registers of Scotland","Security","15","15","41830","36780"
"In post","2021","Registers of Scotland","Statistics","20","20","37960","36780"
"In post","2021","Revenue Scotland","Unknown","55","55","43440","38540"
"In post","2021","Royal Fleet Auxiliary","Other","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","Operational Delivery","2025","1845","25720","24920"
"In post","2021","Rural Payments Agency","Policy","5","5","[c]","[c]"
"In post","2021","Rural Payments Agency","Project Delivery","145","135","37900","36520"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","20","20","38370","31480"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","15","10","48050","40970"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","75","75","49720","48930"
"In post","2021","Scottish Courts and Tribunals Service","Commercial","10","10","35460","32890"
"In post","2021","Scottish Courts and Tribunals Service","Communications","5","5","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Digital, Data and Technology","65","65","34360","29350"
"In post","2021","Scottish Courts and Tribunals Service","Finance","20","20","38210","42920"
"In post","2021","Scottish Courts and Tribunals Service","Human Resources","35","30","34950","32890"
"In post","2021","Scottish Courts and Tribunals Service","Legal","35","30","45370","45190"
"In post","2021","Scottish Courts and Tribunals Service","Operational Delivery","1595","1440","26670","22820"
"In post","2021","Scottish Courts and Tribunals Service","Policy","15","15","36940","35230"
"In post","2021","Scottish Courts and Tribunals Service","Property","15","15","39890","37880"
"In post","2021","Scottish Courts and Tribunals Service","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Unknown","20","20","47760","46600"
"In post","2021","Scottish Forestry","Unknown","190","180","35290","35330"
"In post","2021","Scottish Government (excl. agencies)","Unknown","7815","7490","43090","38540"
"In post","2021","Scottish Housing Regulator","Unknown","50","45","54160","52480"
"In post","2021","Scottish Prison Service","Commercial","85","80","30640","25870"
"In post","2021","Scottish Prison Service","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Digital, Data and Technology","30","30","41810","39500"
"In post","2021","Scottish Prison Service","Finance","70","65","31400","25870"
"In post","2021","Scottish Prison Service","Human Resources","100","95","34280","33650"
"In post","2021","Scottish Prison Service","Internal Audit","10","5","[c]","[c]"
"In post","2021","Scottish Prison Service","Legal","10","10","32420","32290"
"In post","2021","Scottish Prison Service","Operational Delivery","3430","3230","31380","33650"
"In post","2021","Scottish Prison Service","Other","665","610","31640","28870"
"In post","2021","Scottish Prison Service","Project Delivery","15","10","52110","51660"
"In post","2021","Scottish Prison Service","Psychology","70","65","38790","33650"
"In post","2021","Scottish Public Pensions Agency","Unknown","285","260","29650","26160"
"In post","2021","Serious Fraud Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Communications","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Corporate Finance","10","10","[c]","[c]"
"In post","2021","Serious Fraud Office","Counter Fraud","280","275","45240","40080"
"In post","2021","Serious Fraud Office","Digital, Data and Technology","50","50","41680","39270"
"In post","2021","Serious Fraud Office","Finance","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Human Resources","10","10","38980","35790"
"In post","2021","Serious Fraud Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","Serious Fraud Office","Legal","65","65","57610","53810"
"In post","2021","Serious Fraud Office","Other","30","25","38400","30150"
"In post","2021","Serious Fraud Office","Policy","15","15","52250","53350"
"In post","2021","Serious Fraud Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","Serious Fraud Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","Social Security Scotland","Unknown","1135","1100","31620","26650"
"In post","2021","Standards and Testing Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Operational Delivery","95","90","43790","42220"
"In post","2021","Standards and Testing Agency","Policy","30","30","41910","35120"
"In post","2021","Student Awards Agency for Scotland","Unknown","240","230","29770","26160"
"In post","2021","Submarine Delivery Agency","Commercial","145","140","40040","38240"
"In post","2021","Submarine Delivery Agency","Communications","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Digital, Data and Technology","15","15","36030","32580"
"In post","2021","Submarine Delivery Agency","Finance","125","120","41000","39980"
"In post","2021","Submarine Delivery Agency","Human Resources","30","30","41210","39790"
"In post","2021","Submarine Delivery Agency","Knowledge and Information Management","40","35","37600","37670"
"In post","2021","Submarine Delivery Agency","Operational Delivery","155","150","33320","27610"
"In post","2021","Submarine Delivery Agency","Policy","5","5","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Project Delivery","515","505","42990","40570"
"In post","2021","Submarine Delivery Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Science and Engineering","705","695","41060","40180"
"In post","2021","Submarine Delivery Agency","Security","20","20","37550","33520"
"In post","2021","Submarine Delivery Agency","Unknown","20","20","117540","95900"
"In post","2021","Teaching Regulation Agency","Operational Delivery","70","70","30610","27680"
"In post","2021","Teaching Regulation Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Commercial","40","40","32110","24510"
"In post","2021","The National Archives","Communications","20","15","34170","29470"
"In post","2021","The National Archives","Digital, Data and Technology","105","100","40050","39000"
"In post","2021","The National Archives","Finance","15","15","44020","41930"
"In post","2021","The National Archives","Human Resources","20","15","34890","29120"
"In post","2021","The National Archives","Knowledge and Information Management","80","80","34940","31310"
"In post","2021","The National Archives","Operational Delivery","170","160","29320","28040"
"In post","2021","The National Archives","Other","85","80","43040","35000"
"In post","2021","The National Archives","Policy","[c]","[c]","[c]","[c]"
"In post","2021","The National Archives","Property","10","10","39600","36720"
"In post","2021","Transport Scotland","Unknown","495","480","44230","42190"
"In post","2021","UK Export Finance","Communications","15","15","47780","41620"
"In post","2021","UK Export Finance","Digital, Data and Technology","35","35","52730","50270"
"In post","2021","UK Export Finance","Economics","5","5","[c]","[c]"
"In post","2021","UK Export Finance","Finance","20","20","60040","50980"
"In post","2021","UK Export Finance","Human Resources","30","25","45620","41000"
"In post","2021","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","UK Export Finance","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","UK Export Finance","Legal","20","20","70930","76270"
"In post","2021","UK Export Finance","Operational Delivery","240","240","53470","47150"
"In post","2021","UK Export Finance","Project Delivery","15","15","48190","41920"
"In post","2021","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Commercial","20","20","45380","42510"
"In post","2021","UK Hydrographic Office","Communications","15","15","39890","42510"
"In post","2021","UK Hydrographic Office","Digital, Data and Technology","190","185","38770","35340"
"In post","2021","UK Hydrographic Office","Finance","15","15","38260","33290"
"In post","2021","UK Hydrographic Office","Human Resources","15","15","36320","33290"
"In post","2021","UK Hydrographic Office","Internal Audit","5","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Knowledge and Information Management","10","10","27760","26740"
"In post","2021","UK Hydrographic Office","Legal","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Operational Delivery","550","520","32610","33290"
"In post","2021","UK Hydrographic Office","Project Delivery","5","5","[c]","[c]"
"In post","2021","UK Hydrographic Office","Property","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Security","10","10","35990","31040"
"In post","2021","UK Intellectual Property Office","Commercial","10","10","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Communications","25","25","36910","30170"
"In post","2021","UK Intellectual Property Office","Digital, Data and Technology","190","190","44760","42860"
"In post","2021","UK Intellectual Property Office","Economics","15","15","50940","58870"
"In post","2021","UK Intellectual Property Office","Finance","20","20","39320","35580"
"In post","2021","UK Intellectual Property Office","Human Resources","45","45","37300","31270"
"In post","2021","UK Intellectual Property Office","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Knowledge and Information Management","15","15","35000","30830"
"In post","2021","UK Intellectual Property Office","Legal","35","30","49480","56100"
"In post","2021","UK Intellectual Property Office","Operational Delivery","640","595","26980","23320"
"In post","2021","UK Intellectual Property Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Policy","105","100","44040","39420"
