"Status","Year","Age","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","Heterosexual / straight","65","[c]","58880","58030"
"Leaver CS","2021","40-49","Policy","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Property","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Outside London","Heterosexual / straight","50","[c]","37650","37200"
"Leaver CS","2021","40-49","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Heterosexual / straight","75","[c]","47240","35200"
"Leaver CS","2021","40-49","Unknown","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","London","Unknown","120","[c]","45350","31060"
"Leaver CS","2021","40-49","Unknown","Outside London","Heterosexual / straight","305","[c]","27190","23850"
"Leaver CS","2021","40-49","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Outside London","Undeclared","35","[c]","25330","21010"
"Leaver CS","2021","40-49","Unknown","Outside London","Unknown","790","[c]","26990","26890"
"Leaver CS","2021","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Digital, Data and Technology","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","Heterosexual / straight","40","[c]","42200","36600"
"Leaver CS","2021","50-59","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","Heterosexual / straight","35","[c]","38240","37290"
"Leaver CS","2021","50-59","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Intelligence Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outside London","Heterosexual / straight","40","[c]","52620","54850"
"Leaver CS","2021","50-59","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
