"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Undeclared","No function","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Outside London","40","[c]","33380","27570"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Grants Management","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","London","80","[c]","60020","54280"
"Leaver Dept.","2021","40-49","Unknown","No function","Outside London","65","[c]","33180","24340"
"Leaver Dept.","2021","40-49","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","No function","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Project Delivery","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Property","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","London","70","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Outside London","105","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Finance","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","No function","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","No function","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Outside London","70","[c]","32260","27570"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data & Technology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","London","70","[c]","54840","50420"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Outside London","100","[c]","31530","26570"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Outside London","40","[c]","47010","40940"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","London","110","[c]","49810","39960"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Outside London","360","[c]","32430","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","No function","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data & Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Grants Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","London","45","[c]","52370","39980"
"Leaver Dept.","2021","50-59","Unknown","No function","Outside London","50","[c]","32500","24840"
"Leaver Dept.","2021","50-59","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Outside London","80","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
