"Status","Year","Disability","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","East of England","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","London","45","40","32410","28850"
"In post","2021","Undeclared","Mixed","Operational Delivery","North East (England)","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","North West (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","South East (England)","20","20","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","South West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","Wales","15","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Delivery","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Mixed","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
