"Status","Year","Ethnicity","Parent_department","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","National Crime Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Male","Unknown","35","35","46180","35720"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Female","Heterosexual / straight","50","50","35070","33640"
"In post","2021","Undeclared","Scottish Government","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Female","Undeclared","85","80","42050","36780"
"In post","2021","Undeclared","Scottish Government","Female","Unknown","90","85","32640","33650"
"In post","2021","Undeclared","Scottish Government","Male","Heterosexual / straight","95","90","35040","33650"
"In post","2021","Undeclared","Scottish Government","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Male","Undeclared","130","125","43140","38540"
"In post","2021","Undeclared","Scottish Government","Male","Unknown","200","180","34770","33650"
"In post","2021","Undeclared","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","Undeclared","30","25","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
