"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","East Wales","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Tax","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Inner London - East","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Inner London - West","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Outer London - South","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","West Midlands","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Tax","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Berkshire, Buckinghamshire and Oxfordshire","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Devon","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","East Anglia","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","East Wales","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Eastern Scotland","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Essex","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Greater Manchester","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Inner London - East","65","60","35300","31060"
"In post","2021","Other ethnicity","Unknown","Inner London - West","115","110","42600","36650"
"In post","2021","Other ethnicity","Unknown","Kent","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Lancashire","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Merseyside","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Northumberland and Tyne and Wear","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Outer London - East and North East","50","45","30490","31060"
"In post","2021","Other ethnicity","Unknown","Outer London - South","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Outer London - West and North West","35","35","31260","31060"
"In post","2021","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","South Yorkshire","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","West Central Scotland","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","West Midlands","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","West Yorkshire","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Veterinarian","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Devon","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Anglia","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Wales","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","80","75","40630","38240"
"In post","2021","Undeclared","Commercial","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Inner London - West","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Merseyside","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
