"Status","Year","Disability","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","UK Hydrographic Office","Outside London","Male","30","30","37540","33990"
"In post","2021","Undeclared","UK Hydrographic Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Hydrographic Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Intellectual Property Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Intellectual Property Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Space Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Outside London","Female","75","60","27640","23050"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Outside London","Male","50","40","30450","28350"
"In post","2021","Undeclared","Valuation Office Agency","London","Female","35","30","35900","30590"
"In post","2021","Undeclared","Valuation Office Agency","London","Male","50","45","43760","38430"
"In post","2021","Undeclared","Valuation Office Agency","Outside London","Female","95","80","29920","26500"
"In post","2021","Undeclared","Valuation Office Agency","Outside London","Male","125","120","37330","33250"
"In post","2021","Undeclared","Vehicle Certification Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Vehicle Certification Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Veterinary Medicines Directorate","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Outside London","Female","85","80","41130","37410"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Outside London","Male","95","90","43350","45380"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Revenue Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Revenue Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wilton Park","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Wilton Park","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Accountant in Bankruptcy","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","London","Female","80","75","40290","38670"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","London","Male","70","70","43930","43750"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","Female","330","295","29900","30950"
"In post","2021","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","Male","235","220","31970","30950"
"In post","2021","Unknown","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Animal and Plant Health Agency","Outside London","Female","115","105","29170","25320"
"In post","2021","Unknown","Animal and Plant Health Agency","Outside London","Male","70","65","29130","25520"
"In post","2021","Unknown","Attorney General's Office","London","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Attorney General's Office","London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","London","Female","1300","1290","43110","32000"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","London","Male","1085","1080","49940","35590"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Outside London","Female","580","560","43800","33300"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Outside London","Male","555","550","46890","40580"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Female","240","240","34420","31960"
"In post","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Male","205","205","34900","32000"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Female","70","60","33540","30220"
"In post","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Male","105","100","40640","37280"
"In post","2021","Unknown","Charity Commission","London","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Charity Commission","London","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Outside London","Female","95","85","32200","29160"
"In post","2021","Unknown","Charity Commission","Outside London","Male","70","70","34110","29550"
"In post","2021","Unknown","Companies House","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Companies House","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Companies House","Outside London","Female","145","120","26390","22490"
"In post","2021","Unknown","Companies House","Outside London","Male","145","145","29160","24900"
"In post","2021","Unknown","Competition and Markets Authority","London","Female","40","35","68910","65280"
"In post","2021","Unknown","Competition and Markets Authority","London","Male","40","35","76280","77560"
"In post","2021","Unknown","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Criminal Injuries Compensation Authority","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Crown Commercial Service","London","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Crown Commercial Service","London","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Crown Commercial Service","Outside London","Female","230","220","34700","33340"
"In post","2021","Unknown","Crown Commercial Service","Outside London","Male","250","250","36070","34800"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Crown Office and Procurator Fiscal Service","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service","London","Female","250","235","38320","30110"
"In post","2021","Unknown","Crown Prosecution Service","London","Male","120","120","40890","36240"
"In post","2021","Unknown","Crown Prosecution Service","Outside London","Female","750","700","34920","28430"
"In post","2021","Unknown","Crown Prosecution Service","Outside London","Male","345","340","39540","38180"
"In post","2021","Unknown","Crown Prosecution Service","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","London","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Crown Prosecution Service Inspectorate","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt Management Office","London","Female","40","35","50580","42030"
"In post","2021","Unknown","Debt Management Office","London","Male","75","75","63080","58110"
"In post","2021","Unknown","Defence Electronics and Components Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Electronics and Components Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","London","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","London","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Outside London","Female","315","285","34170","32520"
"In post","2021","Unknown","Defence Equipment and Support","Outside London","Male","725","715","35170","32740"
"In post","2021","Unknown","Defence Equipment and Support","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Science and Technology Laboratory","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Science and Technology Laboratory","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Defence Science and Technology Laboratory","Outside London","Female","185","175","35970","37320"
"In post","2021","Unknown","Defence Science and Technology Laboratory","Outside London","Male","550","535","41630","38190"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Female","395","390","44680","40050"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Male","425","425","45570","40050"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Female","35","35","40160","36740"
