"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Internal Audit","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Attorney General's Departments","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Office for Standards in Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Cabinet Office","Unknown","75","[c]","39680","32320"
"Leaver Dept.","2021","Declared disabled","No function","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Digital, Culture, Media and Sport","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","International Trade","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","HM Treasury","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Defence","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Housing, Communities and Local Government","Policy","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Operational Delivery","75","[c]","22550","21170"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Policy","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
