"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office (incl. agencies)","Home Office","40","[c]","31820","28210"
"Leaver Dept.","2021","Undeclared","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","35","[c]","46500","45550"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of the Public Guardian","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Public Health England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","30","[c]","26830","24250"
"Leaver Dept.","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","55","[c]","23970","21050"
"Leaver Dept.","2021","Unknown","Attorney General's Office","Attorney General's Departments","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office (excl. agencies)","Cabinet Office","545","[c]","36330","32000"
"Leaver Dept.","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Charity Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Defence Equipment and Support","Ministry of Defence","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","135","[c]","45610","39650"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","50","[c]","40770","37680"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","Department for Education","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","420","[c]","41560","36970"
"Leaver Dept.","2021","Unknown","Department for International Development","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","Department for International Trade","140","[c]","40980","37410"
"Leaver Dept.","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","115","[c]","30250","27570"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","150","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","75","[c]","47800","44940"
"Leaver Dept.","2021","Unknown","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Legal Department","Attorney General's Departments","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","40","[c]","21970","19930"
"Leaver Dept.","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","690","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office (incl. agencies)","Home Office","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","30","[c]","28240","22450"
"Leaver Dept.","2021","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal Aid Agency","Ministry of Justice","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","55","[c]","42470","39730"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","60","[c]","42910","42290"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","65","[c]","39660","35890"
"Leaver Dept.","2021","Unknown","National Crime Agency","National Crime Agency","45","[c]","45610","40170"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Northern Ireland Office","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of the Public Guardian","Ministry of Justice","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Public Health England","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Registers of Scotland","Scottish Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","Department for Environment, Food and Rural Affairs","65","[c]","29230","25190"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Courts and Tribunals Service","Scottish Government","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scottish Government","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Hydrographic Office","Ministry of Defence","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","United Kingdom Statistics Authority","105","[c]","34400","31770"
"Leaver Dept.","2021","Unknown","Valuation Office Agency","HM Revenue and Customs","30","[c]","32160","25500"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Welsh Government","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Accountant in Bankruptcy","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","45","[c]","23380","22430"
"New entrant CS","2021","Declared disabled","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Cabinet Office (excl. agencies)","Cabinet Office","85","[c]","34640","28000"
"New entrant CS","2021","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Commercial Service","Other Cabinet Office Agencies","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Crown Prosecution Service","Attorney General's Departments","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Debt Management Office","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Defence Equipment and Support","Ministry of Defence","35","[c]","29070","26270"
