"Status","Year","Disability","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicine","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectors","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectors","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
