"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","South West (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","London","50","45","54100","50770"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","Scotland","30","30","35310","31340"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","London","20","20","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","East of England","10","10","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","North West (England)","15","15","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Wales","5","5","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Scotland","660","620","37100","33650"
"In post","2021","Undeclared","UK Export Finance","London","10","10","[c]","[c]"
"In post","2021","Undeclared","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","South East (England)","40","30","27700","19520"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Wales","35","35","40960","36030"
"In post","2021","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Wales","230","225","42730","37410"
"In post","2021","Unknown","Attorney General's Departments","East Midlands (England)","45","40","35020","28430"
"In post","2021","Unknown","Attorney General's Departments","East of England","50","45","40340","34650"
"In post","2021","Unknown","Attorney General's Departments","London","650","615","51190","52100"
"In post","2021","Unknown","Attorney General's Departments","North East (England)","20","15","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","North West (England)","105","100","40310","34480"
"In post","2021","Unknown","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Attorney General's Departments","South East (England)","65","65","36160","30110"
"In post","2021","Unknown","Attorney General's Departments","South West (England)","35","30","50090","53850"
"In post","2021","Unknown","Attorney General's Departments","Wales","35","35","47610","53780"
"In post","2021","Unknown","Attorney General's Departments","West Midlands (England)","60","55","41240","38090"
"In post","2021","Unknown","Attorney General's Departments","Yorkshire and The Humber","100","90","40610","36130"
"In post","2021","Unknown","Cabinet Office","East Midlands (England)","15","15","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","East of England","50","45","55990","55120"
"In post","2021","Unknown","Cabinet Office","London","2465","2445","46940","34550"
"In post","2021","Unknown","Cabinet Office","North East (England)","70","65","34530","28000"
"In post","2021","Unknown","Cabinet Office","North West (England)","255","250","48650","49700"
"In post","2021","Unknown","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cabinet Office","Scotland","65","65","50160","50260"
"In post","2021","Unknown","Cabinet Office","South East (England)","120","120","47130","36240"
"In post","2021","Unknown","Cabinet Office","South West (England)","105","105","60780","53320"
"In post","2021","Unknown","Cabinet Office","Unknown","445","440","34590","32000"
"In post","2021","Unknown","Cabinet Office","Wales","50","50","35430","29250"
"In post","2021","Unknown","Cabinet Office","West Midlands (England)","45","45","54150","51560"
"In post","2021","Unknown","Cabinet Office","Yorkshire and The Humber","345","330","37480","29250"
"In post","2021","Unknown","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","London","25","25","[c]","[c]"
"In post","2021","Unknown","Charity Commission","North West (England)","60","60","33220","29160"
"In post","2021","Unknown","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","London","55","55","78970","78810"
"In post","2021","Unknown","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","75","75","27930","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","East of England","60","55","28230","23900"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","695","675","44700","40050"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","70","65","27610","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","130","125","28660","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","85","85","29160","24250"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","55","50","30510","26300"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","285","270","36430","37560"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Wales","575","555","32710","26860"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","200","190","28760","24500"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","65","60","28310","24250"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","London","185","185","47920","47020"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education","East Midlands (England)","20","20","[c]","[c]"
"In post","2021","Unknown","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","London","405","395","47920","45250"
"In post","2021","Unknown","Department for Education","North East (England)","45","45","36090","30890"
"In post","2021","Unknown","Department for Education","North West (England)","110","110","37480","36500"
"In post","2021","Unknown","Department for Education","South West (England)","35","35","40420","36500"
"In post","2021","Unknown","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Department for Education","West Midlands (England)","160","155","38300","36500"
"In post","2021","Unknown","Department for Education","Yorkshire and The Humber","120","115","38710","36500"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","55","55","28490","25190"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","East of England","80","75","32420","29220"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","London","460","445","46730","40250"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","120","115","29190","25010"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","335","315","25440","21050"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Scotland","10","10","[c]","[c]"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","175","165","33590","29180"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","South West (England)","255","240","34530","30220"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Wales","50","45","28690","25190"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","West Midlands (England)","130","120","27940","24920"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","220","210","30800","25190"
"In post","2021","Unknown","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","London","705","700","43840","38540"
"In post","2021","Unknown","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","North West (England)","5","5","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Overseas","40","40","59250","53750"
"In post","2021","Unknown","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","South East (England)","10","10","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Unknown","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Transport","East Midlands (England)","120","115","31390","26780"
