"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Project Delivery","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Transport","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Transport","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","HM Revenue and Customs","Female","80","70","39440","38630"
"In post","2021","Undeclared","Project Delivery","HM Revenue and Customs","Male","130","120","47450","42530"
"In post","2021","Undeclared","Project Delivery","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Ministry of Defence","Female","270","260","37480","34790"
"In post","2021","Undeclared","Project Delivery","Ministry of Defence","Male","780","760","41300","40580"
"In post","2021","Undeclared","Project Delivery","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Ministry of Justice","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Ministry of Justice","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Other Cabinet Office Agencies","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Scottish Government","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Project Delivery","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Education","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Environment, Food and Rural Affairs","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Environment, Food and Rural Affairs","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Property","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Transport","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Transport","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Foreign, Commonwealth and Development Office","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Property","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","HM Revenue and Customs","Female","75","65","33090","30530"
"In post","2021","Undeclared","Property","HM Revenue and Customs","Male","110","105","39630","37380"
"In post","2021","Undeclared","Property","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Ministry of Defence","Female","40","40","33780","33300"
"In post","2021","Undeclared","Property","Ministry of Defence","Male","115","110","34280","33300"
"In post","2021","Undeclared","Property","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Ministry of Justice","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Scottish Government","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Property","Scottish Government","Male","25","20","[c]","[c]"
"In post","2021","Undeclared","Property","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Property","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Cabinet Office","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Cabinet Office","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","Security","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
