"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","EO","30","25","26980","26740"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","London","SEO/HEO","15","15","37060","37320"
"In post","2021","Counter Fraud","Food Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Outside London","SEO/HEO","30","30","34500","30810"
"In post","2021","Counter Fraud","Government Internal Audit Agency","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","Outside London","SEO/HEO","20","20","34020","31380"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","AA/AO","130","125","25020","25630"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","EO","685","655","30310","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","G6/G7","240","225","61660","59160"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","SCS level","15","15","82230","78420"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","830","805","38530","36320"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","705","605","20810","20600"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","EO","2635","2460","26120","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","705","675","55250","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","15","15","80230","79280"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","2880","2720","33840","31810"
"In post","2021","Counter Fraud","Insolvency Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","London","SEO/HEO","40","40","41740","43050"
"In post","2021","Counter Fraud","Insolvency Service","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","Outside London","G6/G7","10","10","55320","56830"
"In post","2021","Counter Fraud","Insolvency Service","Outside London","SEO/HEO","200","190","38150","38510"
"In post","2021","Counter Fraud","Met Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","London","EO","35","30","27260","26320"
"In post","2021","Counter Fraud","Serious Fraud Office","London","G6/G7","75","75","64250","63000"
"In post","2021","Counter Fraud","Serious Fraud Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","London","SEO/HEO","130","125","37120","36050"
"In post","2021","Counter Fraud","UK Intellectual Property Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Debt","Debt Management Office","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Debt","Debt Management Office","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","London","AA/AO","385","340","24870","24670"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","London","EO","125","115","30940","32310"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","25","25","39800","39800"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","3030","2730","20450","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Outside London","EO","825","750","26200","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","35","35","53020","52580"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","210","195","33620","31810"
"In post","2021","Debt","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","G6/G7","10","10","63220","59660"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","25","25","44700","44750"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","EO","50","50","28020","27500"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","G6/G7","575","560","58440","56340"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","SCS level","25","25","93510","83330"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","SEO/HEO","225","220","37710","36700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","EO","10","10","24780","23850"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","G6/G7","15","15","53170","49700"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","40","40","34140","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","10","10","30680","29750"
"In post","2021","Digital, Data & Technology","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Charity Commission","Outside London","SEO/HEO","30","30","35170","37910"
