"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","HEO","285","[c]","30950","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East Midlands (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","London","AO","40","[c]","23390","23520"
"Leaver Dept.","2021","20-29","White","London","EO","225","[c]","28170","27690"
"Leaver Dept.","2021","20-29","White","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","London","G7","155","[c]","54190","53420"
"Leaver Dept.","2021","20-29","White","London","HEO","460","[c]","33460","33300"
"Leaver Dept.","2021","20-29","White","London","SEO","145","[c]","40880","40480"
"Leaver Dept.","2021","20-29","White","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North East (England)","AO","90","[c]","20930","21010"
"Leaver Dept.","2021","20-29","White","North East (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North East (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North West (England)","AO","65","[c]","21010","21010"
"Leaver Dept.","2021","20-29","White","North West (England)","EO","55","[c]","24860","24890"
"Leaver Dept.","2021","20-29","White","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North West (England)","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South West (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South West (England)","EO","65","[c]","23680","24300"
"Leaver Dept.","2021","20-29","White","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South West (England)","HEO","75","[c]","28470","28630"
"Leaver Dept.","2021","20-29","White","South West (England)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","HEO","110","[c]","32170","32000"
"Leaver Dept.","2021","20-29","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Wales","AO","55","[c]","20800","21010"
"Leaver Dept.","2021","20-29","White","Wales","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Wales","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Wales","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","G7","40","[c]","55670","54760"
"Leaver Dept.","2021","30-39","Asian","London","HEO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","London","SEO","40","[c]","41180","40770"
"Leaver Dept.","2021","30-39","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Asian","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
