"Status","Year","Age","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","HEO","Unknown","55","[c]","34060","33520"
"Leaver CS","2021","30-39","London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SEO","Heterosexual / straight","90","[c]","41670","40810"
"Leaver CS","2021","30-39","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","SEO","Unknown","50","[c]","40650","40000"
"Leaver CS","2021","30-39","London","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","AA","Heterosexual / straight","75","[c]","18480","18060"
"Leaver CS","2021","30-39","Outside London","AA","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","AA","Unknown","90","[c]","19360","19050"
"Leaver CS","2021","30-39","Outside London","AO","Heterosexual / straight","615","[c]","21630","21010"
"Leaver CS","2021","30-39","Outside London","AO","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","AO","Undeclared","70","[c]","22800","21010"
"Leaver CS","2021","30-39","Outside London","AO","Unknown","595","[c]","21740","21010"
"Leaver CS","2021","30-39","Outside London","EO","Heterosexual / straight","280","[c]","26500","26970"
"Leaver CS","2021","30-39","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","EO","Undeclared","45","[c]","27370","27130"
"Leaver CS","2021","30-39","Outside London","EO","Unknown","265","[c]","27600","27570"
"Leaver CS","2021","30-39","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G7","Heterosexual / straight","60","[c]","51650","51050"
"Leaver CS","2021","30-39","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","G7","Unknown","50","[c]","54660","52930"
"Leaver CS","2021","30-39","Outside London","HEO","Heterosexual / straight","140","[c]","32110","31800"
"Leaver CS","2021","30-39","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","HEO","Unknown","105","[c]","32970","32220"
"Leaver CS","2021","30-39","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SEO","Heterosexual / straight","125","[c]","39550","39380"
"Leaver CS","2021","30-39","Outside London","SEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","SEO","Unknown","75","[c]","38670","37480"
"Leaver CS","2021","30-39","Outside London","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Outside London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","EO","Heterosexual / straight","55","[c]","29240","29040"
"Leaver CS","2021","40-49","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","EO","Unknown","50","[c]","29620","31060"
"Leaver CS","2021","40-49","London","G6","Heterosexual / straight","30","[c]","70190","69360"
"Leaver CS","2021","40-49","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G6","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G7","Heterosexual / straight","75","[c]","56280","55000"
"Leaver CS","2021","40-49","London","G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","G7","Unknown","45","[c]","58050","57560"
"Leaver CS","2021","40-49","London","HEO","Heterosexual / straight","45","[c]","34680","34170"
"Leaver CS","2021","40-49","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SCS level","Heterosexual / straight","40","[c]","93370","92560"
"Leaver CS","2021","40-49","London","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SEO","Heterosexual / straight","35","[c]","41890","41190"
"Leaver CS","2021","40-49","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AA","Heterosexual / straight","75","[c]","18890","18760"
"Leaver CS","2021","40-49","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AA","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AA","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AO","Heterosexual / straight","405","[c]","21340","21010"
"Leaver CS","2021","40-49","Outside London","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","AO","Undeclared","55","[c]","22030","21010"
"Leaver CS","2021","40-49","Outside London","AO","Unknown","610","[c]","21240","21010"
"Leaver CS","2021","40-49","Outside London","EO","Heterosexual / straight","265","[c]","27400","27570"
"Leaver CS","2021","40-49","Outside London","EO","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","EO","Undeclared","35","[c]","27340","26700"
"Leaver CS","2021","40-49","Outside London","EO","Unknown","260","[c]","27190","27570"
"Leaver CS","2021","40-49","Outside London","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G7","Heterosexual / straight","65","[c]","54150","52850"
"Leaver CS","2021","40-49","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","G7","Unknown","60","[c]","54290","51670"
"Leaver CS","2021","40-49","Outside London","HEO","Heterosexual / straight","130","[c]","32480","32430"
"Leaver CS","2021","40-49","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","HEO","Unknown","110","[c]","33050","31680"
"Leaver CS","2021","40-49","Outside London","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SEO","Heterosexual / straight","125","[c]","41270","40580"
"Leaver CS","2021","40-49","Outside London","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","SEO","Unknown","80","[c]","40410","39500"
"Leaver CS","2021","40-49","Outside London","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AO","Heterosexual / straight","60","[c]","24300","25060"
"Leaver CS","2021","50-59","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","AO","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","EO","Heterosexual / straight","75","[c]","29400","29590"
"Leaver CS","2021","50-59","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","EO","Unknown","85","[c]","30780","31060"
"Leaver CS","2021","50-59","London","G6","Heterosexual / straight","35","[c]","71310","70100"
"Leaver CS","2021","50-59","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","G6","Undeclared","10","[c]","[c]","[c]"
