"Status","Year","Age","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Economics","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Economics","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","International Trade","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Operational Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Other","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Policy","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Legal","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Legal","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","Female","460","[c]","21680","21050"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","Male","360","[c]","23100","21300"
"Leaver CS","2021","20-29","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","Male","55","[c]","27160","28650"
"Leaver CS","2021","20-29","Unknown","Policy","Female","65","[c]","26240","24370"
"Leaver CS","2021","20-29","Unknown","Policy","Male","60","[c]","28340","26750"
"Leaver CS","2021","20-29","Unknown","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","Male","30","[c]","25020","24500"
"Leaver CS","2021","20-29","Unknown","Psychology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","Male","35","[c]","25080","24370"
"Leaver CS","2021","20-29","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Security","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","Female","385","[c]","27180","27570"
"Leaver CS","2021","20-29","Unknown","Unknown","Male","365","[c]","27380","27500"
"Leaver CS","2021","20-29","White","Commercial","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Commercial","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Communications","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Digital, Data and Technology","Male","35","[c]","33420","32570"
"Leaver CS","2021","20-29","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Economics","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Economics","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Intelligence Analysis","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Knowledge and Information Management","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Legal","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Legal","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Medicine","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Operational Delivery","Female","580","[c]","22800","21590"
"Leaver CS","2021","20-29","White","Operational Delivery","Male","455","[c]","24050","21880"
"Leaver CS","2021","20-29","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Operational Research","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Operational Research","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Other","Female","45","[c]","23520","20920"
"Leaver CS","2021","20-29","White","Other","Male","40","[c]","28630","27350"
"Leaver CS","2021","20-29","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Policy","Female","40","[c]","36530","35470"
"Leaver CS","2021","20-29","White","Policy","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Project Delivery","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Property","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Property","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Psychology","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Science and Engineering","Female","65","[c]","23530","23180"
"Leaver CS","2021","20-29","White","Science and Engineering","Male","95","[c]","22640","20230"
"Leaver CS","2021","20-29","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Security","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Social Research","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Statistics","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Statistics","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","Female","355","[c]","24590","21010"
"Leaver CS","2021","20-29","White","Unknown","Male","340","[c]","24770","21710"
"Leaver CS","2021","20-29","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Economics","Female","[c]","[c]","[c]","[c]"
