"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Research","South West (England)","G6","5","5","[c]","[c]"
"In post","2021","Operational Research","South West (England)","G7","50","45","49560","46820"
"In post","2021","Operational Research","South West (England)","HEO","10","10","30620","30010"
"In post","2021","Operational Research","South West (England)","SEO","25","25","38860","39010"
"In post","2021","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","HEO","5","5","[c]","[c]"
"In post","2021","Operational Research","Wales","SEO","10","10","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","G7","10","10","52280","51880"
"In post","2021","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","G7","15","10","52200","52070"
"In post","2021","Operational Research","Yorkshire and The Humber","HEO","10","10","32130","31690"
"In post","2021","Operational Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","East Midlands (England)","AA","155","145","19150","19560"
"In post","2021","Other","East Midlands (England)","AO","435","415","21120","20920"
"In post","2021","Other","East Midlands (England)","EO","95","90","26530","26670"
"In post","2021","Other","East Midlands (England)","G6","10","10","[c]","[c]"
"In post","2021","Other","East Midlands (England)","G7","25","25","63990","58710"
"In post","2021","Other","East Midlands (England)","HEO","75","70","30910","32010"
"In post","2021","Other","East Midlands (England)","SEO","35","35","39720","39460"
"In post","2021","Other","East Midlands (England)","Unknown","15","15","46540","48170"
"In post","2021","Other","East of England","AA","220","215","19100","18800"
"In post","2021","Other","East of England","AO","570","540","21590","21130"
"In post","2021","Other","East of England","EO","220","195","28050","26930"
"In post","2021","Other","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","East of England","G7","10","10","54940","57540"
"In post","2021","Other","East of England","HEO","105","100","32340","33300"
"In post","2021","Other","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","East of England","SEO","40","40","42150","40580"
"In post","2021","Other","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","Other","London","AA","150","145","22170","22210"
"In post","2021","Other","London","AO","570","535","25610","25390"
"In post","2021","Other","London","EO","1170","1110","28050","28650"
"In post","2021","Other","London","G6","355","330","74940","68940"
"In post","2021","Other","London","G7","540","530","55900","56830"
"In post","2021","Other","London","HEO","760","745","34480","35060"
"In post","2021","Other","London","SCS level","165","160","95930","88520"
"In post","2021","Other","London","SEO","470","460","42180","41970"
"In post","2021","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other","North East (England)","AA","35","35","18720","18800"
"In post","2021","Other","North East (England)","AO","90","85","21290","21230"
"In post","2021","Other","North East (England)","EO","20","15","25850","25560"
"In post","2021","Other","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other","North East (England)","G7","15","15","52710","52580"
"In post","2021","Other","North East (England)","HEO","35","30","32890","31810"
"In post","2021","Other","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","North East (England)","SEO","25","25","39440","38630"
"In post","2021","Other","North West (England)","AA","65","65","18950","18800"
"In post","2021","Other","North West (England)","AO","280","260","21400","21430"
"In post","2021","Other","North West (England)","EO","230","220","24600","24890"
"In post","2021","Other","North West (England)","G6","20","20","66850","64670"
"In post","2021","Other","North West (England)","G7","45","45","52260","52580"
"In post","2021","Other","North West (England)","HEO","110","105","31320","30980"
"In post","2021","Other","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","North West (England)","SEO","75","75","38590","38630"
"In post","2021","Other","Northern Ireland","AA","100","95","19620","19550"
"In post","2021","Other","Northern Ireland","AO","170","160","21970","21880"
"In post","2021","Other","Northern Ireland","EO","35","35","26600","26900"
"In post","2021","Other","Northern Ireland","G6","5","5","[c]","[c]"
"In post","2021","Other","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","Other","Northern Ireland","HEO","10","10","35060","34210"
"In post","2021","Other","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Overseas","AO","10","10","[c]","[c]"
"In post","2021","Other","Overseas","EO","20","20","26800","26670"
"In post","2021","Other","Overseas","G6","70","70","68860","67740"
"In post","2021","Other","Overseas","G7","40","40","59350","56660"
"In post","2021","Other","Overseas","HEO","205","205","42570","41600"
"In post","2021","Other","Overseas","SCS level","25","25","78270","78030"
"In post","2021","Other","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Other","Scotland","AA","340","315","19880","19560"
"In post","2021","Other","Scotland","AO","580","555","23020","21430"
"In post","2021","Other","Scotland","EO","475","460","26080","25380"
"In post","2021","Other","Scotland","G6","40","40","71460","70100"
"In post","2021","Other","Scotland","G7","105","95","53330","53110"
"In post","2021","Other","Scotland","HEO","285","275","33800","33110"
"In post","2021","Other","Scotland","SCS level","10","10","85960","86920"
"In post","2021","Other","Scotland","SEO","165","140","42020","42690"
"In post","2021","Other","Scotland","Unknown","10","10","51910","56030"
"In post","2021","Other","South East (England)","AA","395","375","19140","18800"
"In post","2021","Other","South East (England)","AO","980","930","21330","21130"
"In post","2021","Other","South East (England)","EO","735","715","26750","26670"
"In post","2021","Other","South East (England)","G6","25","25","81920","91900"
"In post","2021","Other","South East (England)","G7","85","85","68740","75230"
"In post","2021","Other","South East (England)","HEO","405","395","33220","33300"
"In post","2021","Other","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Other","South East (England)","SEO","135","130","42300","40580"
"In post","2021","Other","South East (England)","Unknown","100","95","46210","41060"
"In post","2021","Other","South West (England)","AA","300","285","19010","18800"
"In post","2021","Other","South West (England)","AO","925","880","21200","21030"
"In post","2021","Other","South West (England)","EO","1145","1075","24410","25880"
"In post","2021","Other","South West (England)","G6","100","100","67670","66550"
"In post","2021","Other","South West (England)","G7","265","260","51530","52220"
"In post","2021","Other","South West (England)","HEO","975","930","30430","31040"
"In post","2021","Other","South West (England)","SCS level","35","35","103900","92440"
"In post","2021","Other","South West (England)","SEO","690","670","39300","39850"
"In post","2021","Other","South West (England)","Unknown","45","40","45420","42580"
"In post","2021","Other","Unknown","AA","5","5","[c]","[c]"
"In post","2021","Other","Unknown","AO","10","10","22000","22080"
"In post","2021","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","Other","Unknown","Unknown","1835","1835","37610","34460"
"In post","2021","Other","Wales","AA","60","60","18960","18800"
"In post","2021","Other","Wales","AO","260","250","21620","21130"
"In post","2021","Other","Wales","EO","165","155","27660","28850"
"In post","2021","Other","Wales","G6","25","25","73360","74730"
"In post","2021","Other","Wales","G7","100","95","58420","60830"
"In post","2021","Other","Wales","HEO","315","300","36180","37410"
"In post","2021","Other","Wales","SCS level","20","15","90870","81950"
"In post","2021","Other","Wales","SEO","145","140","45800","47000"
"In post","2021","Other","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Other","West Midlands (England)","AA","130","125","19020","18800"
"In post","2021","Other","West Midlands (England)","AO","390","365","21180","21010"
"In post","2021","Other","West Midlands (England)","EO","415","400","26130","26670"
"In post","2021","Other","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","Other","West Midlands (England)","G7","15","15","53170","53320"
"In post","2021","Other","West Midlands (England)","HEO","125","120","32120","33300"
"In post","2021","Other","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other","West Midlands (England)","SEO","50","45","42490","40580"
"In post","2021","Other","West Midlands (England)","Unknown","45","45","35180","34320"
"In post","2021","Other","Yorkshire and The Humber","AA","190","185","18910","18800"
"In post","2021","Other","Yorkshire and The Humber","AO","435","415","21280","20960"
"In post","2021","Other","Yorkshire and The Humber","EO","425","405","26880","26670"
"In post","2021","Other","Yorkshire and The Humber","G6","15","15","65040","64670"
"In post","2021","Other","Yorkshire and The Humber","G7","20","20","52960","52430"
"In post","2021","Other","Yorkshire and The Humber","HEO","110","105","33150","33300"
"In post","2021","Other","Yorkshire and The Humber","SEO","40","40","38700","37660"
"In post","2021","Planning","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","EO","15","10","28530","27850"
"In post","2021","Planning","London","G6","10","10","66070","64740"
