"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Undeclared","Home Office","Yorkshire and The Humber","45","40","28290","25220"
"In post","2021","30-39","Undeclared","Ministry of Defence","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","East of England","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","London","45","45","43960","45200"
"In post","2021","30-39","Undeclared","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","North West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","Scotland","30","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","South East (England)","150","145","36960","37320"
"In post","2021","30-39","Undeclared","Ministry of Defence","South West (England)","280","275","38800","37860"
"In post","2021","30-39","Undeclared","Ministry of Defence","Wales","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","West Midlands (England)","20","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Defence","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","London","25","25","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Justice","East Midlands (England)","155","145","28750","29750"
"In post","2021","30-39","Undeclared","Ministry of Justice","East of England","140","130","28840","29810"
"In post","2021","30-39","Undeclared","Ministry of Justice","London","275","265","37510","34100"
"In post","2021","30-39","Undeclared","Ministry of Justice","North East (England)","95","90","27550","26650"
"In post","2021","30-39","Undeclared","Ministry of Justice","North West (England)","195","185","27820","26810"
"In post","2021","30-39","Undeclared","Ministry of Justice","Scotland","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Ministry of Justice","South East (England)","230","220","31220","31650"
"In post","2021","30-39","Undeclared","Ministry of Justice","South West (England)","70","65","27850","26680"
"In post","2021","30-39","Undeclared","Ministry of Justice","Wales","70","65","29040","26330"
"In post","2021","30-39","Undeclared","Ministry of Justice","West Midlands (England)","145","135","26480","24570"
"In post","2021","30-39","Undeclared","Ministry of Justice","Yorkshire and The Humber","160","150","30070","31180"
"In post","2021","30-39","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2021","30-39","Undeclared","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Scottish Government","Scotland","80","75","38650","33640"
"In post","2021","30-39","Undeclared","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","United Kingdom Statistics Authority","South East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Undeclared","United Kingdom Statistics Authority","Wales","15","15","[c]","[c]"
"In post","2021","30-39","Undeclared","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Welsh Government","Wales","25","20","[c]","[c]"
"In post","2021","30-39","Unknown","Attorney General's Departments","East Midlands (England)","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Attorney General's Departments","East of England","25","20","[c]","[c]"
"In post","2021","30-39","Unknown","Attorney General's Departments","London","250","240","48410","51320"
"In post","2021","30-39","Unknown","Attorney General's Departments","North East (England)","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","Attorney General's Departments","North West (England)","50","45","38380","38000"
"In post","2021","30-39","Unknown","Attorney General's Departments","South East (England)","40","35","38950","40000"
"In post","2021","30-39","Unknown","Attorney General's Departments","South West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Attorney General's Departments","Wales","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Attorney General's Departments","West Midlands (England)","35","35","36100","38000"
"In post","2021","30-39","Unknown","Attorney General's Departments","Yorkshire and The Humber","35","30","32960","30130"
"In post","2021","30-39","Unknown","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","London","500","495","53760","54700"
"In post","2021","30-39","Unknown","Cabinet Office","North East (England)","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","North West (England)","45","45","47770","49700"
"In post","2021","30-39","Unknown","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","Scotland","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","South West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","Unknown","90","85","40770","32120"
"In post","2021","30-39","Unknown","Cabinet Office","Wales","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Cabinet Office","Yorkshire and The Humber","60","60","37210","28000"
"In post","2021","30-39","Unknown","Chancellor's other departments","London","15","10","[c]","[c]"
"In post","2021","30-39","Unknown","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Charity Commission","London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Charity Commission","North West (England)","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Competition and Markets Authority","London","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","East Midlands (England)","30","25","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","East of England","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","London","290","280","48550","48200"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","North East (England)","30","30","28460","29890"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","40","35","32000","30950"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Northern Ireland","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","30","30","26870","24250"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","35","35","34280","30950"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Wales","210","200","30730","26860"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","West Midlands (England)","40","35","30450","27050"
"In post","2021","30-39","Unknown","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","25","20","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","London","100","100","52260","52000"
"In post","2021","30-39","Unknown","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Education","East Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Education","London","140","135","51750","53420"
"In post","2021","30-39","Unknown","Department for Education","North East (England)","25","25","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Education","North West (England)","80","80","38070","36500"
"In post","2021","30-39","Unknown","Department for Education","South West (England)","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Education","West Midlands (England)","55","50","36580","36500"
"In post","2021","30-39","Unknown","Department for Education","Yorkshire and The Humber","55","55","34020","30260"
"In post","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs","East of England","35","35","36450","36160"
"In post","2021","30-39","Unknown","Department for Environment, Food and Rural Affairs","London","145","140","49670","52510"
