"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Operational Delivery","105","[c]","26900","23520"
"Leaver CS","2021","40-49","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Other","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Policy","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared disabled","Unknown","150","[c]","27590","26890"
"Leaver CS","2021","40-49","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Communications","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Digital, Data and Technology","35","[c]","47130","39670"
"Leaver CS","2021","40-49","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Finance","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Human Resources","30","[c]","43410","39560"
"Leaver CS","2021","40-49","Declared non-disabled","Inspector of Education and Training","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Intelligence Analysis","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Legal","40","[c]","52270","50000"
"Leaver CS","2021","40-49","Declared non-disabled","Medicine","35","[c]","47560","37890"
"Leaver CS","2021","40-49","Declared non-disabled","Operational Delivery","520","[c]","31060","26000"
"Leaver CS","2021","40-49","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Other","95","[c]","34150","29930"
"Leaver CS","2021","40-49","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Policy","85","[c]","56780","55660"
"Leaver CS","2021","40-49","Declared non-disabled","Project Delivery","35","[c]","45470","41830"
"Leaver CS","2021","40-49","Declared non-disabled","Property","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Psychology","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Science and Engineering","55","[c]","38910","39400"
"Leaver CS","2021","40-49","Declared non-disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Declared non-disabled","Unknown","725","[c]","31450","25160"
"Leaver CS","2021","40-49","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Operational Delivery","75","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Other","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","80","[c]","33230","27230"
"Leaver CS","2021","40-49","Unknown","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Communications","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Digital, Data and Technology","40","[c]","51620","52100"
"Leaver CS","2021","40-49","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Finance","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Human Resources","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Medicine","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Operational Delivery","290","[c]","29240","24250"
"Leaver CS","2021","40-49","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Other","65","[c]","35430","34100"
"Leaver CS","2021","40-49","Unknown","Policy","35","[c]","61820","57830"
"Leaver CS","2021","40-49","Unknown","Project Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","485","[c]","33040","27570"
"Leaver CS","2021","40-49","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","225","[c]","29890","25040"
"Leaver CS","2021","50-59","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","50","[c]","29660","25800"
"Leaver CS","2021","50-59","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Security","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Unknown","500","[c]","29270","27570"
"Leaver CS","2021","50-59","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Commercial","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Communications","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Counter Fraud","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Digital, Data and Technology","30","[c]","47450","42660"
"Leaver CS","2021","50-59","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Finance","50","[c]","47150","41950"
"Leaver CS","2021","50-59","Declared non-disabled","Human Resources","40","[c]","44740","42440"
"Leaver CS","2021","50-59","Declared non-disabled","Inspector of Education and Training","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Intelligence Analysis","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","International Trade","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Knowledge and Information Management","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Legal","70","[c]","60820","55610"
"Leaver CS","2021","50-59","Declared non-disabled","Medicine","35","[c]","49920","44500"
"Leaver CS","2021","50-59","Declared non-disabled","Operational Delivery","800","[c]","30590","25450"
"Leaver CS","2021","50-59","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Other","155","[c]","32350","29930"
"Leaver CS","2021","50-59","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Policy","65","[c]","52310","50620"
"Leaver CS","2021","50-59","Declared non-disabled","Project Delivery","65","[c]","52150","40860"
"Leaver CS","2021","50-59","Declared non-disabled","Property","60","[c]","34340","30860"
"Leaver CS","2021","50-59","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Science and Engineering","60","[c]","44640","42090"
"Leaver CS","2021","50-59","Declared non-disabled","Security","50","[c]","34830","36460"
"Leaver CS","2021","50-59","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared non-disabled","Unknown","1985","[c]","31700","27570"
"Leaver CS","2021","50-59","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Operational Delivery","180","[c]","32080","27800"
"Leaver CS","2021","50-59","Undeclared","Other","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Policy","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Property","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Security","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Undeclared","Unknown","225","[c]","32700","27570"
"Leaver CS","2021","50-59","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Communications","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Digital, Data and Technology","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Human Resources","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
