"Status","Year","Disability","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","No function","Female","70","70","39740","33610"
"In post","2021","Unknown","Other ethnicity","No function","Male","40","40","40260","33240"
"In post","2021","Unknown","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Male","30","30","50110","48150"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","Male","35","35","45520","45570"
"In post","2021","Unknown","Undeclared","Commercial","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Counter Fraud","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Counter Fraud","Male","60","55","36880","33690"
"In post","2021","Unknown","Undeclared","Debt","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Debt","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Digital, Data & Technology","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Digital, Data & Technology","Male","60","60","40510","38630"
"In post","2021","Unknown","Undeclared","Finance","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Finance","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Human Resources","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Human Resources","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Legal","Female","25","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Legal","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","No function","Female","535","485","36180","32770"
"In post","2021","Unknown","Undeclared","No function","Male","755","715","38300","33650"
"In post","2021","Unknown","Undeclared","Project Delivery","Female","70","65","40570","36740"
"In post","2021","Unknown","Undeclared","Project Delivery","Male","130","130","43840","41260"
"In post","2021","Unknown","Undeclared","Property","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Property","Male","35","35","35490","36920"
"In post","2021","Unknown","Undeclared","Security","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Security","Male","35","35","36340","39070"
"In post","2021","Unknown","Undeclared","Unknown","Female","85","80","38000","32280"
"In post","2021","Unknown","Undeclared","Unknown","Male","120","115","39870","33710"
"In post","2021","Unknown","Unknown","Analysis","Female","315","300","41010","37020"
"In post","2021","Unknown","Unknown","Analysis","Male","445","445","40460","36160"
"In post","2021","Unknown","Unknown","Analysis","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Commercial","Female","695","675","57420","53750"
"In post","2021","Unknown","Unknown","Commercial","Male","750","745","62300","56920"
"In post","2021","Unknown","Unknown","Communications","Female","975","935","33350","27570"
"In post","2021","Unknown","Unknown","Communications","Male","1015","1005","31870","25560"
"In post","2021","Unknown","Unknown","Counter Fraud","Female","630","590","30410","28130"
"In post","2021","Unknown","Unknown","Counter Fraud","Male","830","810","32140","29570"
"In post","2021","Unknown","Unknown","Debt","Female","760","690","21410","20140"
"In post","2021","Unknown","Unknown","Debt","Male","705","685","21230","20140"
"In post","2021","Unknown","Unknown","Digital, Data & Technology","Female","670","650","40760","36790"
"In post","2021","Unknown","Unknown","Digital, Data & Technology","Male","1415","1400","40400","36780"
"In post","2021","Unknown","Unknown","Finance","Female","540","500","34650","31810"
"In post","2021","Unknown","Unknown","Finance","Male","495","480","36800","32790"
"In post","2021","Unknown","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Grants Management","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Grants Management","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","Female","520","490","34420","31140"
"In post","2021","Unknown","Unknown","Human Resources","Male","265","260","33850","31810"
"In post","2021","Unknown","Unknown","Internal Audit","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","Internal Audit","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Legal","Female","1800","1625","34350","29350"
"In post","2021","Unknown","Unknown","Legal","Male","885","845","36580","29350"
"In post","2021","Unknown","Unknown","No function","Female","13225","12305","28790","25080"
"In post","2021","Unknown","Unknown","No function","Male","12825","12455","30270","26590"
"In post","2021","Unknown","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","Female","1015","975","42170","38630"
"In post","2021","Unknown","Unknown","Project Delivery","Male","1145","1130","41850","38630"
"In post","2021","Unknown","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","Female","445","415","27650","24500"
"In post","2021","Unknown","Unknown","Property","Male","625","610","31170","27550"
"In post","2021","Unknown","Unknown","Security","Female","290","275","30410","26670"
"In post","2021","Unknown","Unknown","Security","Male","825","820","30250","26750"
"In post","2021","Unknown","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Female","4470","4225","33060","27570"
"In post","2021","Unknown","Unknown","Unknown","Male","5575","5510","35070","30780"
"In post","2021","Unknown","White","Analysis","Female","375","355","39080","36030"
"In post","2021","Unknown","White","Analysis","Male","360","350","41920","36920"
"In post","2021","Unknown","White","Analysis","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","White","Commercial","Female","230","220","37260","34800"
"In post","2021","Unknown","White","Commercial","Male","255","250","42410","38080"
"In post","2021","Unknown","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Communications","Female","250","230","37040","32120"
"In post","2021","Unknown","White","Communications","Male","200","195","35450","31810"
"In post","2021","Unknown","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Counter Fraud","Female","255","225","30540","28130"
"In post","2021","Unknown","White","Counter Fraud","Male","280","270","33710","31810"
"In post","2021","Unknown","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Debt","Female","130","105","24740","21440"
"In post","2021","Unknown","White","Debt","Male","95","90","26180","21440"
"In post","2021","Unknown","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Digital, Data & Technology","Female","320","305","39520","36740"
"In post","2021","Unknown","White","Digital, Data & Technology","Male","605","595","41340","38540"
"In post","2021","Unknown","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Finance","Female","310","280","36380","31810"
"In post","2021","Unknown","White","Finance","Male","230","225","40870","35300"
"In post","2021","Unknown","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Human Resources","Female","435","400","34060","29540"
"In post","2021","Unknown","White","Human Resources","Male","180","180","34150","29840"
"In post","2021","Unknown","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","Female","10","10","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","Male","5","5","[c]","[c]"
"In post","2021","Unknown","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Legal","Female","685","635","37690","33310"
"In post","2021","Unknown","White","Legal","Male","335","325","42860","40000"
"In post","2021","Unknown","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","No function","Female","5835","5225","32490","28410"
"In post","2021","Unknown","White","No function","Male","5250","5030","36770","33650"
"In post","2021","Unknown","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Project Delivery","Female","740","680","39590","36030"
"In post","2021","Unknown","White","Project Delivery","Male","905","885","43030","40580"
"In post","2021","Unknown","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Property","Female","160","150","29500","26670"
"In post","2021","Unknown","White","Property","Male","305","300","31260","28870"
"In post","2021","Unknown","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Security","Female","120","115","29480","26670"
"In post","2021","Unknown","White","Security","Male","740","725","31470","32260"
"In post","2021","Unknown","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","White","Unknown","Female","2330","2160","37360","32640"
"In post","2021","Unknown","White","Unknown","Male","2265","2215","37190","32670"
"In post","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
