"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Female","160","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Male","95","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Home Office","Female","55","[c]","27960","27760"
"Leaver CS","2021","Asian","Home Office","Male","60","[c]","28230","27760"
"Leaver CS","2021","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice","Female","90","[c]","23900","22030"
"Leaver CS","2021","Asian","Ministry of Justice","Male","75","[c]","28520","23360"
"Leaver CS","2021","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Female","75","[c]","26550","25110"
"Leaver CS","2021","Black","Department for Work and Pensions","Male","45","[c]","27330","25110"
"Leaver CS","2021","Black","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Female","100","[c]","26590","23500"
"Leaver CS","2021","Black","Ministry of Justice","Male","75","[c]","[c]","[c]"
