"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","North West (England)","Cheshire","Outside London","55","50","38150","36740"
"In post","2021","Project Delivery","North West (England)","Cumbria","Outside London","105","100","40420","37270"
"In post","2021","Project Delivery","North West (England)","Greater Manchester","Outside London","320","310","41440","38630"
"In post","2021","Project Delivery","North West (England)","Lancashire","Outside London","300","285","39200","38550"
"In post","2021","Project Delivery","North West (England)","Merseyside","Outside London","585","570","39700","38550"
"In post","2021","Project Delivery","Northern Ireland","Northern Ireland","Outside London","70","70","38680","34050"
"In post","2021","Project Delivery","Overseas","Overseas","Overseas","160","160","46490","45200"
"In post","2021","Project Delivery","Scotland","Eastern Scotland","Outside London","210","205","42140","38630"
"In post","2021","Project Delivery","Scotland","Highlands and Islands","Outside London","10","10","37170","33300"
"In post","2021","Project Delivery","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scotland","Southern Scotland","Outside London","190","180","38280","33930"
"In post","2021","Project Delivery","Scotland","West Central Scotland","Outside London","245","240","39090","38010"
"In post","2021","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","360","350","40080","35300"
"In post","2021","Project Delivery","South East (England)","Hampshire and Isle of Wight","Outside London","1190","1160","39460","37470"
"In post","2021","Project Delivery","South East (England)","Kent","Outside London","65","60","37100","37320"
"In post","2021","Project Delivery","South East (England)","Surrey, East and West Sussex","Outside London","90","85","37360","33300"
"In post","2021","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Outside London","25","25","33550","33300"
"In post","2021","Project Delivery","South West (England)","Devon","Outside London","390","375","40010","39650"
"In post","2021","Project Delivery","South West (England)","Dorset and Somerset","Outside London","155","150","36100","34850"
"In post","2021","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","4180","4040","40740","39940"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","30","30","43320","39540"
"In post","2021","Project Delivery","Wales","East Wales","Outside London","375","355","42660","39120"
"In post","2021","Project Delivery","Wales","West Wales and The Valleys","Outside London","155","155","38310","37410"
"In post","2021","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","40","35","32910","30860"
"In post","2021","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Outside London","380","370","39060","38010"
"In post","2021","Project Delivery","West Midlands (England)","West Midlands","Outside London","315","305","41970","39030"
"In post","2021","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","10","34450","37560"
"In post","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire","Outside London","155","150","36240","33300"
"In post","2021","Project Delivery","Yorkshire and The Humber","South Yorkshire","Outside London","100","100","39990","37460"
"In post","2021","Project Delivery","Yorkshire and The Humber","West Yorkshire","Outside London","255","250","40280","38630"
"In post","2021","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","305","290","38660","36970"
"In post","2021","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","100","95","23220","18800"
"In post","2021","Property","East Midlands (England)","Lincolnshire","Outside London","70","70","27370","26670"
"In post","2021","Property","East of England","Bedfordshire and Hertfordshire","Outside London","30","30","29800","27330"
"In post","2021","Property","East of England","East Anglia","Outside London","375","360","34160","33300"
"In post","2021","Property","East of England","Essex","Outside London","100","100","28410","26220"
"In post","2021","Property","London","Inner London - East","London","255","245","41020","36160"
"In post","2021","Property","London","Inner London - West","London","500","490","50710","52060"
"In post","2021","Property","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Outer London - South","London","195","185","38360","35100"
"In post","2021","Property","London","Outer London - West and North West","London","160","150","36630","34890"
"In post","2021","Property","North East (England)","Northumberland and Tyne and Wear","Outside London","185","170","34480","31100"
"In post","2021","Property","North East (England)","Tees Valley and Durham","Outside London","100","95","34940","30230"
"In post","2021","Property","North West (England)","Cheshire","Outside London","30","30","37470","35900"
"In post","2021","Property","North West (England)","Cumbria","Outside London","25","20","30160","28250"
"In post","2021","Property","North West (England)","Greater Manchester","Outside London","245","235","40420","36500"
"In post","2021","Property","North West (England)","Lancashire","Outside London","85","80","33750","32110"
"In post","2021","Property","North West (England)","Merseyside","Outside London","140","130","31290","28130"
"In post","2021","Property","Northern Ireland","Northern Ireland","Outside London","105","100","28950","27680"
"In post","2021","Property","Overseas","Overseas","Overseas","195","195","39120","36460"
"In post","2021","Property","Scotland","Eastern Scotland","Outside London","175","170","34270","33300"
"In post","2021","Property","Scotland","Highlands and Islands","Outside London","35","35","32500","33300"
"In post","2021","Property","Scotland","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Property","Scotland","Southern Scotland","Outside London","35","35","31470","30990"
"In post","2021","Property","Scotland","West Central Scotland","Outside London","100","100","30090","26670"
"In post","2021","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","360","355","34170","33300"
"In post","2021","Property","South East (England)","Hampshire and Isle of Wight","Outside London","425","410","35280","33300"
"In post","2021","Property","South East (England)","Kent","Outside London","80","75","32920","32100"
"In post","2021","Property","South East (England)","Surrey, East and West Sussex","Outside London","115","110","38040","33130"
"In post","2021","Property","South West (England)","Cornwall and Isles of Scilly","Outside London","50","45","29590","26580"
"In post","2021","Property","South West (England)","Devon","Outside London","225","215","33770","32910"
"In post","2021","Property","South West (England)","Dorset and Somerset","Outside London","75","75","29920","29200"
"In post","2021","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","535","515","36950","33300"
"In post","2021","Property","Unknown","Unknown","Unknown","15","15","47630","50400"
"In post","2021","Property","Wales","East Wales","Outside London","230","220","35700","33300"
"In post","2021","Property","Wales","West Wales and The Valleys","Outside London","185","175","33230","30000"
"In post","2021","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","35","35","28190","26460"
"In post","2021","Property","West Midlands (England)","Shropshire and Staffordshire","Outside London","205","195","34500","33300"
"In post","2021","Property","West Midlands (England)","West Midlands","Outside London","275","260","36760","32100"
"In post","2021","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","65","65","31300","29440"
"In post","2021","Property","Yorkshire and The Humber","North Yorkshire","Outside London","170","165","33210","33300"
"In post","2021","Property","Yorkshire and The Humber","South Yorkshire","Outside London","145","135","40630","36700"
"In post","2021","Property","Yorkshire and The Humber","West Yorkshire","Outside London","210","195","37470","32110"
"In post","2021","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","100","100","34470","30450"
"In post","2021","Psychology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","65","60","34260","31180"
