"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Herefordshire, County of","EO","Female","55","50","27340","27570"
"In post","2021","Declared non-disabled","Herefordshire, County of","EO","Male","45","45","28440","26750"
"In post","2021","Declared non-disabled","Herefordshire, County of","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, County of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","AA/AO","Female","270","240","24130","24180"
"In post","2021","Declared non-disabled","Hertfordshire","AA/AO","Male","215","210","27370","26250"
"In post","2021","Declared non-disabled","Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","EO","Female","400","360","29500","29290"
"In post","2021","Declared non-disabled","Hertfordshire","EO","Male","240","235","30620","29290"
"In post","2021","Declared non-disabled","Hertfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","G6/G7","Female","100","90","59920","59730"
"In post","2021","Declared non-disabled","Hertfordshire","G6/G7","Male","75","75","60980","59730"
"In post","2021","Declared non-disabled","Hertfordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","SEO/HEO","Female","235","215","39160","38020"
"In post","2021","Declared non-disabled","Hertfordshire","SEO/HEO","Male","180","175","40150","38510"
"In post","2021","Declared non-disabled","Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","Unknown","Female","75","70","29830","30210"
"In post","2021","Declared non-disabled","Hertfordshire","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","AA/AO","Female","305","270","25720","24670"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","AA/AO","Male","290","275","27870","25630"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","EO","Female","395","365","29590","29250"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","EO","Male","320","315","30440","29250"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","G6/G7","Female","50","45","52770","51050"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","G6/G7","Male","50","45","57540","57530"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","SEO/HEO","Female","295","280","36700","35200"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","SEO/HEO","Male","245","240","39110","37580"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Hounslow and Richmond upon Thames","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Female","130","110","20870","21010"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Male","45","45","20800","21010"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","EO","Female","185","165","27210","27570"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","EO","Male","100","100","27140","27370"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Female","60","50","40710","36740"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Male","60","60","39610","37460"
"In post","2021","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Female","170","155","21380","21010"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Male","155","150","21870","20920"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Female","140","130","27850","27570"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Male","85","85","28430","27570"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Female","90","85","37240","35680"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Male","90","90","38780","37530"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","EO","Female","50","45","26820","27570"
"In post","2021","Declared non-disabled","Isle of Anglesey","EO","Male","40","40","27020","26670"
"In post","2021","Declared non-disabled","Isle of Anglesey","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Anglesey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","AA/AO","Female","155","140","22390","21010"
"In post","2021","Declared non-disabled","Isle of Wight","AA/AO","Male","180","175","25290","25790"
"In post","2021","Declared non-disabled","Isle of Wight","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","EO","Female","80","70","27550","27570"
"In post","2021","Declared non-disabled","Isle of Wight","EO","Male","55","50","28940","27570"
"In post","2021","Declared non-disabled","Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","Unknown","Female","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Female","130","125","29280","28020"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Male","180","175","31410","33260"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","110","105","31450","31060"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","80","80","32530","31060"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Female","30","30","33090","34100"
"In post","2021","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Male","10","10","[c]","[c]"
