"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","Heterosexual / straight","150","[c]","22720","22680"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","AA/AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","EO","Heterosexual / straight","90","[c]","28060","27760"
"Leaver CS","2021","Declared non-disabled","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","Heterosexual / straight","70","[c]","35930","35340"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","Heterosexual / straight","95","[c]","21830","21010"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","EO","Heterosexual / straight","45","[c]","27400","27570"
"Leaver CS","2021","Declared non-disabled","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","Heterosexual / straight","35","[c]","36430","36710"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","Undeclared","55","[c]","21960","21010"
"Leaver CS","2021","Declared non-disabled","Undeclared","AA/AO","Unknown","55","[c]","20940","20500"
"Leaver CS","2021","Declared non-disabled","Undeclared","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","EO","Undeclared","35","[c]","27820","27360"
"Leaver CS","2021","Declared non-disabled","Undeclared","EO","Unknown","65","[c]","27470","27570"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","Undeclared","60","[c]","38510","35890"
"Leaver CS","2021","Declared non-disabled","Undeclared","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","75","[c]","21460","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","AA/AO","Unknown","150","[c]","21380","21010"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","EO","Unknown","110","[c]","27460","27570"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","G6/G7","Unknown","60","[c]","60790","56080"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","SEO/HEO","Unknown","100","[c]","39610","37800"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","Heterosexual / straight","3370","[c]","21180","21010"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","LGBO","190","[c]","20830","21010"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","Undeclared","295","[c]","20920","20920"
"Leaver CS","2021","Declared non-disabled","White","AA/AO","Unknown","1485","[c]","21090","20710"
"Leaver CS","2021","Declared non-disabled","White","EO","Heterosexual / straight","1620","[c]","27090","27380"
"Leaver CS","2021","Declared non-disabled","White","EO","LGBO","85","[c]","27000","27490"
"Leaver CS","2021","Declared non-disabled","White","EO","Undeclared","180","[c]","27640","27240"
"Leaver CS","2021","Declared non-disabled","White","EO","Unknown","905","[c]","27650","27570"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","Heterosexual / straight","825","[c]","60680","58870"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","LGBO","45","[c]","60930","60940"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","Undeclared","95","[c]","62710","59730"
"Leaver CS","2021","Declared non-disabled","White","G6/G7","Unknown","300","[c]","61390","58700"
"Leaver CS","2021","Declared non-disabled","White","SCS level","Heterosexual / straight","185","[c]","96820","93000"
"Leaver CS","2021","Declared non-disabled","White","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","SCS level","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","Heterosexual / straight","1650","[c]","37230","36460"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","LGBO","80","[c]","37030","36800"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","Undeclared","150","[c]","38090","36970"
"Leaver CS","2021","Declared non-disabled","White","SEO/HEO","Unknown","770","[c]","38150","36610"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","320","[c]","38720","36490"
"Leaver CS","2021","Declared non-disabled","White","Unknown","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
