"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Mixed","Security","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Statistics","London","5","5","[c]","[c]"
"In post","2021","40-49","Mixed","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Tax","London","10","10","[c]","[c]"
"In post","2021","40-49","Mixed","Tax","Outside London","30","25","[c]","[c]"
"In post","2021","40-49","Mixed","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","London","125","120","43110","34550"
"In post","2021","40-49","Mixed","Unknown","Outside London","315","285","29180","27570"
"In post","2021","40-49","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Mixed","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data and Technology","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","London","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","London","30","25","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Medicine","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Operational Delivery","London","75","70","31980","29500"
"In post","2021","40-49","Other ethnicity","Operational Delivery","Outside London","125","120","29580","25990"
"In post","2021","40-49","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Other","London","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Other","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Policy","London","45","40","54620","54110"
"In post","2021","40-49","Other ethnicity","Policy","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Policy","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","London","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Science and Engineering","London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Science and Engineering","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tax","London","5","5","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tax","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","London","60","55","38490","31060"
"In post","2021","40-49","Other ethnicity","Unknown","Outside London","65","60","26500","27570"
"In post","2021","40-49","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other ethnicity","Veterinarian","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Commercial","Outside London","50","50","40010","35760"
"In post","2021","40-49","Undeclared","Communications","London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Communications","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Counter Fraud","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","London","35","35","55150","54260"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","Outside London","135","130","40020","38540"
"In post","2021","40-49","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Economics","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Economics","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Finance","London","35","35","55090","55830"
"In post","2021","40-49","Undeclared","Finance","Outside London","85","85","39580","36960"
"In post","2021","40-49","Undeclared","Human Resources","London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Human Resources","Outside London","35","35","33840","32640"
"In post","2021","40-49","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Intelligence Analysis","London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Intelligence Analysis","Outside London","40","40","32530","31260"
"In post","2021","40-49","Undeclared","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Internal Audit","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Knowledge and Information Management","Outside London","45","45","41870","38810"
"In post","2021","40-49","Undeclared","Legal","London","45","40","51640","52600"
"In post","2021","40-49","Undeclared","Legal","Outside London","85","80","42710","38630"
"In post","2021","40-49","Undeclared","Medicine","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Medicine","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Delivery","London","300","285","37000","33090"
"In post","2021","40-49","Undeclared","Operational Delivery","Outside London","1410","1330","29430","26780"
"In post","2021","40-49","Undeclared","Operational Delivery","Overseas","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Other","London","35","30","48940","46070"
"In post","2021","40-49","Undeclared","Other","Outside London","155","150","32050","28130"
"In post","2021","40-49","Undeclared","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Policy","London","165","160","54320","55770"
"In post","2021","40-49","Undeclared","Policy","Outside London","80","75","43690","42310"
"In post","2021","40-49","Undeclared","Policy","Overseas","30","30","51150","54470"
"In post","2021","40-49","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Project Delivery","London","40","40","46080","42500"
