"Status","Year","Ethnicity","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Female","Heterosexual / straight","90","[c]","24390","23500"
"Leaver CS","2021","Black","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Male","Heterosexual / straight","70","[c]","30340","25630"
"Leaver CS","2021","Black","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
